name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
RMIT University,Australia,COMBUSTION,1,23,69.0,4,68.81,4,140.0,14,50.22,11,35.82,1,150.0,1,350.0,2,42.77,0.0,907.0
University of Toronto,Canada,COMBUSTION,2,25,67.0,2,69.59,12,116.0,24,33.1,4,45.98,3,124.18,2,329.31,10,10.0,0.0,795.0
Technische Universität Braunschweig,Germany,COMBUSTION,3,6,80.0,11,57.22,37,65.0,12,53.89,1,50.0,6,117.11,3,286.31,13,8.8,0.0,718.0
KTH Royal Institute of Technology,Sweden,COMBUSTION,4,22,70.0,24,48.71,10,118.0,7,62.79,5,45.61,15,87.12,4,266.57,11,9.6,0.0,708.0
Dartmouth College,United States,COMBUSTION,5,32,62.0,2,69.59,18,102.0,17,47.03,19,28.08,12,108.11,6,258.63,12,8.9,0.0,684.0
École Polytechnique de Montréal,Canada,COMBUSTION,6,27,66.0,35,43.3,16,110.0,4,64.7,2,46.95,2,140.35,10,148.33,,,0.0,620.0
Oxford Brookes University,United Kingdom,COMBUSTION,7,4,82.0,19,51.8,8,121.0,19,41.45,29,9.16,18,78.33,7,214.68,16,2.57,0.0,601.0
Lancaster  University,United Kingdom,COMBUSTION,8,19,73.0,21,49.48,11,117.0,3,66.7,28,17.86,16,86.73,11,139.83,4,24.66,0.0,575.0
Queen,United Kingdom,COMBUSTION,9,30,65.0,11,57.22,30,77.0,8,60.86,10,36.39,7,114.78,12,114.38,7,22.42,0.0,548.0
TU Delft,Netherlands,COMBUSTION,10,2,86.0,9,58.76,2,147.0,2,70.69,14,31.95,4,122.45,,,,,0.0,517.0
Technical University of Munich,Germany,COMBUSTION,11,31,63.0,38,40.98,21,95.0,28,30.63,21,25.01,23,56.66,9,176.4,6,23.78,0.0,511.0
University of Burgundy - ISAT,France,COMBUSTION,12,50,34.0,27,47.94,,,38,3.5,9,37.68,21,61.63,5,263.99,1,50.0,0.0,499.0
University of Birmingham,United Kingdom,COMBUSTION,13,1,90.0,6,66.49,15,112.0,6,62.9,17,30.52,8,114.57,,,,,0.0,476.0
École de Technologie Superieure,Canada,COMBUSTION,14,25,67.0,17,52.58,1,150.0,5,63.64,8,38.17,14,91.21,,,,,0.0,463.0
Tokyo Denki University,Japan,COMBUSTION,15,17,74.0,34,44.07,3,144.0,22,35.55,12,32.81,5,122.23,,,,,0.0,453.0
Shibaura Institute of Technology,Japan,COMBUSTION,16,14,75.0,33,45.62,49,40.0,20,36.61,31,7.53,31,10.87,8,207.04,3,28.87,0.0,452.0
Università degli Studi di Ferrara,Italy,COMBUSTION,17,2,86.0,42,38.66,14,113.0,9,56.15,3,46.14,13,103.2,,,,,0.0,443.0
University of Queensland,Australia,COMBUSTION,18,38,56.0,28,47.16,23,92.0,1,75.0,6,42.7,9,113.52,,,,,0.0,426.0
Technische Universität Graz,Austria,COMBUSTION,19,27,66.0,32,46.39,29,80.0,10,55.75,7,39.39,10,111.85,,,,,0.0,399.0
Monash University,Australia,COMBUSTION,20,8,79.0,1,75.0,7,126.0,37,13.03,27,18.65,17,85.77,,,,,0.0,397.0
Helsinki Metropolia University of Applied Sciences,Finland,COMBUSTION,21,27,66.0,14,54.12,27,84.0,13,52.64,20,26.89,11,109.35,,,,,0.0,393.0
