name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Monash University,Australia,COMBUSTION,1,9,85.0,10,61.2,3,145.0,7,58.9,4,31.2,2,122.5,1,300.0,9,63.9,-4.0,864.0
Oxford Brookes University,United Kingdom,COMBUSTION,2,4,94.0,28,45.3,2,147.0,13,46.7,2,39.3,7,95.0,3,235.8,5,70.3,-1.0,772.0
Monash University,Australia,ELECTRIC,3,28,67.0,7,61.7,8,125.0,10,50.5,7,25.9,3,112.8,2,242.5,3,85.7,-4.0,767.0
Technical University of Munich,Germany,ELECTRIC,4,38,61.0,21,52.7,1,149.0,1,75.0,1,50.0,1,150.0,12,128.4,1,100.0,-100.0,666.0
University of Sheffield,United Kingdom,COMBUSTION,5,19,74.0,13,58.3,12,110.0,17,43.2,12,18.9,15,57.9,5,213.6,4,80.8,0.0,657.0
University of Birmingham,United Kingdom,COMBUSTION,6,16,77.0,31,43.5,20,100.0,18,40.8,32,3.5,6,102.1,4,225.9,11,59.8,0.0,652.0
Poznan University of Technology,Poland,COMBUSTION,7,20,72.0,56,20.8,12,110.0,2,67.1,8,25.3,8,94.0,7,177.5,15,54.5,-1.0,620.0
University of Texas at Arlington,United States,COMBUSTION,8,49,46.0,14,57.9,8,125.0,,,9,25.0,4,107.9,6,212.1,17,36.8,-1.0,610.0
Queen,United Kingdom,COMBUSTION,9,13,81.0,15,55.2,20,100.0,10,50.5,14,17.3,23,43.8,9,157.2,7,64.9,-1.0,569.0
Loughborough University,United Kingdom,COMBUSTION,10,53,38.0,36,38.2,27,95.0,5,60.4,5,26.3,10,77.9,8,173.5,19,34.4,-10.0,534.0
University of Glasgow,United Kingdom,COMBUSTION,11,25,68.0,2,70.0,16,105.0,20,37.7,21,9.5,27,40.9,15,115.7,12,59.0,0.0,506.0
University of Zagreb,Croatia,COMBUSTION,12,25,68.0,40,33.5,12,110.0,22,29.1,32,3.5,11,65.6,12,128.4,13,58.1,0.0,496.0
"Cardiff University, Wales",United Kingdom,COMBUSTION,13,48,48.0,27,45.8,20,100.0,3,64.7,28,6.1,31,35.9,14,119.0,14,54.9,0.0,474.0
Coventry University,United Kingdom,COMBUSTION,14,46,53.0,37,36.6,27,95.0,9,51.4,16,14.0,20,51.2,11,138.1,20,32.3,-4.0,468.0
University of Aberdeen,United Kingdom,COMBUSTION,15,41,59.0,7,61.7,35,80.0,33,7.4,32,3.5,14,59.8,16,115.2,8,64.8,-1.0,450.0
University of Bath,United Kingdom,COMBUSTION,16,2,98.0,5,64.8,5,140.0,30,10.6,13,18.4,5,102.5,29,11.0,,,-1.0,444.0
University of Bath,United Kingdom,ELECTRIC,17,35,63.0,3,68.0,16,105.0,16,44.2,23,9.2,24,42.7,23,31.0,2,87.6,-8.0,442.0
Heriot-Watt University,United Kingdom,COMBUSTION,18,10,84.0,17,54.7,44,70.0,,,32,3.5,13,60.2,10,141.6,21,29.2,-8.0,435.0
MIT World Peace University,India,COMBUSTION,19,12,82.0,18,54.3,35,80.0,28,17.4,24,8.1,29,37.5,20,77.8,10,63.6,-8.0,413.0
"Università degli Studi di Roma ""La Sapienza""",Italy,COMBUSTION,20,5,92.0,34,41.6,4,142.0,4,61.3,19,12.1,17,56.1,41,5.0,,,0.0,410.0
Linköping University,Sweden,COMBUSTION,21,45,55.0,43,31.3,35,80.0,21,30.0,22,9.4,30,36.9,17,112.8,18,35.7,0.0,391.0
