name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Karlsruhe Institute of Technology,Germany,ELECTRIC,1,6,75.71,3,73.0,3,125.0,3,65.17,1,75.0,1,100.0,2,310.53,2,98.46,-5.0,918.0
TU Delft,Netherlands,ELECTRIC,2,8,74.2,7,66.03,5,115.0,2,67.06,4,66.33,5,91.15,1,325.0,7,95.31,0.0,900.0
Universität Stuttgart,Germany,ELECTRIC,3,13,70.73,12,60.88,2,130.0,5,60.34,6,58.81,6,90.57,4,267.66,6,95.33,0.0,834.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,ELECTRIC,4,25,56.79,27,44.89,15,95.0,8,57.93,8,40.05,2,94.47,3,276.62,8,92.51,0.0,758.0
ETH Zürich,Switzerland,ELECTRIC,5,21,63.57,5,70.0,1,150.0,1,75.0,5,61.93,3,91.99,,,5,97.5,0.0,610.0
Hochschule Bonn-Rhein-Sieg,Germany,ELECTRIC,6,28,52.2,18,48.78,15,95.0,16,38.27,15,21.17,14,61.44,5,172.72,3,98.13,0.0,588.0
Technical University of Munich,Germany,ELECTRIC,7,11,71.11,10,65.49,10,105.0,6,58.52,,,4,91.91,,,11,90.4,0.0,482.0
Escola Superior d,Spain,ELECTRIC,8,3,78.58,11,63.95,23,80.0,19,27.28,17,4.28,24,4.5,6,95.12,1,100.0,0.0,454.0
Chalmers University of Technology,Sweden,ELECTRIC,9,16,69.44,15,54.32,15,95.0,15,40.13,12,33.7,7,72.92,,,10,91.03,-15.0,442.0
Technische Universität Darmstadt,Germany,ELECTRIC,10,12,70.95,6,66.41,12,100.0,10,45.22,2,68.66,10,65.8,,,,,0.0,417.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,ELECTRIC,11,2,81.7,1,75.0,12,100.0,13,41.19,11,34.46,11,65.12,,,,,-5.0,392.0
Rheinisch-Westfälische Technische Hochschule Aachen,Germany,ELECTRIC,12,7,75.06,9,65.59,5,115.0,9,45.63,13,27.06,13,61.92,,,,,0.0,390.0
Duale Hochschule Baden-Württemberg Stuttgart,Germany,ELECTRIC,13,27,55.82,2,74.0,10,105.0,7,58.46,10,35.0,15,60.28,,,,,0.0,389.0
Technische Universität Wien,Austria,ELECTRIC,14,24,58.12,33,35.8,4,120.0,20,26.53,,,9,67.6,,,4,97.97,-35.0,371.0
Technische Universität Dresden,Germany,ELECTRIC,15,14,70.26,4,72.0,28,70.0,13,41.19,3,67.43,12,64.25,,,,,-15.0,370.0
Norwegian University of Science and Technology,Norway,ELECTRIC,16,9,72.21,17,48.89,5,115.0,18,35.86,9,39.15,17,54.62,,,,,0.0,366.0
Fachhochschule München,Germany,ELECTRIC,17,5,76.04,8,66.0,8,110.0,4,63.65,,,8,69.95,,,,,-35.0,351.0
Deggendorf Institute of Technology,Germany,ELECTRIC,18,26,55.87,14,55.75,8,110.0,21,25.16,,,23,5.9,,,12,87.24,0.0,340.0
Fachhochschule Osnabrück,Germany,ELECTRIC,19,15,70.01,32,42.84,15,95.0,22,20.03,7,40.39,19,48.93,,,,,0.0,317.0
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,20,17,68.26,19,47.86,23,80.0,16,38.27,16,14.98,16,59.95,,,,,0.0,309.0
Technische Universität Hamburg,Germany,ELECTRIC,21,34,39.3,12,60.88,15,95.0,12,42.17,,,18,52.16,,,,,0.0,290.0
Technische Universiteit Eindhoven,Netherlands,ELECTRIC,22,4,78.55,25,46.02,15,95.0,23,3.5,,,20,46.77,,,,,0.0,270.0
Technische Hochschule Ingolstadt,Germany,ELECTRIC,23,37,29.98,16,54.11,32,60.0,23,3.5,,,21,31.86,,,9,91.97,-10.0,261.0
KU Leuven - Group T Campus,Belgium,ELECTRIC,24,10,71.3,20,47.55,25,75.0,11,44.2,14,23.54,,,,,,,-20.0,242.0
Technische Universität Bergakademie Freiberg,Germany,ELECTRIC,25,1,81.98,22,47.14,15,95.0,,,,,,,,,,,-5.0,219.0
Technische Universität Ilmenau,Germany,ELECTRIC,26,29,52.11,28,44.38,31,65.0,23,3.5,,,22,24.69,,,,,0.0,190.0
Universität Bayreuth,Germany,ELECTRIC,27,18,65.97,29,44.28,32,60.0,,,,,,,,,,,0.0,170.0
Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen,Germany,ELECTRIC,28,20,63.94,30,43.76,25,75.0,,,,,,,,,,,-15.0,168.0
