name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universitatea Transilvania din Braşov,Romania,COMBUSTION,1,6,57.0,10,26.6,4,112.6,2,71.5,4,47.6,3,58.7,1,325.0,1,100.0,0.0,799.0
University of Malaga,Spain,COMBUSTION,2,7,55.7,8,41.8,3,124.0,3,70.2,8,21.8,6,10.0,2,247.5,,,0.0,571.0
Fachhochschule Aachen,Germany,COMBUSTION,3,2,73.5,5,51.8,2,143.0,1,75.0,2,55.1,2,83.6,,,,,0.0,482.0
Escola Politècnica Superior d,Spain,COMBUSTION,4,1,74.7,2,67.6,1,150.0,6,54.4,3,48.2,4,55.7,,,,,0.0,451.0
University of Cadiz,Spain,COMBUSTION,5,4,70.9,6,49.0,6,107.7,8,47.8,6,43.4,5,39.7,,,,,0.0,358.0
Universidad de Vigo,Spain,COMBUSTION,6,8,41.8,7,44.3,5,110.9,7,48.9,5,44.7,7,4.5,3,25.0,,,0.0,320.0
Universitat Politécnica de Valéncia,Spain,COMBUSTION,7,,,1,72.0,,,4,56.8,1,75.0,1,100.0,,,,,0.0,304.0
Universidad Francisco de Vitoria,Spain,COMBUSTION,8,3,72.2,4,56.0,7,94.6,5,55.6,9,3.5,7,4.5,3,25.0,,,-20.0,291.0
FH Campus Wien,Austria,COMBUSTION,9,5,62.1,9,36.1,8,32.6,9,7.9,7,24.4,7,4.5,,,,,0.0,168.0
Universidad Europea de Madrid,Spain,COMBUSTION,10,,,3,63.4,,,,,,,,,,,,,0.0,63.0
