name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,1,5,69.69,1,75.0,1,139.0,9,42.44,2,47.22,4,127.96,1,300.0,1,100.0,0.0,901.0
Technische Universität Darmstadt,Germany,ELECTRIC,2,4,71.37,12,54.69,5,121.0,1,75.0,1,50.0,2,142.62,2,286.62,2,92.8,0.0,894.0
Politecnico di Torino,Italy,ELECTRIC,3,1,79.19,1,75.0,3,132.0,3,68.25,5,40.21,1,150.0,4,259.57,5,63.69,0.0,868.0
Technische Universität Bergakademie Freiberg,Germany,ELECTRIC,4,3,76.11,3,73.44,2,138.0,4,64.85,6,37.91,7,104.31,5,246.07,6,54.81,0.0,795.0
Technische Hochschule Ingolstadt,Germany,ELECTRIC,5,12,37.61,11,57.03,10,105.0,7,51.75,8,33.58,3,135.93,3,273.57,3,83.0,0.0,777.0
Ostfalia University of Applied Sciences,Germany,ELECTRIC,6,7,63.07,5,70.31,6,119.0,5,61.72,3,44.83,5,120.12,6,233.63,7,45.38,-20.0,738.0
Duale Hochschule Baden-Württemberg Stuttgart,Germany,ELECTRIC,7,6,69.31,7,68.75,13,100.0,8,47.84,4,42.44,6,111.94,7,220.83,4,73.15,0.0,734.0
Czech Technical University in Prague,Czech Republic,ELECTRIC,8,13,16.79,16,48.44,11,101.0,10,37.43,9,31.34,9,89.65,8,195.11,8,35.54,0.0,555.0
Barcelona School of Industrial Engineering - ETSEIB - UPC,Spain,ELECTRIC,9,2,76.34,5,70.31,11,101.0,6,55.38,7,35.66,8,96.64,9,30.77,9,10.58,0.0,477.0
Technische Universität Ilmenau,Germany,ELECTRIC,10,9,53.44,4,71.88,9,112.0,11,32.0,12,2.08,10,24.62,9,30.77,9,10.58,0.0,337.0
KU Leuven - Group T Campus,Belgium,ELECTRIC,11,14,-3.23,9,62.5,8,116.0,2,71.57,10,28.57,12,6.15,9,30.77,9,10.58,0.0,323.0
Hochschule Landshut,Germany,ELECTRIC,12,10,53.38,8,66.41,15,67.0,12,20.67,11,22.5,11,18.46,9,30.77,9,10.58,0.0,290.0
Technische Universität Braunschweig,Germany,ELECTRIC,13,8,60.12,14,53.13,4,129.0,,,,,,,,,,,0.0,242.0
"Hochschule Darmstadt, UAS",Germany,ELECTRIC,14,11,52.24,10,57.81,14,84.0,,,,,,,,,,,-50.0,144.0
Hochschule Esslingen,Germany,ELECTRIC,15,15,-100.0,17,42.97,7,118.0,13,1.54,12,2.08,12,6.15,9,30.77,9,10.58,0.0,112.0
Universität Duisburg-Essen,Germany,ELECTRIC,16,15,-100.0,12,54.69,16,64.0,,,,,,,,,,,0.0,19.0
Hochschule Aalen - Technik und Wirtschaft,Germany,ELECTRIC,17,15,-100.0,14,53.13,17,53.0,13,1.54,12,2.08,12,6.15,9,30.77,9,10.58,-50.0,7.0
