name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universitatea Transilvania din Braşov,Romania,COMBUSTION,1,13,44.0,7,56.1,11,72.0,1,75.0,6,41.8,4,66.5,1,325.0,1,100.0,0.0,780.0
Universitat Politécnica de Valéncia,Spain,COMBUSTION,2,2,86.8,3,72.6,1,150.0,2,69.1,4,60.5,1,100.0,,,,,0.0,539.0
Universidad de Vigo,Spain,COMBUSTION,3,3,81.8,17,35.6,7,87.0,6,47.9,3,63.2,7,45.7,2,163.4,2,14.2,-26.0,513.0
Escola Politècnica Superior d,Spain,COMBUSTION,4,5,71.7,2,74.2,3,120.0,5,54.2,1,75.0,2,95.5,,,,,-6.0,485.0
University Carlos III of Madrid,Spain,COMBUSTION,5,1,95.0,1,75.0,2,134.0,8,40.0,2,68.0,3,73.5,,,,,-6.0,480.0
Università degli Studi di Roma Tor Vergata,Italy,COMBUSTION,6,8,52.8,11,53.3,12,69.0,3,60.9,5,56.9,5,58.0,,,,,-3.0,348.0
University of Cadiz,Spain,COMBUSTION,7,6,69.2,12,53.0,5,89.0,6,47.9,7,38.4,6,51.1,,,,,-3.0,346.0
ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),France,COMBUSTION,8,9,48.4,7,56.1,4,100.0,4,55.9,,,8,39.1,,,,,0.0,300.0
Gadjah Mada University,Indonesia,COMBUSTION,9,7,65.4,6,59.9,9,75.0,12,7.6,9,3.5,10,4.5,,,,,0.0,216.0
University of Cambridge,United Kingdom,COMBUSTION,10,14,42.2,9,55.7,14,57.0,9,28.5,8,25.8,10,4.5,,,,,0.0,214.0
Universidad Rey Juan Carlos,Spain,COMBUSTION,11,12,45.3,4,71.8,6,88.0,,,,,,,,,,,0.0,205.0
Universidad Europea de Madrid,Spain,COMBUSTION,12,4,76.8,5,66.2,8,82.0,,,,,,,,,,,-39.0,186.0
National Institute of Applied Sciences Lyon,France,COMBUSTION,13,16,36.5,13,49.8,15,52.0,11,25.0,,,,,,,,,-6.0,157.0
Universitat Jaume I,Spain,COMBUSTION,14,11,47.2,16,42.0,13,59.0,,,,,10,4.5,,,,,0.0,153.0
Universidad Francisco de Vitoria,Spain,COMBUSTION,15,15,37.7,13,49.8,9,75.0,,,9,3.5,9,35.4,,,,,-58.0,144.0
Aix-Marseille Université,France,COMBUSTION,16,9,48.4,10,53.8,18,40.0,,,,,,,,,,,-10.0,132.0
University of Valladolid,Spain,COMBUSTION,17,17,32.7,15,44.0,16,49.0,10,25.2,,,,,,,,,-25.0,126.0
Universidad de Córdoba,Spain,COMBUSTION,18,18,20.1,,,17,43.0,,,,,,,,,,,-46.0,17.0
