name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Technische Universität Graz,Austria,ELECTRIC,1,1,100.0,10,63.61,6,126.0,7,39.24,1,75.0,3,81.81,4,272.83,10,0.91,0.0,759.0
Hochschule Esslingen,Germany,ELECTRIC,2,5,96.0,7,66.66,14,113.5,8,36.79,7,51.67,2,83.06,5,241.55,3,55.96,0.0,745.0
Technische Universität Hamburg,Germany,ELECTRIC,3,14,83.89,22,48.36,18,108.0,9,36.5,8,50.79,6,56.34,2,297.02,7,33.49,0.0,714.0
Budapest University of Technology and Economics,Hungary,ELECTRIC,4,25,56.44,24,46.4,9,123.0,10,35.78,5,57.42,9,45.79,1,325.0,9,20.55,0.0,710.0
Brno University of Technology,Czech Republic,ELECTRIC,5,8,92.0,29,38.34,2,145.0,,,,,4,78.75,3,281.59,2,67.12,0.0,703.0
ETH Zürich,Switzerland,ELECTRIC,6,7,93.0,23,47.05,7,124.5,15,3.5,9,46.04,12,4.5,7,221.66,1,100.0,0.0,640.0
KU Leuven - Group T Campus,Belgium,ELECTRIC,7,19,71.05,5,67.97,11,120.5,11,34.27,,,,,6,222.84,5,47.54,0.0,564.0
Università degli studi di Padova,Italy,ELECTRIC,8,21,70.42,8,66.22,16,109.5,12,30.28,16,16.93,,,9,152.0,6,43.96,0.0,489.0
Norwegian University of Science and Technology,Norway,ELECTRIC,9,20,70.94,6,67.1,13,119.5,3,51.95,2,70.76,1,100.0,,,,,0.0,480.0
Lund University,Sweden,ELECTRIC,10,22,70.11,9,64.19,23,82.0,14,5.06,13,17.88,10,14.38,8,195.03,8,26.14,0.0,475.0
Tallinn TU UAS,Estonia,ELECTRIC,11,13,84.93,16,61.29,1,150.0,4,49.2,4,60.84,8,48.08,,,,,0.0,454.0
Universität Stuttgart,Germany,ELECTRIC,12,23,67.32,3,72.0,12,120.0,2,54.55,3,65.09,5,68.48,,,,,0.0,447.0
Technische Universität Wien,Austria,ELECTRIC,13,11,86.06,1,75.0,3,140.0,5,45.35,6,52.55,,,,,,,0.0,399.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,ELECTRIC,14,12,85.96,13,62.52,21,97.0,,,15,17.08,12,4.5,11,60.54,4,53.92,0.0,382.0
TU Delft,Netherlands,ELECTRIC,15,2,99.0,2,74.0,7,124.5,1,75.0,,,,,,,,,0.0,372.0
Politecnico di Milano,Italy,ELECTRIC,16,17,82.33,18,56.86,10,121.0,13,19.45,11,35.95,7,50.43,,,,,0.0,366.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,17,9,90.1,11,63.39,5,128.5,6,39.44,,,12,4.5,,,,,0.0,326.0
University of Seville,Spain,ELECTRIC,18,15,83.37,12,63.17,19,106.5,,,14,17.61,11,13.61,,,,,0.0,284.0
National Technical University of Athens,Greece,ELECTRIC,19,3,98.0,25,45.31,17,108.5,,,,,,,,,,,-10.0,242.0
Fachhochschule München,Germany,ELECTRIC,20,18,76.67,19,51.63,15,111.0,,,,,,,,,,,-10.0,229.0
Fachhochschule Konstanz,Germany,ELECTRIC,21,27,37.28,4,70.0,22,90.0,15,3.5,12,22.76,12,4.5,,,,,0.0,228.0
École de Technologie Superieure,Canada,ELECTRIC,22,10,86.14,15,61.58,4,130.0,,,,,,,,,,,-50.0,228.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,ELECTRIC,23,28,34.87,14,62.45,24,81.0,,,10,43.36,,,,,,,0.0,222.0
University of Zagreb,Croatia,ELECTRIC,24,6,94.0,21,48.8,20,102.5,,,,,,,,,,,-40.0,205.0
Pimpri Chinchwad College Of Engineering,India,ELECTRIC,25,16,82.54,27,41.83,26,73.5,,,,,,,,,,,0.0,198.0
K. J. Somaiya College of Engineering,India,ELECTRIC,26,4,97.0,26,44.73,29,49.0,,,,,,,,,,,-20.0,171.0
Ruhr-Universität Bochum,Germany,ELECTRIC,27,24,58.62,20,50.32,25,77.5,,,,,,,,,,,-40.0,146.0
UAS Würzburg-Schweinfurt,Germany,ELECTRIC,28,29,23.41,30,27.88,28,56.0,,,,,,,10,63.28,,,-30.0,141.0
Istanbul Technical University,Turkey,ELECTRIC,29,26,39.87,17,59.54,30,37.5,,,,,,,,,,,-10.0,127.0
University of Ljubljana,Slovenia,ELECTRIC,30,31,16.41,31,20.04,27,63.5,15,3.5,17,3.5,12,4.5,,,,,0.0,111.0
Universität Duisburg-Essen,Germany,ELECTRIC,31,30,21.93,28,41.39,31,25.0,,,,,,,,,,,-30.0,58.0
