name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Alma Mater Studiorum - Università di Bologna,Italy,ELECTRIC,1,7,93.7,9,65.6,6,109.0,7,39.5,6,38.1,2,67.9,1,325.0,3,88.6,0.0,827.0
TECNUN - University of Navarra,Spain,ELECTRIC,2,4,96.0,12,59.9,11,101.0,12,3.5,4,51.8,6,38.3,5,206.5,1,100.0,0.0,657.0
Ecole Nationale d,France,ELECTRIC,3,18,67.9,24,37.2,13,94.0,9,36.2,9,29.4,4,47.5,2,299.7,5,26.5,0.0,638.0
University of the Basque Country,Spain,ELECTRIC,4,11,83.0,4,69.6,8,107.0,5,56.1,8,36.1,7,28.3,6,145.7,2,89.8,-40.0,576.0
Leibniz Universität Hannover,Germany,ELECTRIC,5,8,93.1,13,55.8,10,102.0,6,55.9,5,48.1,8,10.8,4,207.3,,,0.0,573.0
Duale Hochschule Baden-Württemberg Stuttgart,Germany,ELECTRIC,6,5,95.0,6,69.2,3,120.0,3,65.5,1,75.0,1,100.0,,,,,0.0,525.0
Hochschule RheinMain,Germany,ELECTRIC,7,13,75.5,20,44.2,4,110.0,4,60.9,,,9,4.5,3,213.9,,,0.0,509.0
Universidade de Lisboa - Instituto Superior Técnico,Portugal,ELECTRIC,8,3,97.0,4,69.6,2,141.0,1,75.0,2,57.4,3,66.9,,,,,0.0,507.0
Barcelona School of Industrial Engineering - ETSEIB - UPC,Spain,ELECTRIC,9,6,94.4,8,66.0,1,150.0,,,3,55.9,5,42.3,,,,,0.0,409.0
UAS Kempten,Germany,ELECTRIC,10,15,74.2,3,70.0,6,109.0,2,70.1,10,25.7,,,7,25.0,,,0.0,374.0
University of Seville,Spain,ELECTRIC,11,2,98.0,2,71.0,4,110.0,10,33.0,6,38.1,9,4.5,,,,,0.0,355.0
Escola Superior d,Spain,ELECTRIC,12,1,100.0,7,66.2,9,103.0,,,,,,,,,,,-3.0,266.0
Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen,Germany,ELECTRIC,13,8,93.1,16,51.9,21,66.0,11,12.8,,,,,,,4,51.4,-11.0,264.0
Universidad Pontificia Comillas,Spain,ELECTRIC,14,10,91.9,1,73.4,15,90.0,,,,,,,,,,,0.0,255.0
Universidad Politécnica de Madrid (UPM),Spain,ELECTRIC,15,12,76.8,17,51.0,13,94.0,12,3.5,,,9,4.5,,,,,0.0,230.0
Hochschule Landshut,Germany,ELECTRIC,16,18,67.9,23,37.4,20,71.0,8,38.0,11,3.5,9,4.5,,,,,0.0,222.0
Hochschule Mannheim,Germany,ELECTRIC,17,16,71.7,11,61.7,25,51.0,,,,,,,,,,,0.0,184.0
Vitoria-University of the Basque Country,Spain,ELECTRIC,18,13,75.5,25,31.4,16,88.0,,,,,,,,,,,-28.0,167.0
Instituto Superior de Engenharia de Lisboa,Portugal,ELECTRIC,19,20,60.4,22,43.2,18,73.0,,,,,,,,,,,-15.0,162.0
Barcelona East School of Engineering - EEBE - UPC,Spain,ELECTRIC,20,17,69.2,14,54.9,12,99.0,,,,,,,,,,,-66.0,157.0
Salesian University School of Sarrià - EUSS,Spain,ELECTRIC,21,21,40.3,18,50.7,21,66.0,,,,,,,,,,,0.0,157.0
Universidad de Oviedo,Spain,ELECTRIC,22,23,35.2,19,48.0,21,66.0,,,,,,,,,,,0.0,149.0
University of Malaga,Spain,ELECTRIC,23,22,39.0,21,44.1,18,73.0,,,,,,,,,,,-10.0,146.0
Universität Bremen,Germany,ELECTRIC,24,24,31.5,10,65.3,17,80.0,,,,,,,,,,,-36.0,141.0
Universidad Pompeu Fabra - TecnoCampus,Spain,ELECTRIC,25,25,22.6,15,54.1,24,60.0,,,,,,,,,,,-13.0,124.0
