name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universitat Politécnica de Valéncia,Spain,COMBUSTION,1,2,96.5,10,51.5,1,150.0,2,56.6,1,75.0,1,100.0,1,325.0,3,73.1,0.0,928.0
University of Modena and Reggio Emilia,Italy,COMBUSTION,2,1,97.2,7,58.5,4,96.0,1,75.0,2,67.6,2,66.6,2,286.7,7,22.5,0.0,770.0
Alma Mater Studiorum - Università di Bologna,Italy,COMBUSTION,3,11,78.4,7,58.5,3,109.0,4,48.7,3,63.0,5,45.3,4,221.4,5,66.5,0.0,691.0
University of Seville,Spain,COMBUSTION,4,6,90.2,5,64.6,5,90.0,9,33.8,5,43.7,6,35.5,3,270.8,8,13.8,0.0,642.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,5,7,86.9,1,71.6,2,115.0,5,39.1,,,3,52.6,7,85.5,2,95.7,0.0,546.0
Hochschule Heilbronn,Germany,COMBUSTION,6,4,95.0,17,18.0,11,61.0,8,35.5,8,30.4,7,33.2,6,107.0,1,100.0,0.0,480.0
Universitatea Transilvania din Braşov,Romania,COMBUSTION,7,8,83.0,2,68.7,9,65.0,5,39.1,11,6.0,8,9.3,5,157.6,,,0.0,429.0
Università degli Studi di Roma Tor Vergata,Italy,COMBUSTION,8,9,80.6,14,32.7,9,65.0,10,29.7,7,37.8,9,4.5,8,78.6,4,67.4,0.0,396.0
AGH University of Science and Technology,Poland,COMBUSTION,9,16,63.7,3,68.3,6,78.0,3,53.7,4,58.6,4,46.0,,,,,0.0,368.0
Escola Politècnica Superior d,Spain,COMBUSTION,10,3,96.0,6,58.7,8,66.0,13,5.1,6,40.9,9,4.5,9,44.2,6,41.5,0.0,357.0
University Carlos III of Madrid,Spain,COMBUSTION,11,5,93.8,16,18.7,13,58.0,7,37.7,9,20.4,9,4.5,,,,,0.0,233.0
Escola Universitària Salesiana de Sarrià (UAB),Spain,COMBUSTION,12,12,78.2,9,53.6,7,67.0,11,22.0,10,6.2,,,,,,,0.0,227.0
Universidad Rey Juan Carlos,Spain,COMBUSTION,13,13,75.8,11,43.1,12,60.0,12,11.8,12,3.5,9,4.5,,,,,0.0,199.0
University of Malaga,Spain,COMBUSTION,14,14,66.1,13,41.4,14,44.0,,,,,,,10,25.0,,,0.0,176.0
University of Cadiz,Spain,COMBUSTION,15,14,66.1,4,65.4,17,24.0,,,,,,,,,,,0.0,156.0
Universitat Jaume I,Spain,COMBUSTION,16,10,79.4,15,20.0,16,36.0,,,,,,,,,,,0.0,135.0
Universidad de Vigo,Spain,COMBUSTION,17,17,61.3,12,42.9,15,42.0,,,,,,,,,,,-100.0,46.0
