name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Technical University of Munich,Germany,COMBUSTION,1,13,75.86,14,62.15,2,148.0,60,3.5,10,49.64,6,88.27,1,325.0,1,100.0,0.0,852.0
Universität Stuttgart,Germany,COMBUSTION,2,66,28.22,3,73.0,1,150.0,7,63.1,11,42.47,2,97.35,2,313.06,6,81.76,-10.0,839.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,3,21,72.48,22,55.2,7,115.0,3,69.67,2,64.08,3,93.56,7,254.84,18,57.45,0.0,782.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,COMBUSTION,4,11,76.46,11,64.32,9,110.0,14,55.67,14,39.0,7,83.32,6,275.05,8,76.01,0.0,780.0
Hochschule Esslingen,Germany,COMBUSTION,5,14,75.74,44,44.6,20,95.0,11,59.97,12,41.49,8,82.25,4,288.9,7,81.42,0.0,769.0
Fachhochschule Coburg,Germany,COMBUSTION,6,8,77.47,24,54.93,16,100.0,2,70.45,31,25.73,5,89.19,5,275.4,15,58.85,0.0,752.0
Technische Universität Graz,Austria,COMBUSTION,7,33,65.66,38,47.49,16,100.0,32,46.78,28,28.58,9,78.05,3,290.88,2,93.98,0.0,751.0
Ostbayerische Technische Hochschule Regensburg,Germany,COMBUSTION,8,18,74.16,27,51.62,24,90.0,4,68.35,3,60.25,12,70.57,9,216.19,19,54.49,0.0,686.0
Fachhochschule München,Germany,COMBUSTION,9,2,80.88,5,70.0,16,100.0,5,67.39,29,28.43,21,58.99,8,225.66,22,45.24,0.0,677.0
Hochschule Karlsruhe,Germany,COMBUSTION,10,16,74.33,36,47.91,24,90.0,20,53.45,17,38.17,14,69.12,14,193.48,3,87.77,0.0,654.0
University of Applied Sciences Ravensburg-Weingarten,Germany,COMBUSTION,11,7,77.68,18,57.2,24,90.0,27,49.3,26,30.66,20,59.58,10,211.65,21,47.29,0.0,623.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,12,68,24.15,53,40.5,39,75.0,36,43.49,34,24.55,11,73.97,12,203.5,4,87.7,0.0,573.0
Universität Kassel,Germany,COMBUSTION,13,3,79.95,6,69.07,12,105.0,9,61.47,18,37.58,15,65.62,22,129.21,29,18.14,0.0,566.0
University Of Hertfordshire,United Kingdom,COMBUSTION,14,52,45.94,34,48.32,9,110.0,43,38.0,16,38.47,42,30.81,15,177.59,9,75.64,0.0,565.0
Università degli studi di Padova,Italy,COMBUSTION,15,17,74.19,57,36.99,36,80.0,15,55.58,39,21.08,10,75.9,11,206.51,32,12.6,0.0,563.0
Technische Hochschule Mittelhessen,Germany,COMBUSTION,16,50,48.06,31,50.8,48,65.0,8,62.24,20,35.62,35,38.43,13,196.74,14,61.49,-5.0,553.0
Széchenyi István University,Hungary,COMBUSTION,17,35,65.12,16,60.6,24,90.0,38,43.22,51,4.06,32,41.72,21,140.13,5,81.8,0.0,527.0
Technische Universität Berlin,Germany,COMBUSTION,18,15,75.56,39,47.35,16,100.0,56,18.93,40,20.31,27,51.41,18,170.05,23,42.58,0.0,526.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,19,6,77.82,2,74.0,12,105.0,6,65.69,1,75.0,28,50.43,,,13,69.75,0.0,518.0
University of Michigan - Ann Arbor,United States,COMBUSTION,20,53,45.7,66,33.35,24,90.0,13,56.88,33,24.64,22,57.53,19,162.45,25,37.14,0.0,508.0
Monash University,Australia,COMBUSTION,21,28,68.04,9,64.46,20,95.0,33,45.24,15,38.76,33,40.19,17,170.45,31,14.29,-30.0,506.0
Auburn University,United States,COMBUSTION,22,29,67.17,45,43.98,24,90.0,16,55.35,24,31.31,47,23.95,16,172.1,30,15.45,-15.0,484.0
UAS Kempten,Germany,COMBUSTION,23,54,44.3,7,66.18,53,55.0,18,54.55,25,30.76,37,33.91,20,145.39,20,48.76,0.0,479.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,24,20,73.63,1,75.0,12,105.0,29,49.01,7,53.51,1,100.0,,,,,0.0,456.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,25,19,73.66,70,27.46,3,135.0,21,53.28,5,56.25,4,91.37,,,,,0.0,437.0
McGill University,Canada,COMBUSTION,26,37,64.97,21,55.96,20,95.0,17,54.86,22,34.97,31,43.55,,,11,74.0,0.0,423.0
Politecnico di Milano,Italy,COMBUSTION,27,23,70.55,40,46.87,6,120.0,43,38.0,6,54.19,17,60.69,30,25.0,,,0.0,415.0
Wroclaw University of Technology,Poland,COMBUSTION,28,49,52.61,15,60.71,7,115.0,1,75.0,19,35.96,26,51.5,,,,,0.0,391.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,29,69,19.98,54,39.27,9,110.0,26,49.43,8,53.45,23,56.04,,,16,58.51,0.0,387.0
University of Toronto,Canada,COMBUSTION,30,4,79.63,20,56.47,44,70.0,49,29.03,46,16.21,50,17.5,25,74.03,24,39.06,0.0,382.0
Fachhochschule Konstanz,Germany,COMBUSTION,31,9,77.35,34,48.32,33,85.0,49,29.03,23,33.52,,,24,101.74,33,6.72,0.0,382.0
Oxford Brookes University,United Kingdom,COMBUSTION,32,44,58.79,33,49.76,5,125.0,48,29.37,,,,,28,31.29,12,73.03,0.0,367.0
Brunel University London,United Kingdom,COMBUSTION,33,62,30.19,65,33.38,53,55.0,54,20.36,43,19.08,44,28.22,23,119.34,17,58.17,0.0,364.0
University of Washington,United States,COMBUSTION,34,73,9.65,17,59.99,4,130.0,22,52.76,9,50.27,18,60.03,,,,,0.0,363.0
Universität Paderborn,Germany,COMBUSTION,35,5,78.72,4,72.0,24,90.0,24,51.85,47,8.74,38,33.86,,,,,0.0,335.0
Brno University of Technology,Czech Republic,COMBUSTION,36,39,62.23,51,42.26,12,105.0,19,54.2,13,41.05,46,25.14,,,,,0.0,330.0
Universitat Politécnica de Valéncia,Spain,COMBUSTION,37,22,71.53,19,56.99,24,90.0,30,48.13,,,16,61.0,,,,,0.0,328.0
University of Modena and Reggio Emilia,Italy,COMBUSTION,38,55,44.0,52,41.92,36,80.0,28,49.26,30,27.61,19,59.68,,,26,33.73,-10.0,326.0
Ulm University of Applied Sciences,Germany,COMBUSTION,39,43,59.73,27,51.62,60,50.0,42,39.34,44,17.65,41,31.85,,,10,74.65,0.0,325.0
K. J. Somaiya College of Engineering,India,COMBUSTION,40,1,83.93,24,54.93,20,95.0,52,26.79,27,29.24,51,13.78,,,,,0.0,304.0
Yıldız Technical University,Turkey,COMBUSTION,41,67,24.46,47,43.57,53,55.0,31,47.43,48,7.97,45,26.41,26,62.87,28,21.9,0.0,290.0
Technische Hochschule Ostwestfalen-Lippe,Germany,COMBUSTION,42,26,70.15,48,43.16,48,65.0,47,35.51,38,22.66,24,53.07,,,,,0.0,290.0
Hochschule für Technik und Wirtschaft Berlin,Germany,COMBUSTION,43,42,61.33,10,64.42,24,90.0,51,26.96,,,43,28.24,,,,,0.0,271.0
Aristotle University of Thessaloniki,Greece,COMBUSTION,44,10,77.24,12,62.98,44,70.0,25,49.51,50,4.08,53,4.5,,,,,0.0,268.0
VIT University - Vellore,India,COMBUSTION,45,40,62.18,13,62.67,39,75.0,37,43.45,41,20.02,53,4.5,,,,,0.0,268.0
Fachhochschule Stralsund,Germany,COMBUSTION,46,57,39.78,29,51.52,39,75.0,59,12.42,4,57.01,48,19.61,,,,,0.0,255.0
Bauman Moscow State Technical University,Russia,COMBUSTION,47,38,64.05,69,27.91,52,60.0,39,43.06,32,25.61,40,33.29,,,,,0.0,254.0
Ruhr-Universität Bochum,Germany,COMBUSTION,48,48,53.43,62,35.62,33,85.0,55,19.58,37,22.82,39,33.48,,,,,0.0,250.0
University of Burgundy - ISAT,France,COMBUSTION,49,65,28.58,55,38.61,53,55.0,12,58.57,36,23.96,30,43.87,,,,,0.0,249.0
HAN University of Applied Sciences,Netherlands,COMBUSTION,50,64,28.9,71,24.88,60,50.0,40,42.63,45,16.26,52,13.24,27,43.01,27,24.21,0.0,243.0
Hubei University of Automotive Technology,China,COMBUSTION,51,61,30.25,67,29.94,67,45.0,10,61.33,,,13,70.36,,,,,0.0,237.0
Hochschule RheinMain,Germany,COMBUSTION,52,56,42.3,50,42.78,60,50.0,23,52.49,,,29,45.24,,,,,0.0,233.0
TAMK University of Applied Sciences,Finland,COMBUSTION,53,63,30.11,60,36.23,53,55.0,41,42.59,21,35.15,25,52.64,,,,,-20.0,232.0
UAS Würzburg-Schweinfurt,Germany,COMBUSTION,54,36,65.1,59,36.58,53,55.0,35,44.24,34,24.55,49,18.09,,,,,-15.0,229.0
University of Liverpool,United Kingdom,COMBUSTION,55,45,57.33,26,53.89,60,50.0,58,17.21,,,34,38.62,,,,,0.0,217.0
University of Maribor,Slovenia,COMBUSTION,56,70,18.18,42,45.94,48,65.0,34,44.72,,,36,37.77,,,,,0.0,212.0
TECNUN - University of Navarra,Spain,COMBUSTION,57,34,65.57,49,42.95,48,65.0,,,,,,,29,30.32,,,0.0,204.0
Manipal Academy of Higher Education,India,COMBUSTION,58,30,67.15,41,46.25,53,55.0,45,36.46,,,53,4.5,,,,,-10.0,199.0
