name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Technical University of Munich,Germany,ELECTRIC,1,20,62.0,24,59.0,2,140.0,5,64.1,1,75.0,1,100.0,1,325.0,7,94.2,0.0,919.0
Duale Hochschule Baden-Württemberg Stuttgart,Germany,ELECTRIC,2,6,87.0,21,60.0,4,130.0,2,74.2,4,64.8,2,84.9,2,277.8,11,89.4,0.0,868.0
Universität Stuttgart,Germany,ELECTRIC,3,6,87.0,15,62.5,1,150.0,1,75.0,5,57.5,3,73.0,3,231.3,8,91.5,0.0,828.0
Technische Universität Dresden,Germany,ELECTRIC,4,23,59.0,2,73.5,6,110.0,3,67.7,6,56.7,4,68.1,5,224.3,2,98.6,0.0,758.0
Tallinn TU UAS,Estonia,ELECTRIC,5,28,42.0,11,69.0,7,101.0,11,56.8,8,53.6,5,62.0,4,230.2,9,90.8,0.0,705.0
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,6,10,83.0,38,39.0,8,99.0,9,58.9,2,70.4,6,59.1,6,162.2,3,97.0,0.0,669.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,7,11,80.0,27,56.5,2,140.0,4,66.3,3,65.4,17,19.9,11,74.2,6,95.0,0.0,598.0
Barcelona School of Industrial Engineering - ETSEIB - UPC,Spain,ELECTRIC,8,11,80.0,3,73.0,8,99.0,25,3.5,9,50.6,14,24.1,8,114.3,4,96.6,0.0,541.0
Budapest University of Technology and Economics,Hungary,ELECTRIC,9,26,46.0,36,44.5,18,85.0,12,51.4,12,44.9,11,37.4,7,122.6,10,89.9,0.0,522.0
University of the Basque Country,Spain,ELECTRIC,10,9,84.0,19,61.0,10,97.0,21,26.4,21,28.4,20,4.5,9,104.8,5,96.0,0.0,502.0
Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,Germany,ELECTRIC,11,2,98.0,29,54.5,29,55.0,22,25.0,10,49.7,18,17.9,10,88.8,1,100.0,0.0,489.0
ETH Zürich,Switzerland,ELECTRIC,12,1,100.0,25,58.0,5,120.0,10,57.3,7,56.0,9,43.6,,,,,0.0,435.0
Escola Superior d,Spain,ELECTRIC,13,3,96.0,5,72.0,11,95.0,13,50.9,11,45.8,10,39.5,13,25.0,,,0.0,424.0
Politecnico di Torino,Italy,ELECTRIC,14,4,91.0,12,68.9,16,86.0,7,59.7,14,42.3,7,51.5,,,,,0.0,399.0
Universidade de Lisboa - Instituto Superior Técnico,Portugal,ELECTRIC,15,8,86.0,8,70.0,13,90.0,16,48.3,16,34.4,8,46.1,,,,,0.0,375.0
University of Bath,United Kingdom,ELECTRIC,16,19,67.0,6,70.5,20,80.0,24,11.4,,,20,4.5,12,51.0,12,87.2,0.0,372.0
Technische Universität Wien,Austria,ELECTRIC,17,18,68.0,19,61.0,12,93.0,19,40.1,13,42.7,16,23.2,,,,,0.0,328.0
Technische Universität Darmstadt,Germany,ELECTRIC,18,24,56.0,16,62.0,16,86.0,8,59.1,20,29.8,20,4.5,13,25.0,,,0.0,322.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,ELECTRIC,19,21,60.0,8,70.0,15,87.0,15,49.4,19,30.9,19,5.6,,,,,0.0,303.0
Technische Universität Hamburg,Germany,ELECTRIC,20,37,10.0,17,61.5,19,84.0,18,43.1,15,37.3,15,23.5,13,25.0,,,0.0,284.0
Ostbayerische Technische Hochschule Regensburg,Germany,ELECTRIC,21,5,88.0,4,72.5,21,76.0,25,3.5,23,16.1,20,4.5,,,,,0.0,261.0
Fachhochschule Kiel,Germany,ELECTRIC,22,36,11.0,10,69.5,24,68.0,17,44.1,17,33.1,13,34.4,,,,,0.0,260.0
Czech Technical University in Prague,Czech Republic,ELECTRIC,23,,,6,70.5,14,88.0,6,63.5,,,12,36.6,,,,,0.0,259.0
Leibniz Universität Hannover,Germany,ELECTRIC,24,30,40.0,28,56.0,23,69.0,14,50.5,17,33.1,,,,,,,0.0,249.0
Technische Hochschule Köln,Germany,ELECTRIC,25,21,60.0,30,53.0,21,76.0,20,35.3,,,,,,,,,0.0,224.0
Fachhochschule für Wirtschaft und Technik,Germany,ELECTRIC,26,15,75.0,25,58.0,32,51.0,,,,,,,13,25.0,,,0.0,209.0
Universidad Politécnica de Madrid (UPM),Spain,ELECTRIC,27,16,74.0,13,68.5,26,66.0,,,,,,,,,,,0.0,208.0
Hochschule Esslingen,Germany,ELECTRIC,28,31,39.0,32,52.0,27,57.0,23,23.9,22,27.9,20,4.5,,,,,0.0,204.0
University of Seville,Spain,ELECTRIC,29,14,77.0,1,74.0,33,50.0,,,,,,,,,,,0.0,201.0
TECNUN - University of Navarra,Spain,ELECTRIC,30,17,72.0,34,49.5,25,67.0,,,,,,,,,,,0.0,188.0
Deggendorf Institute of Technology,Germany,ELECTRIC,31,11,80.0,30,53.0,35,47.0,,,,,,,,,,,0.0,180.0
AGH University of Science and Technology,Poland,ELECTRIC,32,27,44.0,33,51.0,28,56.0,,,,,,,,,,,0.0,151.0
University of Iceland,Iceland,ELECTRIC,33,32,36.0,23,59.5,36,39.0,25,3.5,24,5.9,20,4.5,,,,,0.0,148.0
Barcelona East School of Engineering - EEBE - UPC,Spain,ELECTRIC,34,25,52.0,37,40.5,29,55.0,,,,,,,,,,,0.0,148.0
Bern University of Applied Sciences,Switzerland,ELECTRIC,35,33,35.0,21,60.0,31,52.0,,,,,,,,,,,0.0,147.0
École Polytechnique Fédérale de Lausanne,Switzerland,ELECTRIC,36,34,21.0,17,61.5,34,48.0,,,,,,,,,,,0.0,130.0
Universidad Pontificia Comillas,Spain,ELECTRIC,37,35,19.0,35,45.5,36,39.0,,,,,,,,,,,0.0,104.0
Hochschule Mannheim,Germany,ELECTRIC,38,,,14,63.0,36,39.0,,,,,,,,,,,0.0,102.0
"Università degli Studi di Roma ""La Sapienza""",Italy,ELECTRIC,39,28,42.0,39,28.5,39,17.0,,,,,,,,,,,0.0,88.0
