name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,7,68.5,4,71.9,10,112.0,6,64.0,2,44.9,2,133.9,1,300.0,2,92.3,0.0,887.0
Hochschule Esslingen,Germany,COMBUSTION,2,13,64.6,1,75.0,6,119.0,5,65.4,3,42.0,8,108.4,2,256.9,3,84.1,0.0,815.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,3,15,61.2,4,71.9,2,135.0,18,44.6,4,36.4,4,114.6,3,256.3,5,74.4,0.0,794.0
Technische Universität Graz,Austria,COMBUSTION,4,,,6,70.3,3,133.0,11,58.9,1,50.0,6,110.9,4,205.7,1,100.0,0.0,729.0
Czech Technical University in Prague,Czech Republic,COMBUSTION,5,20,56.6,6,70.3,12,108.0,1,75.0,9,23.4,5,111.4,5,195.1,7,53.9,0.0,694.0
Fachhochschule Coburg,Germany,COMBUSTION,6,10,65.8,21,46.9,9,113.0,8,60.8,8,27.2,7,108.6,8,150.5,9,38.9,0.0,612.0
Hochschule Pforzheim,Germany,COMBUSTION,7,31,38.4,8,68.8,19,98.0,21,36.2,5,31.9,14,68.0,6,193.8,6,70.0,0.0,605.0
Technische Universität Berlin,Germany,COMBUSTION,8,19,58.5,12,60.9,13,105.0,19,44.0,11,21.9,11,81.5,9,150.1,4,82.0,0.0,604.0
UAS Kempten,Germany,COMBUSTION,9,1,77.8,14,59.4,5,131.0,2,66.4,10,23.0,9,89.0,7,165.7,10,38.4,-50.0,601.0
University of Belgrade,Serbia,COMBUSTION,10,5,69.2,9,67.2,18,99.0,10,59.9,13,15.4,26,36.5,10,129.4,12,31.6,0.0,508.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,11,18,60.0,10,66.4,4,132.0,14,52.0,6,30.3,1,150.0,23,14.0,,,0.0,505.0
Hochschule Karlsruhe,Germany,COMBUSTION,12,24,54.3,16,56.3,1,137.0,4,66.1,16,8.9,10,87.5,15,89.5,17,2.2,0.0,502.0
"Università degli Studi di Roma ""La Sapienza""",Italy,COMBUSTION,13,17,60.6,29,40.6,17,100.0,9,60.4,20,2.5,24,41.6,11,127.0,8,53.1,0.0,486.0
Ben-Gurion University of the Negev,Israel,COMBUSTION,14,23,55.0,14,59.4,7,118.0,16,47.8,17,6.9,15,66.3,14,91.9,13,31.4,0.0,477.0
Hochschule Hannover,Germany,COMBUSTION,15,27,50.0,26,44.5,15,103.0,15,50.4,7,27.8,13,73.9,13,100.0,14,21.8,-10.0,461.0
University of Applied Sciences Ravensburg-Weingarten,Germany,COMBUSTION,16,2,72.6,21,46.9,28,74.0,3,66.2,14,11.3,3,133.5,25,11.0,,,0.0,415.0
Czech University of Life Sciences Prague,Czech Republic,COMBUSTION,17,38,6.5,32,38.3,29,70.0,17,45.1,14,11.3,12,78.6,12,109.2,16,5.2,0.0,364.0
Fachhochschule Konstanz,Germany,COMBUSTION,18,30,40.2,3,73.4,14,104.0,12,53.5,18,6.0,19,61.3,29,5.0,,,0.0,344.0
Technion - Israel Institute of Technology,Israel,COMBUSTION,19,28,43.3,21,46.9,22,86.0,24,24.7,19,4.6,27,29.6,16,62.9,11,36.1,0.0,334.0
VIT University - Vellore,India,COMBUSTION,20,2,72.6,11,65.6,19,98.0,25,20.7,,,25,40.1,18,28.0,,,0.0,325.0
Politecnico di Milano,Italy,COMBUSTION,21,22,55.8,35,35.9,8,117.0,20,43.8,20,2.5,18,61.4,33,2.0,,,0.0,318.0
