name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Wollongong,Australia,COMBUSTION,1,6,71.0,23,51.1,4,138.5,7,60.7,3,58.8,1,100.0,2,322.1,6,43.5,0.0,846.0
Escola Superior d,Spain,ELECTRIC,2,12,62.9,3,70.6,1,150.0,3,72.3,6,56.0,13,58.9,9,270.9,3,90.8,0.0,832.0
Monash University,Australia,COMBUSTION,3,3,81.6,1,75.0,2,149.8,12,47.9,2,74.9,6,82.4,8,274.7,7,41.6,0.0,828.0
Curtin University,Australia,COMBUSTION,4,8,69.6,6,65.6,7,132.2,6,61.3,4,58.1,2,99.4,4,303.1,10,16.3,0.0,806.0
RMIT University,Australia,ELECTRIC,5,22,55.5,19,52.2,19,108.8,2,73.1,11,35.5,4,88.5,5,299.5,4,82.5,0.0,796.0
Swinburne University of Technology,Australia,ELECTRIC,6,17,59.2,20,51.9,9,121.0,5,63.7,9,44.7,9,76.0,10,266.5,2,99.3,0.0,782.0
The University of Newcastle,Australia,COMBUSTION,7,9,67.8,24,49.3,6,132.7,13,44.3,5,56.7,3,94.9,7,280.7,5,49.1,0.0,775.0
Griffith University,Australia,COMBUSTION,8,16,61.3,7,65.5,14,114.5,1,75.0,14,23.7,10,69.9,3,321.9,8,40.8,0.0,772.0
University of Waikato,New Zealand,COMBUSTION,9,20,58.0,11,57.8,12,115.8,9,56.2,12,35.1,8,79.2,1,325.0,,,0.0,727.0
University of Tasmania,Australia,COMBUSTION,10,14,61.7,4,67.0,18,110.0,9,56.2,7,54.6,7,79.6,6,280.8,11,4.9,0.0,715.0
"University of Technology, Sydney",Australia,ELECTRIC,11,17,59.2,15,54.7,20,102.4,16,3.5,10,39.6,12,63.8,12,135.8,1,100.0,0.0,559.0
University of Canterbury,New Zealand,ELECTRIC,12,24,53.8,2,72.5,3,142.0,8,58.6,1,75.0,5,86.2,18,8.0,,,0.0,496.0
University of New South Wales,Australia,COMBUSTION,13,1,85.6,22,51.4,10,119.4,4,64.2,8,49.8,11,67.8,17,9.0,,,0.0,447.0
Silesian University of Technology,Poland,COMBUSTION,14,30,39.8,25,48.6,27,88.4,,,,,16,5.0,11,187.1,9,24.0,0.0,393.0
University of Adelaide,Australia,COMBUSTION,15,7,70.9,31,42.8,15,110.9,15,42.6,17,3.5,14,50.0,13,18.0,,,0.0,339.0
Tokyo Denki University,Japan,COMBUSTION,16,4,80.0,17,54.2,24,94.2,11,53.3,16,14.9,15,31.8,,,,,0.0,328.0
University of Queensland,Australia,COMBUSTION,17,2,84.1,18,53.4,8,124.0,14,42.8,15,18.4,,,,,,,0.0,323.0
RMIT University,Australia,COMBUSTION,18,19,58.1,10,59.2,5,136.9,16,3.5,13,27.6,,,16,14.0,,,0.0,299.0
University of Auckland,New Zealand,ELECTRIC,19,10,67.2,5,66.2,13,115.3,,,,,,,,,,,0.0,249.0
University of Sydney,Australia,COMBUSTION,20,5,73.9,30,44.1,16,110.8,,,,,,,,,,,0.0,229.0
University of Melbourne,Australia,COMBUSTION,21,13,62.8,29,45.1,11,119.0,,,,,,,,,,,0.0,227.0
VIT University - Chennai,India,COMBUSTION,22,15,61.5,13,57.5,28,78.8,,,,,,,13,18.0,,,0.0,216.0
Universiti Teknologi MARA,Malaysia,COMBUSTION,23,21,56.2,28,46.7,29,78.4,16,3.5,17,3.5,16,5.0,13,18.0,,,0.0,211.0
University of New South Wales - Australian Defence Force Academy,Australia,COMBUSTION,23,26,46.1,12,57.6,22,100.6,,,,,,,19,7.0,,,0.0,211.0
University of Queensland,Australia,ELECTRIC,25,23,54.6,8,62.8,25,92.9,,,,,,,,,,,0.0,210.0
University of Western Australia,Australia,COMBUSTION,26,27,45.1,21,51.6,17,110.1,,,,,,,,,,,0.0,207.0
Taylor,Malaysia,COMBUSTION,27,25,53.1,9,60.2,26,88.6,,,,,,,,,,,0.0,202.0
Queensland University of Technology,Australia,ELECTRIC,28,28,43.2,26,48.2,23,99.9,,,,,,,,,,,0.0,191.0
Flinders University,Australia,COMBUSTION,29,31,32.5,32,34.7,21,101.2,,,,,,,20,6.0,,,0.0,174.0
VIT University - Chennai,India,ELECTRIC,30,29,42.0,14,55.9,30,52.6,,,,,,,,,,,0.0,151.0
DHA Suffa University,Pakistan,COMBUSTION,31,11,63.7,15,54.7,32,27.5,,,,,,,,,,,0.0,146.0
Western Sydney University,Australia,COMBUSTION,32,32,9.5,27,48.0,31,42.2,,,,,,,,,,,0.0,100.0
