name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Tallinn TU UAS,Estonia,ELECTRIC,1,3,93.94,17,46.34,1,150.0,1,100.0,1,75.0,6,6.5,1,275.0,3,93.39,0.0,840.0
Hochschule Bonn-Rhein-Sieg,Germany,ELECTRIC,2,5,86.84,11,53.57,6,121.43,4,50.0,4,45.81,1,125.0,2,204.57,4,90.89,0.0,778.0
University of Seville,Spain,ELECTRIC,3,15,70.88,1,75.0,13,94.9,7,4.5,7,3.5,3,48.61,3,66.95,2,96.8,0.0,461.0
Alma Mater Studiorum - Università di Bologna,Italy,ELECTRIC,4,4,89.66,9,59.52,8,111.22,7,4.5,5,21.3,6,6.5,4,44.23,1,100.0,0.0,437.0
Politecnico di Torino,Italy,ELECTRIC,5,10,76.04,6,60.37,2,137.75,7,4.5,2,48.26,2,80.84,9,13.0,,,0.0,421.0
Università degli studi di Padova,Italy,ELECTRIC,6,12,74.09,3,71.0,8,111.22,2,81.58,6,20.83,,,9,13.0,,,0.0,372.0
"Università degli Studi di Roma ""La Sapienza""",Italy,ELECTRIC,7,11,74.41,5,60.8,19,63.27,6,21.62,7,3.5,6,6.5,7,22.0,5,88.85,0.0,341.0
Politecnico di Milano,Italy,ELECTRIC,8,6,84.81,2,72.0,4,130.61,,,,,,,,,,,0.0,287.0
University of Bath,United Kingdom,ELECTRIC,9,9,79.01,14,50.59,17,85.71,3,51.27,7,3.5,6,6.5,,,,,0.0,277.0
Yıldız Technical University,Türkiye,ELECTRIC,10,13,73.68,18,44.64,21,56.12,5,32.51,7,3.5,4,37.6,5,25.0,,,0.0,273.0
Università degli Studi di Trento,Italy,ELECTRIC,11,19,57.47,15,47.62,3,131.63,,,,,6,6.5,5,25.0,,,0.0,268.0
Technische Universität Darmstadt,Germany,ELECTRIC,12,18,60.85,19,39.11,7,116.33,,,3,46.6,,,,,,,0.0,263.0
Indian Institute of Technology Delhi,India,ELECTRIC,13,1,100.0,8,59.95,16,87.75,,,,,,,8,14.0,,,0.0,262.0
University Of Hertfordshire,United Kingdom,ELECTRIC,14,2,99.51,6,60.37,14,90.82,,,,,,,,,,,0.0,251.0
Aristotle University of Thessaloniki,Greece,ELECTRIC,15,17,63.04,10,55.27,10,102.04,,,,,,,12,7.0,,,0.0,227.0
University of Ljubljana,Slovenia,ELECTRIC,16,8,80.15,25,7.23,4,130.61,,,,,,,,,,,0.0,218.0
TECNUN - University of Navarra,Spain,ELECTRIC,17,14,71.18,16,46.77,11,95.92,,,,,,,,,,,0.0,214.0
Universidad Pontificia Comillas,Spain,ELECTRIC,18,23,46.55,13,51.44,11,95.92,,,,,5,7.0,11,9.0,,,0.0,209.0
Fachhochschule für Wirtschaft und Technik,Germany,ELECTRIC,19,22,48.95,4,61.65,15,88.78,,,,,,,,,,,0.0,199.0
Barcelona East School of Engineering - EEBE - UPC,Spain,ELECTRIC,20,7,80.42,22,33.59,18,69.39,,,,,,,,,,,0.0,183.0
Universität Duisburg-Essen,Germany,ELECTRIC,21,21,54.43,23,26.78,20,62.24,,,,,,,,,,,0.0,143.0
Università degli studi di Trieste,Italy,ELECTRIC,22,20,57.36,20,37.84,23,25.51,,,,,,,,,,,0.0,121.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,ELECTRIC,23,16,65.8,21,34.86,,,,,,,,,,,,,10.0,91.0
University of Agder,Norway,ELECTRIC,24,24,0.08,26,5.1,22,51.02,,,,,6,6.5,13,2.0,,,0.0,65.0
Hochschule Aalen - Technik und Wirtschaft,Germany,ELECTRIC,25,,,11,53.57,,,,,,,,,,,,,0.0,54.0
Fachhochschule Osnabrück,Germany,ELECTRIC,26,,,24,20.41,,,,,,,,,,,,,0.0,20.0
