name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Tallinn TU UAS,Estonia,ELECTRIC,1,11,62.06,13,43.92,11,100.35,1,100.0,3,46.17,2,124.5,1,275.0,5,95.18,0.0,847.0
Technical University of Munich,Germany,ELECTRIC,2,14,45.27,4,63.81,6,123.1,7,43.99,5,38.74,5,85.05,3,235.1,1,100.0,0.0,735.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,3,2,99.15,2,70.44,1,150.0,2,95.16,1,75.0,1,125.0,7,27.0,7,91.44,-20.0,713.0
Politecnico di Milano,Italy,ELECTRIC,4,3,89.81,1,75.0,5,125.17,6,54.31,8,12.56,6,84.01,5,163.6,4,95.35,0.0,700.0
Università degli Studi di Parma,Italy,ELECTRIC,5,4,83.35,3,69.61,2,137.59,5,55.57,7,23.13,8,70.6,6,143.53,3,96.59,0.0,680.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,ELECTRIC,6,15,44.68,8,55.11,7,117.93,9,34.51,,,9,56.55,4,184.53,6,94.87,0.0,588.0
Technische Hochschule Augsburg,Germany,ELECTRIC,7,1,100.0,5,61.74,8,116.9,3,76.63,6,29.15,7,79.4,9,24.0,8,85.09,0.0,573.0
Fachhochschule München,Germany,ELECTRIC,8,7,77.13,7,57.18,,,10,4.5,4,39.13,3,101.62,2,241.96,2,97.87,-150.0,469.0
University of Ljubljana,Slovenia,ELECTRIC,9,8,74.26,15,12.02,3,129.31,4,63.31,2,47.98,4,101.54,10,5.0,,,0.0,433.0
Hochschule RheinMain,Germany,ELECTRIC,10,9,71.72,11,48.48,9,114.83,,,,,,,,,,,0.0,235.0
"Università degli Studi di Roma ""La Sapienza""",Italy,ELECTRIC,11,17,25.47,6,60.08,14,68.28,8,36.94,9,3.5,10,6.5,8,25.0,,,0.0,226.0
Università degli Studi di Napoli Federico II,Italy,ELECTRIC,12,10,66.35,10,52.62,12,91.03,,,,,,,,,,,0.0,210.0
Politecnico di Torino,Italy,ELECTRIC,13,13,47.12,9,54.28,4,127.24,,,,,,,,,,,-20.0,209.0
Barcelona East School of Engineering - EEBE - UPC,Spain,ELECTRIC,14,5,81.07,14,32.74,15,53.79,,,,,,,,,,,0.0,168.0
Università degli Studi di Trento,Italy,ELECTRIC,15,16,41.68,17,5.8,10,102.41,,,,,,,,,,,0.0,150.0
Universität Duisburg-Essen,Germany,ELECTRIC,16,12,51.85,16,10.77,13,72.41,,,,,,,,,,,0.0,135.0
Technische Universität Graz,Austria,ELECTRIC,17,6,78.03,12,48.07,,,,,,,,,,,,,0.0,126.0
Hochschule Düsseldorf,Germany,ELECTRIC,18,,,18,4.14,,,,,,,,,,,,,0.0,4.0
