name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Chalmers University of Technology,Sweden,COMBUSTION,1,6,77.4,3,70.0,5,141.0,4,67.5,4,47.8,4,121.8,1,300.0,21,25.0,0.0,850.0
TU Delft,Netherlands,ELECTRIC,2,39,60.5,12,62.8,1,148.0,3,71.1,9,43.9,9,110.5,6,251.2,1,100.0,0.0,848.0
Monash University,Australia,COMBUSTION,3,4,78.7,10,65.4,3,146.0,24,34.9,1,50.0,6,120.3,2,299.2,11,46.3,0.0,841.0
Technical University of Munich,Germany,COMBUSTION,4,79,31.5,66,35.1,12,116.0,5,60.9,6,44.8,1,150.0,3,297.9,10,50.0,-2.0,784.0
Universität Stuttgart,Germany,COMBUSTION,5,2,79.4,11,63.1,21,102.0,20,40.9,12,37.6,5,120.5,4,284.7,9,50.4,0.0,779.0
Tallinn TU UAS,Estonia,COMBUSTION,6,16,71.3,20,57.4,6,128.0,6,59.6,7,44.3,7,119.5,5,256.5,23,19.0,-35.0,720.0
Oxford Brookes University,United Kingdom,COMBUSTION,7,33,62.8,6,69.1,8,120.0,9,51.6,1,50.0,3,125.8,9,194.5,14,44.8,0.0,719.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,COMBUSTION,8,22,69.2,51,42.9,7,127.0,25,34.8,13,36.6,13,76.3,7,220.9,7,57.6,0.0,665.0
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,9,43,59.7,2,73.5,10,117.0,12,49.4,,,18,57.9,8,214.9,2,91.2,-2.0,662.0
Technische Universität Graz,Austria,COMBUSTION,10,26,68.2,46,44.7,19,108.0,40,17.5,8,44.2,20,48.1,10,182.5,5,77.4,0.0,590.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,COMBUSTION,11,32,63.4,74,31.7,10,117.0,7,56.5,22,31.1,11,77.5,19,132.8,4,78.0,0.0,588.0
Liverpool John Moores University,United Kingdom,COMBUSTION,12,49,54.3,61,38.3,36,86.0,23,37.1,5,45.0,17,58.2,12,180.2,12,45.2,0.0,544.0
ETH Zürich,Switzerland,ELECTRIC,13,20,69.6,33,49.5,4,145.0,1,75.0,3,48.9,2,127.6,52,6.0,,,0.0,522.0
Rheinisch-Westfälische Technische Hochschule Aachen,Germany,COMBUSTION,14,60,48.7,27,52.9,67,58.0,16,44.0,17,34.9,15,60.8,11,181.2,22,20.4,-2.0,499.0
University Of Hertfordshire,United Kingdom,COMBUSTION,15,23,68.6,8,68.3,2,147.0,13,48.3,10,42.6,10,93.1,28,22.0,,,0.0,490.0
Fachhochschule Stralsund,Germany,COMBUSTION,16,18,70.7,14,60.7,36,86.0,,,36,21.4,25,15.8,13,179.1,6,58.0,-2.0,490.0
Norwegian University of Science and Technology,Norway,COMBUSTION,17,56,50.0,24,54.2,18,111.0,14,45.1,21,33.7,29,7.5,17,143.1,19,34.1,0.0,479.0
University of Liverpool,United Kingdom,COMBUSTION,18,17,71.2,1,75.0,34,87.0,32,26.7,43,13.4,29,7.5,16,143.8,8,54.7,-2.0,477.0
University of Bath,United Kingdom,COMBUSTION,19,1,84.8,15,60.1,9,118.0,11,49.9,20,33.8,8,117.6,38,12.0,,,0.0,476.0
University of Strathclyde,United Kingdom,COMBUSTION,20,7,77.2,43,45.2,12,116.0,21,38.7,25,27.5,29,7.5,24,95.7,17,36.9,0.0,445.0
Ostbayerische Technische Hochschule Regensburg,Germany,COMBUSTION,21,52,52.0,17,59.2,21,102.0,15,44.4,23,29.9,28,7.6,23,108.2,16,40.8,-19.0,425.0
Universidade de Lisboa - Instituto Superior Técnico,Portugal,ELECTRIC,22,34,62.4,59,39.6,34,87.0,,,,,,,18,137.0,3,85.2,0.0,411.0
Technological University Dublin,Ireland,COMBUSTION,23,38,60.7,63,37.8,73,55.0,45,3.5,26,27.4,16,58.9,22,116.1,13,44.9,0.0,404.0
University of Zagreb,Croatia,COMBUSTION,24,68,42.6,40,46.6,40,85.0,18,42.6,37,21.0,29,7.5,25,90.9,15,44.4,0.0,381.0
Aalborg University,Denmark,COMBUSTION,25,73,40.2,85,26.6,71,57.0,40,17.5,24,28.5,24,18.6,15,154.5,18,35.3,-1.0,377.0
University of Burgundy - ISAT,France,COMBUSTION,26,35,61.9,37,48.0,40,85.0,8,54.4,30,24.1,12,77.4,36,14.0,,,0.0,365.0
Technische Universiteit Eindhoven,Netherlands,ELECTRIC,27,8,76.8,22,55.3,12,116.0,2,72.0,11,38.3,,,,,,,0.0,358.0
Lund University,Sweden,COMBUSTION,28,40,60.2,70,33.5,51,76.0,39,18.3,,,29,7.5,20,130.0,20,30.0,-2.0,353.0
Karlstad University,Sweden,COMBUSTION,29,58,49.3,21,56.2,56,66.0,31,28.7,19,34.0,14,72.4,33,16.0,,,0.0,322.0
Swansea University,United Kingdom,COMBUSTION,30,46,58.0,55,40.9,12,116.0,17,42.8,35,22.1,23,28.0,38,12.0,,,0.0,320.0
University of Maribor,Slovenia,COMBUSTION,31,64,46.3,67,34.8,26,94.0,19,42.2,18,34.3,21,40.7,28,22.0,,,-2.0,312.0
Brunel University London,United Kingdom,COMBUSTION,32,9,76.7,19,57.8,40,85.0,29,30.0,14,36.2,29,7.5,58,4.0,,,0.0,297.0
Østfold University College,Norway,COMBUSTION,33,,,90,23.1,31,89.5,44,6.1,34,22.4,29,7.5,21,127.2,24,18.1,0.0,294.0
Lancaster  University,United Kingdom,COMBUSTION,34,28,65.9,25,53.3,28,91.0,22,38.2,38,18.0,29,7.5,38,12.0,,,0.0,286.0
University of Warwick,United Kingdom,COMBUSTION,35,9,76.7,3,70.0,21,102.0,,,,,29,7.5,30,21.0,,,0.0,277.0
University of Aberdeen,United Kingdom,COMBUSTION,36,12,75.8,47,43.6,32,88.0,42,17.1,39,17.9,29,7.5,33,16.0,,,0.0,266.0
University of Sheffield,United Kingdom,COMBUSTION,37,5,78.6,18,58.1,36,86.0,37,19.3,33,22.5,,,38,12.0,,,-11.0,265.0
Queen,United Kingdom,COMBUSTION,38,83,29.9,9,67.4,24,96.0,28,32.5,29,24.9,29,7.5,52,6.0,,,0.0,264.0
University of the Basque Country,Spain,COMBUSTION,39,3,79.3,13,61.8,49,81.0,,,42,14.6,26,15.1,48,8.0,,,0.0,260.0
Imperial College London,United Kingdom,COMBUSTION,40,23,68.6,41,46.5,54,67.0,10,51.4,,,29,7.5,50,7.0,,,0.0,248.0
Technische Hochschule Köln,Germany,ELECTRIC,41,66,44.3,57,40.2,17,113.0,,,,,19,50.0,26,23.0,,,-27.0,243.0
Coventry University,United Kingdom,COMBUSTION,42,23,68.6,16,59.6,28,91.0,,,,,29,7.5,38,12.0,,,0.0,239.0
University of Birmingham,United Kingdom,COMBUSTION,43,21,69.3,68,34.0,52,75.0,36,21.3,44,2.5,27,8.2,33,16.0,,,0.0,226.0
Brno University of Technology,Czech Republic,COMBUSTION,44,67,44.2,44,45.1,40,85.0,43,7.8,16,35.6,29,7.5,52,6.0,,,-7.0,224.0
University of Leeds,United Kingdom,COMBUSTION,45,15,71.6,57,40.2,71,57.0,45,3.5,31,23.8,29,7.5,30,21.0,,,-2.0,222.0
Heriot-Watt University,United Kingdom,COMBUSTION,46,45,58.3,3,70.0,36,86.0,,,,,29,7.5,,,,,0.0,222.0
Università del Salento,Italy,COMBUSTION,47,13,72.9,49,43.3,32,88.0,,,,,,,38,12.0,,,-4.0,212.0
Technische Universität Dresden,Germany,ELECTRIC,48,44,59.0,68,34.0,12,116.0,,,,,,,,,,,0.0,209.0
University of Surrey,United Kingdom,COMBUSTION,49,59,48.9,36,48.5,46,84.0,,,27,26.9,29,7.5,59,3.0,,,-12.0,207.0
Aston University,United Kingdom,COMBUSTION,50,40,60.2,30,51.4,82,40.0,27,32.8,,,,,32,18.0,,,-2.0,200.0
Technische Universität Darmstadt,Germany,ELECTRIC,51,42,59.9,31,51.2,27,93.0,,,,,,,,,,,-4.0,200.0
KU Leuven - Group T Campus,Belgium,ELECTRIC,52,11,76.4,83,27.5,25,95.0,,,,,,,,,,,-2.0,197.0
University of Rijeka,Croatia,COMBUSTION,53,72,40.3,81,28.8,87,31.0,34,21.9,15,35.9,22,35.9,38,12.0,,,-9.0,197.0
University of Huddersfield,United Kingdom,COMBUSTION,54,57,49.8,7,68.6,50,77.0,,,,,,,,,,,0.0,195.0
TU Delft,Netherlands,OTHER,55,75,36.0,34,48.6,46,84.0,,,,,29,7.5,36,14.0,,,0.0,190.0
Loughborough University,United Kingdom,COMBUSTION,56,14,72.2,75,30.5,40,85.0,,,,,,,,,,,0.0,188.0
University of Dundee,United Kingdom,COMBUSTION,57,63,46.7,62,38.0,65,59.0,33,23.6,44,2.5,29,7.5,38,12.0,,,-4.0,185.0
Universitatea Transilvania din Braşov,Romania,COMBUSTION,58,30,64.2,42,46.3,58,65.0,,,,,,,48,8.0,,,0.0,184.0
Budapest University of Technology and Economics,Hungary,ELECTRIC,59,19,70.5,86,26.5,20,106.0,,,,,,,,,,,-20.0,183.0
University of Modena and Reggio Emilia,Italy,COMBUSTION,60,61,47.4,39,47.3,30,90.0,,,,,,,,,,,-3.0,182.0
"Cardiff University, Wales",United Kingdom,COMBUSTION,61,54,51.5,26,53.0,56,66.0,,,,,29,7.5,59,3.0,,,0.0,181.0
