name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Fachhochschule Joanneum Graz,Austria,ELECTRIC,1,3,96.0,3,73.0,2,146.02,2,71.77,1,75.0,1,100.0,1,325.0,1,100.0,0.0,987.0
Technische Universität Berlin,Germany,ELECTRIC,2,6,90.25,19,45.0,11,113.64,4,42.89,4,60.18,3,70.89,2,299.97,2,61.01,0.0,784.0
Universität Stuttgart,Germany,ELECTRIC,3,1,98.0,7,66.0,5,130.68,1,75.0,3,71.99,,,,,,,-40.0,402.0
Duale Hochschule Baden-Württemberg Stuttgart,Germany,ELECTRIC,4,7,87.88,12,54.0,14,110.23,3,63.26,,,2,99.72,,,,,-35.0,380.0
Technische Universiteit Eindhoven,Netherlands,ELECTRIC,5,15,73.63,19,45.0,19,85.23,6,30.43,2,74.0,5,40.7,,,,,0.0,349.0
Technical University of Munich,Germany,ELECTRIC,6,8,86.69,14,51.0,4,137.5,7,17.2,,,4,55.35,,,,,0.0,348.0
TU Delft,Netherlands,ELECTRIC,7,9,83.13,6,70.0,12,112.5,5,38.06,5,38.35,7,21.32,,,,,-25.0,338.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,8,2,97.0,1,75.0,1,150.0,,,,,6,25.65,,,,,-10.0,338.0
Lund University,Sweden,ELECTRIC,9,22,52.25,11,57.0,24,73.3,,,,,,,3,117.19,3,21.71,0.0,321.0
Technische Universität Dresden,Germany,ELECTRIC,10,12,79.56,4,72.0,3,138.64,8,3.5,,,,,,,,,0.0,294.0
University of Seville,Spain,ELECTRIC,11,5,91.44,2,74.0,9,114.2,,,,,,,,,,,0.0,280.0
Escola Superior d,Spain,ELECTRIC,12,11,81.94,5,71.0,6,119.89,,,,,,,,,,,-10.0,263.0
Leibniz Universität Hannover,Germany,ELECTRIC,13,12,79.56,8,62.0,15,96.59,,,,,,,,,,,-10.0,228.0
Barcelona East School of Engineering - EEBE - UPC,Spain,ELECTRIC,14,23,48.69,13,52.0,9,114.2,,,,,,,,,,,0.0,215.0
Universität Paderborn,Germany,ELECTRIC,15,19,68.88,26,37.0,8,116.48,,,,,,,,,,,-10.0,212.0
Ostfalia University of Applied Sciences,Germany,ELECTRIC,16,9,83.13,17,46.0,23,80.11,,,,,,,,,,,0.0,209.0
Universität Bayreuth,Germany,ELECTRIC,17,4,95.0,10,58.0,30,38.07,,,,,,,,,,,0.0,191.0
Technische Universität Dortmund,Germany,ELECTRIC,18,24,47.5,9,59.0,22,80.68,,,,,,,,,,,0.0,187.0
Linköping University,Sweden,ELECTRIC,19,26,46.31,16,48.0,21,82.39,,,,,,,,,,,0.0,177.0
KU Leuven - Group T Campus,Belgium,ELECTRIC,20,18,70.06,23,39.0,7,117.61,,,,,,,,,,,-50.0,177.0
Fachhochschule Kiel,Germany,ELECTRIC,21,30,33.25,23,39.0,16,93.18,,,,,,,,,,,0.0,165.0
"Hochschule Darmstadt, UAS",Germany,ELECTRIC,22,28,41.56,21,42.0,18,88.64,,,,,,,,,,,-10.0,162.0
Ruhr-Universität Bochum,Germany,ELECTRIC,23,21,58.19,29,34.0,20,83.52,,,,,,,,,,,-20.0,156.0
Fachhochschule München,Germany,ELECTRIC,24,15,73.63,22,41.0,29,45.45,,,,,,,,,,,-10.0,150.0
Hochschule für angewandte Wissenschaft und Kunst Hildesheim/Holzminden/Göttingen,Germany,ELECTRIC,25,14,74.81,28,35.0,25,64.77,,,,,,,,,,,-25.0,150.0
Universität Bremen,Germany,ELECTRIC,26,20,59.38,17,46.0,26,63.07,,,,,,,,,,,-25.0,143.0
Technische Hochschule Augsburg,Germany,ELECTRIC,27,17,71.25,32,27.0,17,90.34,,,,,,,,,,,-60.0,129.0
Fachhochschule für Wirtschaft und Technik,Germany,ELECTRIC,28,26,46.31,15,50.0,31,31.82,,,,,,,,,,,0.0,128.0
University of Twente,Netherlands,OTHER,29,31,30.88,25,38.0,27,52.27,,,,,,,,,,,-10.0,111.0
Hochschule für Technik und Wirtschaft Mittweida,Germany,ELECTRIC,30,28,41.56,26,37.0,32,25.57,,,,,,,,,,,0.0,104.0
Vrije Universiteit Brussel,Belgium,ELECTRIC,31,32,27.31,30,31.0,28,47.73,,,,,,,,,,,-10.0,96.0
University of Ljubljana,Slovenia,ELECTRIC,32,24,47.5,31,29.0,13,110.8,,,,,,,,,,,-110.0,77.0
Hanze University of Applied Sciences Groningen,Netherlands,ELECTRIC,33,33,22.56,33,23.0,33,9.09,,,,,,,,,,,-20.0,35.0
