name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,1,74,67.3,25,60.2,12,105.0,20,54.6,26,21.0,1,150.0,1,300.0,1,100.0,-10.0,848.0
University of Florida,United States,COMBUSTION,2,60,71.2,5,70.0,2,140.0,1,75.0,37,16.9,4,125.0,2,273.8,25,72.9,0.0,845.0
Technische Universität Graz,Austria,COMBUSTION,3,94,62.5,14,63.2,7,115.0,8,63.3,2,47.4,2,139.3,3,267.7,31,62.9,0.0,821.0
Kookmin University,South Korea,COMBUSTION,4,5,90.2,16,62.7,18,100.0,13,59.4,6,35.2,10,108.5,5,239.7,28,64.8,0.0,760.0
University of Michigan - Ann Arbor,United States,COMBUSTION,5,33,77.0,77,41.6,7,115.0,4,72.4,12,29.6,8,109.9,9,213.0,8,84.7,0.0,743.0
Virginia Polytechnic Institute and State University,United States,COMBUSTION,6,58,71.7,12,63.5,18,100.0,44,40.1,23,22.0,7,110.4,4,240.8,9,83.4,0.0,732.0
National University of Singapore,Singapore,COMBUSTION,7,48,74.3,1,75.0,18,100.0,2,74.9,30,20.5,21,93.9,17,186.6,16,79.4,0.0,705.0
The University of Michigan-Dearborn,United States,COMBUSTION,7,71,69.4,18,62.1,31,85.0,23,52.8,20,24.5,18,95.5,6,226.1,4,89.2,0.0,705.0
Wroclaw University of Technology,Poland,COMBUSTION,9,84,66.1,48,49.8,18,100.0,5,67.2,25,21.2,24,90.5,7,221.3,10,83.1,0.0,699.0
Western University,Canada,COMBUSTION,10,76,67.1,54,48.7,12,105.0,36,42.8,7,33.8,22,93.6,8,218.0,15,80.1,0.0,689.0
Michigan State University,United States,COMBUSTION,11,44,74.5,37,55.2,12,105.0,10,61.5,8,33.4,24,90.5,11,202.9,29,64.6,0.0,688.0
University of Texas at Arlington,United States,COMBUSTION,12,55,72.2,23,60.4,7,115.0,51,38.1,34,18.7,12,99.4,12,194.2,11,82.2,0.0,680.0
University of Minnesota Twin Cities,United States,COMBUSTION,13,41,75.6,15,63.0,31,85.0,21,54.5,22,22.7,30,84.4,10,212.6,21,75.0,0.0,673.0
Rochester Institute of Technology,United States,COMBUSTION,14,83,66.2,47,50.3,12,105.0,48,39.0,10,32.5,20,94.2,16,187.8,5,86.9,0.0,662.0
Missouri University of Science and Technology,United States,COMBUSTION,15,39,75.8,8,66.1,30,90.0,43,40.7,4,38.0,6,111.1,15,188.5,36,48.2,0.0,658.0
Kettering University,United States,COMBUSTION,16,14,83.1,25,60.2,31,85.0,53,36.3,18,25.0,19,94.8,21,155.0,2,97.8,0.0,637.0
University of Toledo,United States,COMBUSTION,17,25,78.4,74,42.3,31,85.0,24,51.3,59,2.5,15,97.5,13,190.4,27,68.8,0.0,616.0
Villanova University,United States,COMBUSTION,18,7,88.8,30,59.3,18,100.0,7,64.0,32,19.8,37,79.2,26,109.6,7,85.1,0.0,606.0
University of Connecticut,United States,COMBUSTION,19,44,74.5,95,29.9,31,85.0,18,55.7,59,2.5,23,92.8,14,189.4,22,74.2,0.0,604.0
University of Victoria,Canada,COMBUSTION,20,98,60.0,42,53.4,57,70.0,11,60.6,33,19.0,29,86.9,20,163.5,19,77.5,-10.0,581.0
Université du Québec à Trois-Rivières,Canada,COMBUSTION,21,36,76.7,87,34.9,86,65.0,42,41.2,17,25.5,14,97.7,18,172.8,32,62.8,0.0,577.0
Louisiana State University,United States,COMBUSTION,22,62,70.9,56,48.1,57,70.0,30,47.7,23,22.0,33,80.0,19,163.9,26,69.9,0.0,572.0
Michigan Technological University,United States,COMBUSTION,23,39,75.8,31,59.1,31,85.0,26,49.9,41,12.8,43,73.3,22,150.8,35,52.1,0.0,559.0
Florida Atlantic University,United States,COMBUSTION,24,50,74.1,2,72.9,31,85.0,29,47.9,30,20.5,16,96.1,25,119.9,38,27.2,0.0,544.0
University of Central Florida,United States,COMBUSTION,25,30,77.2,88,34.1,31,85.0,34,43.8,38,14.6,44,71.0,24,124.2,13,81.1,0.0,531.0
Saginaw Valley State University,United States,COMBUSTION,26,13,83.7,12,63.5,31,85.0,9,62.3,11,31.4,13,98.8,45,18.0,12,81.4,0.0,524.0
Auburn University,United States,COMBUSTION,27,38,76.3,38,55.1,4,125.0,16,56.7,21,23.9,26,90.2,47,17.0,23,73.6,0.0,518.0
The University of Akron,United States,COMBUSTION,28,52,73.2,21,61.0,4,125.0,17,56.6,5,37.7,3,131.5,36,22.0,,,0.0,507.0
University of Missouri,United States,COMBUSTION,29,22,80.5,33,57.9,31,85.0,33,44.8,39,13.8,47,67.9,28,91.0,33,61.1,0.0,502.0
Kennesaw State University,United States,COMBUSTION,30,1,94.7,72,43.7,18,100.0,40,42.0,56,5.3,53,60.9,29,81.8,30,63.2,0.0,492.0
University of Maryland,United States,COMBUSTION,31,51,73.7,22,60.8,31,85.0,25,50.2,29,20.6,17,95.9,44,19.0,6,86.0,0.0,491.0
Universidad Simón Bolívar,Venezuela,COMBUSTION,32,12,83.8,49,49.7,57,70.0,56,33.8,52,7.9,39,77.0,32,75.1,17,79.1,0.0,476.0
