name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Edith Cowan University,Australia,COMBUSTION,1,20,81.8,7,98.8,1,149.0,2,68.3,2,69.6,1,100.0,1,250.0,2,83.0,15.0,915.0
"Cardiff University, Wales",United Kingdom,COMBUSTION,2,6,100.6,19,78.6,14,100.0,4,65.4,5,55.8,3,84.4,3,159.4,5,63.1,8.0,715.0
University of the Basque Country,Spain,ELECTRIC,3,5,107.0,15,84.3,5,133.0,1,70.0,3,59.7,,,4,144.5,1,100.0,16.0,715.0
Staffordshire University,United Kingdom,COMBUSTION,4,21,78.5,33,56.5,15,99.0,3,67.4,4,56.2,4,67.9,2,185.1,3,68.5,7.0,686.0
University of Aberdeen,United Kingdom,COMBUSTION,5,28,60.8,46,36.6,18,90.0,6,62.7,11,5.0,8,51.8,6,90.6,6,60.7,-7.0,451.0
Oxford Brookes University,United Kingdom,ELECTRIC,6,3,111.0,17,80.7,4,135.0,,,7,43.0,6,53.3,13,10.0,,,17.0,450.0
Coventry University,United Kingdom,COMBUSTION,7,31,56.4,50,26.3,16,94.0,5,64.9,1,75.0,2,90.9,9,14.0,,,16.0,437.0
University of Salford,United Kingdom,COMBUSTION,8,28,60.8,22,70.4,24,72.0,,,,,10,42.0,5,111.1,4,67.3,-12.0,412.0
University of the West of England,United Kingdom,COMBUSTION,9,11,96.2,41,48.3,12,104.0,7,49.2,9,25.8,5,63.3,,,,,-2.0,385.0
University of Glasgow,United Kingdom,ELECTRIC,10,2,113.0,6,99.7,2,143.0,,,,,,,,,,,19.0,375.0
University of Birmingham,United Kingdom,ELECTRIC,11,4,109.0,2,105.0,9,115.0,,,,,,,,,,,10.0,339.0
University of Strathclyde,United Kingdom,ELECTRIC,12,19,82.9,31,58.6,3,137.0,,,,,,,7,46.0,,,14.0,338.0
University of Bath,United Kingdom,ELECTRIC,13,1,115.0,4,101.0,17,92.0,,,,,,,10,13.0,,,14.0,336.0
Loughborough University,United Kingdom,ELECTRIC,14,14,95.1,9,94.6,13,102.0,,,,,,,,,,,15.0,306.0
University of Agder,Norway,ELECTRIC,15,24,71.8,44,41.7,21,82.0,9,24.9,8,26.0,9,42.6,10,13.0,,,3.0,305.0
University of Warwick,United Kingdom,ELECTRIC,16,6,100.6,23,68.6,19,87.0,8,43.1,11,5.0,12,24.1,15,6.0,,,-30.0,304.0
