name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,ELECTRIC,1,6,93.9,3,73.0,4,141.0,3,70.1,2,73.5,3,98.2,1,325.0,3,94.5,0.0,969.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,2,4,94.0,15,59.8,10,124.5,1,75.0,1,75.0,1,100.0,2,317.2,7,91.7,0.0,937.0
TU Delft,Netherlands,ELECTRIC,3,9,89.8,1,75.0,1,150.0,4,68.3,4,64.1,2,99.3,8,199.1,6,92.1,0.0,838.0
Universität Stuttgart,Germany,COMBUSTION,4,7,91.8,2,74.0,5,138.0,9,45.3,8,53.4,4,97.5,3,250.3,10,82.4,0.0,833.0
Tallinn TU UAS,Estonia,ELECTRIC,5,21,68.2,27,48.6,24,96.5,2,72.8,5,56.4,8,75.2,4,241.0,8,91.4,0.0,750.0
Fachhochschule Coburg,Germany,COMBUSTION,6,1,95.2,14,60.5,15,116.0,7,48.7,18,25.5,9,69.8,6,214.6,12,75.5,0.0,706.0
Universität Paderborn,Germany,COMBUSTION,7,3,94.5,7,69.0,19,109.5,12,39.4,15,26.3,10,65.2,7,213.4,11,78.1,0.0,695.0
Brno University of Technology,Czech Republic,COMBUSTION,8,25,61.4,24,53.8,7,132.0,8,45.9,11,43.8,17,43.9,5,214.8,4,93.8,0.0,689.0
Budapest University of Technology and Economics,Hungary,ELECTRIC,9,8,91.0,22,55.3,23,102.5,6,63.7,10,45.7,13,59.3,10,142.9,9,89.5,0.0,650.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,10,23,64.1,26,52.3,15,116.0,21,21.9,21,6.0,12,61.0,9,196.5,1,100.0,0.0,618.0
ETH Zürich,Switzerland,ELECTRIC,11,2,94.6,11,64.3,2,147.0,5,67.7,3,68.8,5,95.1,,,,,0.0,538.0
