name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
RMIT University,Australia,COMBUSTION,1,15,76.9,4,68.64,7,133.0,11,60.06,3,44.48,3,142.39,1,350.0,1,50.0,0.0,925.0
TU Delft,Netherlands,COMBUSTION,2,29,70.22,8,67.37,4,138.0,15,56.57,9,40.95,7,122.49,2,349.36,4,43.89,0.0,889.0
Universität Stuttgart,Germany,COMBUSTION,3,25,73.57,1,75.0,6,136.0,7,65.8,2,48.78,2,144.5,3,320.23,13,12.08,0.0,876.0
University of Cincinnati,United States,COMBUSTION,4,17,76.33,17,59.75,3,139.0,22,52.21,11,40.14,10,113.09,5,307.74,12,12.36,0.0,801.0
University of Toronto,Canada,COMBUSTION,5,5,83.95,11,64.83,4,138.0,16,54.56,7,41.69,17,88.95,6,303.74,16,9.85,0.0,786.0
University of Bath,United Kingdom,COMBUSTION,6,7,80.7,3,69.28,32,77.0,2,73.59,16,37.77,10,113.09,4,318.78,10,14.3,0.0,785.0
Technische Universität Graz,Austria,COMBUSTION,7,13,78.3,7,68.01,1,149.0,5,70.01,26,32.5,8,121.92,11,221.22,5,28.15,0.0,769.0
University Of Hertfordshire,United Kingdom,COMBUSTION,8,21,74.66,39,47.03,14,101.0,4,70.58,23,32.72,5,132.3,10,224.98,14,10.07,0.0,693.0
Oxford Brookes University,United Kingdom,COMBUSTION,9,8,80.16,42,45.76,26,83.0,9,63.93,17,37.09,4,141.49,7,236.36,22,2.72,0.0,690.0
Loughborough University,United Kingdom,COMBUSTION,10,19,75.85,2,74.36,18,98.0,20,52.9,6,42.04,9,113.64,9,228.05,21,3.87,0.0,689.0
Technische Universität Braunschweig,Germany,COMBUSTION,11,36,66.26,12,63.56,17,100.0,8,64.66,14,38.75,19,82.83,8,229.17,19,6.05,0.0,651.0
Chalmers University of Technology,Sweden,COMBUSTION,12,22,74.53,29,54.03,23,93.0,10,62.05,4,44.38,14,95.71,12,198.58,8,19.48,0.0,642.0
