name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Texas at Arlington,United States,COMBUSTION,1,12,60.4,10,54.8,1,120.0,4,62.0,8,34.77,1,150.0,1,350.0,16,0.56,0.0,832.0
Kanagawa Institute of Technology,Japan,COMBUSTION,2,3,81.3,3,68.5,3,108.0,1,75.0,7,35.3,5,97.53,6,202.4,7,12.1,0.0,680.0
Kokushikan University,Japan,COMBUSTION,3,6,74.8,13,50.4,4,93.0,2,70.42,1,50.0,3,99.06,2,237.63,14,2.36,0.0,678.0
Shibaura Institute of Technology,Japan,COMBUSTION,4,4,78.4,12,52.9,6,86.0,11,26.08,5,39.56,8,85.64,3,237.41,4,16.95,0.0,623.0
Utsunomiya University,Japan,COMBUSTION,5,11,62.6,8,58.8,9,82.0,6,57.76,2,45.24,6,97.49,5,205.55,6,13.12,0.0,623.0
Kanazawa Institute of Technology,Japan,COMBUSTION,6,9,64.4,17,48.4,15,73.0,5,60.51,9,33.4,2,126.64,7,201.28,13,4.73,0.0,612.0
Sophia University,Japan,COMBUSTION,7,16,50.0,9,58.0,2,114.0,8,47.97,11,23.2,10,71.02,4,210.15,15,0.86,0.0,575.0
Kanazawa University,Japan,COMBUSTION,8,10,63.3,5,64.5,6,86.0,3,66.51,3,45.19,7,92.39,12,98.28,12,7.98,0.0,524.0
Tokyo City University,Japan,COMBUSTION,9,14,53.3,11,53.2,9,82.0,10,33.58,6,38.95,4,97.68,9,111.9,1,50.0,0.0,521.0
"College of Science and Technology, Nihon University",Japan,COMBUSTION,10,15,50.8,13,50.4,8,85.0,13,3.5,10,32.95,11,59.06,8,123.83,3,30.13,0.0,436.0
Nagoya Institute of Technology,Japan,COMBUSTION,11,2,84.2,19,44.4,13,75.0,13,3.5,4,43.48,12,52.33,11,99.9,2,30.99,0.0,434.0
Nagoya University,Japan,COMBUSTION,12,22,31.8,16,48.7,17,70.0,7,50.9,13,4.08,9,83.41,10,107.09,5,13.4,0.0,409.0
Yeungnam University College,South Korea,COMBUSTION,13,5,76.8,17,48.4,5,88.0,9,45.82,12,17.6,13,45.72,,,,,0.0,322.0
Keio University,Japan,COMBUSTION,14,7,67.7,4,67.2,14,74.0,13,3.5,14,2.5,14,12.44,13,82.94,11,8.03,0.0,318.0
Meijo University,Japan,COMBUSTION,15,1,85.0,7,60.5,15,73.0,,,14,2.5,,,,,,,0.0,221.0
Kinki University,Japan,COMBUSTION,16,13,54.3,6,63.9,9,82.0,13,3.5,14,2.5,,,,,,,0.0,206.0
The University of Tokyo,Japan,COMBUSTION,17,19,44.3,2,71.4,12,76.0,13,3.5,14,2.5,15,7.5,,,,,0.0,205.0
Shizuoka University,Japan,COMBUSTION,18,8,66.0,13,50.4,19,62.0,,,,,,,,,,,0.0,178.0
Meisei University,Japan,COMBUSTION,19,18,45.3,25,32.3,18,65.0,13,3.5,,,15,7.5,,,8,11.76,0.0,165.0
Kyoto University,Japan,COMBUSTION,20,17,48.4,23,33.6,22,45.0,12,15.93,14,2.5,15,7.5,,,9,11.43,0.0,164.0
Osaka University,Japan,COMBUSTION,21,21,34.0,21,37.8,,,13,3.5,14,2.5,15,7.5,14,57.61,10,8.37,0.0,151.0
"College of Industrial Technology, Nihon University",Japan,COMBUSTION,22,24,19.9,20,38.7,21,54.0,,,,,15,7.5,,,,,0.0,120.0
Daido Institute of Technology,Japan,COMBUSTION,23,25,12.4,22,36.3,20,57.0,,,,,,,,,,,0.0,106.0
Doshisha University,Japan,COMBUSTION,24,20,37.6,27,21.0,23,31.0,,,,,,,,,,,0.0,90.0
Tokai University,Japan,COMBUSTION,25,23,25.0,26,24.2,25,28.0,,,,,,,,,,,0.0,77.0
Fukui University of Technology,Japan,COMBUSTION,26,26,10.8,23,33.6,24,29.0,,,,,,,,,,,0.0,73.0
University of Leeds,United Kingdom,COMBUSTION,27,27,-34.2,1,75.0,,,,,,,,,,,,,0.0,41.0
