name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
TU Delft,Netherlands,ELECTRIC,1,8,74.15,4,70.0,3,130.0,3,58.28,1,75.0,1,100.0,2,324.09,8,91.51,0.0,923.0
ETH Zürich,Switzerland,ELECTRIC,2,1,85.87,2,74.0,4,120.0,1,75.0,3,43.3,3,90.65,1,325.0,12,88.71,-35.0,868.0
Universität Stuttgart,Germany,ELECTRIC,3,11,70.9,7,65.65,1,150.0,15,23.71,5,32.84,4,89.54,3,322.08,10,90.54,-20.0,825.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,ELECTRIC,4,10,71.54,3,73.0,6,115.0,5,48.81,12,15.64,5,88.47,4,280.17,13,83.99,0.0,777.0
Technische Universität Bergakademie Freiberg,Germany,ELECTRIC,5,17,66.42,9,63.42,6,115.0,18,13.55,2,46.58,9,67.43,5,224.23,7,93.15,-25.0,665.0
Fachhochschule Osnabrück,Germany,ELECTRIC,6,15,67.56,14,57.27,4,120.0,8,32.6,14,3.5,12,50.04,9,157.83,6,94.21,0.0,583.0
Universität Bayreuth,Germany,ELECTRIC,7,14,67.76,12,59.39,23,80.0,19,12.86,14,3.5,10,60.26,7,198.82,1,100.0,0.0,583.0
Duale Hochschule Baden-Württemberg Stuttgart,Germany,ELECTRIC,8,25,55.55,10,60.03,14,95.0,20,3.5,,,13,38.25,6,212.11,2,96.27,-5.0,556.0
Rheinisch-Westfälische Technische Hochschule Aachen,Germany,ELECTRIC,9,19,65.93,11,59.92,19,85.0,6,45.03,9,22.88,19,17.27,11,142.78,3,96.12,-5.0,530.0
Technische Hochschule Augsburg,Germany,ELECTRIC,10,23,59.26,19,52.39,11,100.0,13,27.33,6,30.56,18,19.64,10,150.42,5,94.36,-35.0,499.0
Fachhochschule München,Germany,ELECTRIC,11,3,82.53,1,75.0,6,115.0,2,59.45,,,8,71.84,,,9,91.46,-5.0,490.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,12,2,83.13,13,58.55,2,140.0,4,57.23,4,34.61,2,98.83,,,,,0.0,472.0
Universität Siegen,Germany,ELECTRIC,13,32,37.68,29,40.68,36,50.0,,,,,15,31.19,8,159.17,11,89.14,-30.0,378.0
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,14,4,80.16,8,65.61,10,105.0,10,31.52,,,7,72.98,,,,,0.0,355.0
Chalmers University of Technology,Sweden,ELECTRIC,15,13,70.54,28,41.05,23,80.0,12,27.45,,,11,55.48,,,14,76.45,0.0,351.0
KU Leuven - Group T Campus,Belgium,ELECTRIC,16,6,74.77,18,52.82,23,80.0,7,34.42,10,20.79,14,34.59,,,,,0.0,297.0
Ostfalia University of Applied Sciences,Germany,ELECTRIC,17,12,70.74,15,57.06,14,95.0,9,32.1,13,12.9,16,22.44,,,,,-10.0,280.0
Helsinki Metropolia University of Applied Sciences,Finland,ELECTRIC,18,28,48.77,34,36.27,27,75.0,11,28.36,,,,,,,4,95.74,-35.0,249.0
Technische Universiteit Eindhoven,Netherlands,ELECTRIC,19,9,73.72,17,55.36,11,100.0,17,16.69,7,28.34,,,,,,,-25.0,249.0
Hochschule Bonn-Rhein-Sieg,Germany,ELECTRIC,20,36,29.78,37,33.73,6,115.0,,,11,18.11,6,76.18,,,,,-35.0,238.0
Technische Universität Dresden,Germany,ELECTRIC,21,26,51.59,5,68.73,14,95.0,16,20.14,,,20,4.5,,,,,-10.0,230.0
Technische Universität Wien,Austria,ELECTRIC,22,5,78.1,38,33.62,14,95.0,,,8,25.47,,,,,,,-10.0,222.0
Barcelona School of Industrial Engineering - ETSEIB - UPC,Spain,ELECTRIC,23,20,64.92,20,50.91,14,95.0,,,,,,,,,,,0.0,211.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,ELECTRIC,24,21,63.33,16,55.89,31,65.0,,,,,,,,,,,0.0,184.0
Université Laval,Canada,ELECTRIC,25,7,74.5,21,49.0,31,65.0,,,,,,,,,,,-5.0,184.0
Technische Universität Hamburg,Germany,ELECTRIC,26,27,50.75,6,66.18,19,85.0,,,,,,,,,,,-20.0,182.0
Beijing Institute of Technology,China,ELECTRIC,27,16,67.03,23,46.3,28,70.0,,,,,20,4.5,12,25.0,,,-35.0,178.0
Technische Universität Darmstadt,Germany,ELECTRIC,28,22,60.24,26,42.42,11,100.0,,,,,,,,,,,-35.0,168.0
Deggendorf Institute of Technology,Germany,ELECTRIC,29,35,29.98,22,48.36,19,85.0,,,,,,,,,,,0.0,163.0
Fachhochschule Kiel,Germany,ELECTRIC,30,18,66.24,25,43.67,38,40.0,,,,,17,21.65,,,,,-35.0,137.0
Technische Hochschule Ingolstadt,Germany,ELECTRIC,31,29,41.29,30,40.09,28,70.0,,,,,,,,,,,-15.0,136.0
Hochschule RheinMain,Germany,ELECTRIC,32,38,21.25,32,37.65,19,85.0,,,,,,,,,,,-10.0,134.0
