name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Fachhochschule Joanneum Graz,Austria,COMBUSTION,1,2,99.0,20,44.7,14,110.0,1,75.0,2,73.86,3,97.39,1,325.0,4,44.22,0.0,869.0
The University of Akron,United States,COMBUSTION,2,15,80.32,11,58.82,12,115.5,5,49.2,9,39.67,7,85.56,2,290.61,3,62.85,0.0,783.0
Széchenyi István University,Hungary,COMBUSTION,3,14,81.96,19,46.63,8,126.0,9,41.01,7,46.03,8,81.78,4,266.21,2,68.5,0.0,758.0
Brno University of Technology,Czech Republic,COMBUSTION,4,11,90.16,21,44.2,5,140.0,4,65.07,12,27.06,13,58.71,3,274.15,5,44.08,0.0,743.0
Fachhochschule München,Germany,COMBUSTION,5,5,96.0,10,59.24,15,109.5,17,3.5,10,39.26,14,41.81,6,191.97,1,100.0,0.0,641.0
Fachhochschule Coburg,Germany,COMBUSTION,6,8,92.41,3,73.0,20,93.0,,,,,,,5,254.21,6,39.25,0.0,552.0
Politecnico di Milano,Italy,COMBUSTION,7,1,100.0,2,74.0,4,142.0,2,67.54,4,48.81,9,80.85,,,,,0.0,513.0
Universitat Politécnica de Valéncia,Spain,COMBUSTION,8,9,92.0,5,71.0,6,137.0,11,39.09,6,46.36,1,100.0,,,,,0.0,485.0
University of Applied Sciences Ravensburg-Weingarten,Germany,COMBUSTION,9,6,93.95,6,69.74,17,106.5,3,67.26,5,46.43,2,98.28,,,,,0.0,482.0
National Technical University of Athens,Greece,COMBUSTION,10,13,83.81,4,72.0,9,125.5,13,32.85,1,75.0,4,92.35,,,,,0.0,482.0
Universität Paderborn,Germany,COMBUSTION,11,3,98.0,7,63.44,3,144.0,10,40.55,8,45.39,10,76.54,,,,,0.0,468.0
Technische Universität Berlin,Germany,COMBUSTION,12,10,91.18,15,54.2,7,130.5,14,25.42,3,51.0,12,69.76,,,,,0.0,422.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,13,11,90.16,1,75.0,1,148.0,,,14,20.49,11,69.87,,,,,0.0,404.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,COMBUSTION,14,7,93.85,22,42.85,13,114.0,7,47.38,17,3.5,5,91.63,,,,,0.0,393.0
Yıldız Technical University,Turkey,COMBUSTION,15,19,58.81,14,54.62,16,108.0,6,48.97,16,5.05,15,38.89,8,25.0,,,0.0,339.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,16,4,97.0,18,51.25,11,116.0,15,15.29,15,11.01,,,,,,,0.0,291.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,17,17,77.35,17,53.36,2,146.0,,,,,,,,,,,0.0,277.0
University of Maribor,Slovenia,COMBUSTION,18,21,48.36,11,58.82,23,68.5,17,3.5,,,6,86.15,,,,,0.0,265.0
Hochschule RheinMain,Germany,COMBUSTION,19,16,78.69,24,37.39,19,100.5,8,42.2,,,18,4.5,,,,,0.0,263.0
Hochschule Pforzheim,Germany,COMBUSTION,20,20,48.67,13,55.46,18,101.0,16,7.89,11,32.03,17,6.74,,,,,0.0,252.0
University of Belgrade,Serbia,COMBUSTION,21,23,37.19,8,61.76,22,74.0,12,38.44,13,26.44,18,4.5,,,,,0.0,242.0
FH Campus Wien,Austria,COMBUSTION,22,18,75.3,23,41.59,10,120.0,,,,,,,,,,,0.0,237.0
Białystok University of Technology,Poland,COMBUSTION,23,24,36.47,9,60.5,21,88.0,,,,,,,,,,,0.0,185.0
John von Neumann University,Hungary,COMBUSTION,24,22,47.23,25,23.11,24,46.5,,,,,,,7,47.24,,,0.0,164.0
Budapest University of Technology and Economics,Hungary,COMBUSTION,25,25,31.27,16,53.78,25,43.5,,,17,3.5,16,11.27,,,,,0.0,143.0
