name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,66,62.5,1,75.0,3,140.0,19,81.5,10,56.7,1,125.0,2,274.0,8,88.1,0.0,902.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,2,93,57.6,17,62.2,8,121.0,14,87.5,1,75.0,4,111.4,4,247.0,2,99.9,0.0,862.0
Technische Universität Graz,Austria,COMBUSTION,3,96,55.7,44,50.5,7,122.0,32,73.9,4,62.4,2,115.6,1,275.0,1,100.0,0.0,855.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,4,90,58.2,47,49.1,2,142.0,21,80.2,6,57.3,3,113.5,3,266.0,19,76.4,0.0,843.0
University of Michigan - Ann Arbor,United States,COMBUSTION,5,31,68.1,12,64.9,11,115.0,4,97.8,24,44.3,7,99.1,6,205.0,36,63.3,0.0,758.0
San José State University,United States,COMBUSTION,6,49,66.0,71,43.1,10,117.0,5,97.7,12,54.4,22,76.3,8,195.0,15,80.2,0.0,730.0
University of Minnesota Twin Cities,United States,COMBUSTION,7,56,64.4,49,48.6,18,100.0,40,69.3,9,56.8,10,92.2,5,219.0,26,70.4,0.0,721.0
Cornell University,United States,COMBUSTION,8,80,61.4,7,67.4,5,127.0,1,100.0,26,40.7,30,68.7,10,189.0,40,58.4,0.0,712.0
Rochester Institute of Technology,United States,COMBUSTION,9,81,61.3,66,43.4,18,100.0,29,74.7,5,60.8,13,87.2,6,205.0,16,77.9,0.0,710.0
University of Wisconsin-Madison,United States,COMBUSTION,10,41,66.8,54,47.5,11,115.0,36,70.6,20,46.1,20,78.5,9,190.0,13,82.7,0.0,697.0
Kookmin University,South Korea,COMBUSTION,11,28,68.2,27,57.1,11,115.0,16,85.5,7,56.9,15,80.7,11,171.0,38,61.6,0.0,696.0
Technical University of Munich,Germany,COMBUSTION,12,16,70.7,4,68.7,1,150.0,33,71.5,2,63.0,5,110.0,61,19.0,3,96.2,0.0,649.0
The Ohio State University,United States,COMBUSTION,13,95,56.6,35,54.1,18,100.0,22,80.0,12,54.4,19,79.0,16,148.0,21,75.9,0.0,648.0
National University of Singapore,Singapore,COMBUSTION,14,83,61.2,3,71.1,9,118.0,7,96.0,18,47.1,38,62.9,29,107.0,12,83.9,0.0,647.0
University of Illinois at Urbana-Champaign,United States,COMBUSTION,15,12,71.1,2,72.0,11,115.0,8,92.0,14,54.3,34,65.9,22,130.0,46,43.3,0.0,643.0
University of Victoria,Canada,COMBUSTION,16,33,67.4,36,53.9,11,115.0,43,67.8,33,39.7,24,75.9,15,153.0,28,69.9,0.0,643.0
University of Alabama,United States,COMBUSTION,17,51,65.8,13,63.8,11,115.0,9,91.6,64,16.5,54,48.4,24,124.0,14,82.5,0.0,607.0
Escola de Engenharia de São Carlos da Universidade de São Paulo,Brazil,COMBUSTION,18,92,57.7,30,56.3,6,123.0,72,44.9,21,46.0,43,60.2,24,124.0,10,87.1,0.0,599.0
École Polytechnique de Montréal,Canada,COMBUSTION,19,32,68.0,34,55.0,39,85.0,57,59.9,31,40.0,44,58.1,16,148.0,11,84.3,0.0,598.0
Kettering University,United States,COMBUSTION,20,9,71.7,56,47.2,71,60.0,28,74.8,35,39.3,28,71.6,19,143.0,6,89.4,0.0,597.0
Florida Atlantic University,United States,COMBUSTION,21,54,64.9,23,59.7,39,85.0,30,74.3,68,15.2,36,64.4,12,159.0,24,72.6,0.0,596.0
University of Connecticut,United States,COMBUSTION,22,73,62.0,53,47.6,72,55.0,18,83.0,43,32.3,14,86.1,14,155.0,25,70.7,0.0,592.0
University of British Columbia - Vancouver,Canada,COMBUSTION,23,91,57.9,63,43.9,18,100.0,15,87.1,22,45.7,23,76.2,30,104.0,20,76.2,0.0,590.0
Villanova University,United States,COMBUSTION,24,6,76.8,22,61.3,51,70.0,10,91.5,42,33.5,48,52.0,20,140.0,42,51.9,0.0,577.0
Ryerson University,Canada,COMBUSTION,25,35,67.1,15,62.7,86,45.0,49,62.9,52,24.1,21,77.5,18,145.0,18,76.8,0.0,561.0
Virginia Polytechnic Institute and State University,United States,COMBUSTION,26,74,61.9,18,61.9,11,115.0,53,60.9,17,50.7,31,67.4,39,62.0,8,88.1,-20.0,548.0
Louisiana State University,United States,COMBUSTION,27,45,66.3,24,58.3,18,100.0,38,69.8,38,35.1,52,50.7,23,128.0,47,38.8,0.0,547.0
Université de Sherbrooke,Canada,COMBUSTION,28,58,64.2,61,44.4,18,100.0,41,69.2,60,20.5,37,63.3,26,118.0,33,66.5,0.0,546.0
Missouri University of Science and Technology,United States,COMBUSTION,29,77,61.7,10,65.9,18,100.0,17,83.9,2,63.0,12,87.5,61,19.0,37,62.3,0.0,543.0
Rose-Hulman Institute of Technology,United States,COMBUSTION,30,34,67.2,45,50.2,108,15.0,60,57.1,62,19.7,28,71.6,12,159.0,7,88.7,0.0,528.0
University of Kansas,United States,COMBUSTION,31,24,69.1,73,42.9,18,100.0,24,77.9,56,22.9,27,72.2,38,67.0,29,69.5,0.0,522.0
University of Cincinnati,United States,COMBUSTION,32,45,66.3,37,53.5,18,100.0,52,61.7,27,40.3,11,87.8,67,13.0,5,93.6,0.0,516.0
University of Waterloo,Canada,COMBUSTION,33,50,65.9,86,37.3,18,100.0,3,98.7,51,25.4,79,18.0,33,92.0,30,69.3,0.0,506.0
École de Technologie Superieure,Canada,COMBUSTION,34,81,61.3,41,52.3,4,138.0,13,88.1,16,52.7,6,100.9,91,4.0,,,0.0,497.0
Michigan State University,United States,COMBUSTION,35,22,69.3,8,67.2,18,100.0,2,98.9,11,54.5,9,97.6,89,5.0,,,0.0,492.0
