name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Hochschule Esslingen,Germany,COMBUSTION,1,1,100.0,2,74.0,1,150.0,3,83.0,1,75.0,1,125.0,1,275.0,3,73.1,0.0,955.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,2,4,78.72,13,41.28,4,138.13,9,67.26,5,39.34,2,101.37,2,229.4,1,100.0,0.0,795.0
Università della Calabria,Italy,COMBUSTION,3,9,71.41,14,38.8,9,121.94,10,63.79,4,40.03,9,66.32,3,183.16,4,69.91,0.0,655.0
Alma Mater Studiorum - Università di Bologna,Italy,COMBUSTION,4,8,74.46,9,52.42,11,110.07,5,77.35,15,3.5,7,73.8,4,165.29,2,85.71,0.0,643.0
Białystok University of Technology,Poland,COMBUSTION,5,5,77.21,22,4.13,2,146.76,4,81.67,6,37.09,4,85.96,5,131.57,5,61.21,0.0,626.0
Università degli studi di Padova,Italy,COMBUSTION,6,10,68.19,1,75.0,3,145.68,6,76.64,7,36.53,3,100.18,11,11.0,,,0.0,513.0
University of Modena and Reggio Emilia,Italy,COMBUSTION,7,7,75.13,10,47.88,6,134.89,1,100.0,3,40.93,5,85.8,10,13.0,,,0.0,498.0
Università di Pisa,Italy,COMBUSTION,8,13,64.47,7,56.55,12,107.91,16,51.98,12,17.54,14,22.66,6,121.34,8,28.22,0.0,471.0
Yıldız Technical University,Türkiye,COMBUSTION,9,6,75.96,4,61.51,7,129.5,2,95.37,14,8.2,6,79.49,14,7.0,,,0.0,457.0
Aristotle University of Thessaloniki,Greece,COMBUSTION,10,11,65.97,4,61.51,14,97.12,11,63.67,2,55.85,8,67.5,9,20.0,9,16.97,0.0,449.0
University of Thessaly,Greece,COMBUSTION,11,2,85.88,3,71.0,4,138.13,15,52.13,13,15.17,12,36.37,12,9.0,,,0.0,408.0
Ecole Nationale d,France,COMBUSTION,12,15,62.83,11,42.93,8,125.18,8,73.98,10,21.81,10,51.22,12,9.0,,,0.0,387.0
Marche Polytechnic University,Italy,COMBUSTION,13,14,62.99,12,42.52,12,107.91,17,48.81,9,25.0,11,43.34,8,25.45,7,29.88,0.0,386.0
Technical University of Liberec,Czech Republic,COMBUSTION,14,18,40.6,,,16,79.86,14,57.8,15,3.5,15,6.5,7,104.9,6,48.48,0.0,342.0
University of the West of England,United Kingdom,COMBUSTION,15,17,44.25,6,57.38,17,76.62,7,76.13,8,27.4,13,35.79,14,7.0,,,0.0,325.0
Università degli Studi di Roma Tor Vergata,Italy,COMBUSTION,16,3,85.49,21,8.67,10,117.63,13,57.96,11,19.65,,,,,,,0.0,289.0
Technical University of Sofia,Bulgaria,COMBUSTION,17,23,14.65,17,26.83,17,76.62,12,59.52,15,3.5,,,,,,,-10.0,171.0
Polytechnic Institute of Leiria,Portugal,COMBUSTION,18,12,65.72,20,22.29,15,87.41,,,,,,,,,,,-10.0,165.0
Politecnico di Bari,Italy,COMBUSTION,19,16,45.48,8,52.84,20,44.24,,,,,,,,,,,0.0,143.0
Gheorghe Asachi Technical University of Iaşi,Romania,COMBUSTION,20,19,40.11,15,35.09,21,39.93,,,,,,,,,,,0.0,115.0
University of Kocaeli,Türkiye,COMBUSTION,21,20,29.94,19,26.01,19,47.48,,,,,,,,,,,0.0,103.0
CESI École d’ingénieurs - Nanterre,France,COMBUSTION,22,21,22.53,17,26.83,23,28.06,,,,,,,,,,,0.0,77.0
Düzce University,Türkiye,COMBUSTION,23,22,21.16,,,22,29.14,,,,,,,,,,,0.0,50.0
Ataturk University,Türkiye,COMBUSTION,24,24,2.5,16,27.66,24,19.42,,,,,,,,,,,0.0,50.0
