name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
AISSMS (All India Shri Shivaji Memorial Society,India,COMBUSTION,25,24,53.0,20,53.9,38,37.0,,,,,,,,,,,0.0,144.0
Fr Conceicao Rodrigues College of Engineering,India,COMBUSTION,26,21,56.0,29,48.61,43,35.0,,,,,,,,,,,0.0,140.0
National Institute of Technology - Karnataka,India,COMBUSTION,27,24,53.0,41,38.32,34,46.0,,,,,,,,,,,0.0,137.0
National Institute of Technology - Rourkela,India,COMBUSTION,28,40,35.0,22,53.16,28,58.0,,,,,,,,,,,-10.0,136.0
Thapar Institute of Engineering and Technology,India,COMBUSTION,29,48,17.0,25,51.71,20,66.0,,,,,,,,,,,0.0,135.0
Galgotias University,India,COMBUSTION,30,19,57.0,32,45.63,45,32.0,,,,,,,,,,,0.0,135.0
Indian Institute of Technology Dhanbad,India,COMBUSTION,31,35,42.0,9,63.8,41,36.0,,,,,,,,,,,-10.0,132.0
Amity School of Engineering and Technology,India,COMBUSTION,32,13,66.0,36,43.64,50,19.0,,,,,,,,,,,0.0,129.0
Veer Surendra Sai University of Technology,India,COMBUSTION,33,41,32.0,50,29.24,22,64.0,,,,,,,,,,,0.0,125.0
"The National Institute of Engineering, Mysore",India,COMBUSTION,34,52,9.0,11,61.29,31,53.0,,,,,,,,,,,0.0,123.0
DIT University,India,COMBUSTION,35,33,43.0,53,18.39,17,71.0,,,,,,,,,,,-10.0,122.0
K L University,India,COMBUSTION,36,32,45.0,38,41.65,44,33.0,,,,,,,,,,,0.0,120.0
"D Y Patil University Pune, Ambi",India,COMBUSTION,37,46,21.0,31,45.78,17,71.0,,,,,,,,,,,-20.0,118.0
Indian Institute of Technology Kharagpur,India,COMBUSTION,38,39,36.0,13,60.92,23,63.0,,,,,,,,,,,-45.0,115.0
"Amrutvahini College Of Engineering, Sangamner",India,COMBUSTION,39,36,40.0,39,39.87,35,44.0,,,,,,,,,,,-10.0,114.0
Lokmanya Tilak College of Engineering,India,COMBUSTION,40,42,30.0,24,52.06,46,31.0,,,,,,,,,,,0.0,113.0
NBN Sinhgad School Of Engineering,India,COMBUSTION,41,30,47.0,45,34.56,41,36.0,,,,,,,,,,,-10.0,108.0
Saraswati College of Engineering,India,COMBUSTION,42,44,24.0,37,42.53,37,41.0,,,,,,,,,,,-10.0,98.0
Sri Venkateswara College of Engineering,India,COMBUSTION,43,33,43.0,52,27.47,48,29.0,,,,,,,,,,,-10.0,89.0
University Institute of Technology RGPV Bhopal,India,COMBUSTION,44,45,23.0,43,36.33,38,37.0,,,,,,,,,,,-20.0,76.0
Nitte Meenakshi Institute of Technology,India,COMBUSTION,45,51,11.0,49,30.27,36,42.0,,,,,,,,,,,-10.0,73.0
Bharati Vidyapeeth College of Engineering,India,COMBUSTION,46,,,45,34.56,38,37.0,,,,,,,,,,,-10.0,62.0
Haldia Institute of Technology,India,COMBUSTION,47,53,3.0,17,59.22,52,8.0,,,,,,,,,,,-10.0,60.0
Vishwakarma Institute of Information Technology,India,COMBUSTION,48,49,14.0,44,35.98,52,8.0,,,,,,,,,,,0.0,58.0
Lovely Professional University,India,COMBUSTION,49,38,38.0,28,49.27,20,66.0,,,,,,,,,,,-100.0,53.0
BITS Pilani KK Birla Goa Campus,India,COMBUSTION,50,49,14.0,42,38.29,54,2.0,,,,,,,,,,,-10.0,44.0
TSSM’s Bhivarabai Sawant College of Engineering & Research,India,COMBUSTION,51,42,30.0,51,27.62,51,11.0,,,,,,,,,,,-30.0,39.0
Ramaiah Institute of Technology,India,COMBUSTION,52,29,52.0,27,51.39,47,30.0,,,,,,,,,,,-100.0,33.0
Chandigarh University,India,COMBUSTION,53,47,19.0,,,49,23.0,,,,,,,,,,,-10.0,32.0
"D. Y. Patil College of Engineering & Technology, Kasaba Bawada, Kolhapur ",India,COMBUSTION,54,37,39.0,48,30.79,32,52.0,,,,,,,,,,,-100.0,22.0
