name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
"Cardiff University, Wales",United Kingdom,COMBUSTION,1,11,64.3,4,70.0,7,125.0,4,54.5,4,40.1,1,150.0,2,292.4,8,59.4,0.0,856.0
University of Birmingham,United Kingdom,COMBUSTION,2,36,39.7,24,55.7,4,141.0,7,51.6,2,42.5,2,145.4,1,300.0,6,61.6,0.0,838.0
Karlstad University,Sweden,COMBUSTION,3,14,56.5,3,73.0,24,80.0,11,48.4,18,19.1,11,98.2,3,291.2,4,66.5,0.0,733.0
University of Aberdeen,United Kingdom,COMBUSTION,4,8,67.7,23,56.2,16,95.0,6,54.4,17,20.6,12,92.7,4,214.2,9,59.1,0.0,660.0
Poznan University of Technology,Poland,COMBUSTION,5,17,54.8,51,36.9,9,115.0,3,61.4,9,29.4,7,113.2,5,205.4,15,43.1,0.0,659.0
Heriot-Watt University,United Kingdom,COMBUSTION,6,6,77.2,5,68.9,14,107.0,13,44.0,10,28.1,14,87.4,6,198.5,18,31.6,0.0,643.0
Queen,United Kingdom,COMBUSTION,7,37,36.8,19,57.4,17,94.0,1,75.0,21,10.3,9,104.9,9,180.4,2,73.8,0.0,632.0
University of Maribor,Slovenia,COMBUSTION,8,25,48.4,46,40.6,9,115.0,8,51.0,6,34.4,19,67.6,8,187.8,5,64.5,-10.0,599.0
University of Bath,United Kingdom,COMBUSTION,9,9,67.4,13,63.2,2,145.0,18,29.8,1,50.0,5,135.8,25,13.0,3,73.0,0.0,577.0
University of Patras,Greece,ELECTRIC,10,3,82.4,21,57.1,6,126.0,,,,,,,10,168.0,1,100.0,0.0,534.0
Brunel University London,United Kingdom,COMBUSTION,11,10,65.3,8,68.3,24,80.0,,,,,19,67.6,7,189.3,10,53.2,0.0,524.0
Loughborough University,United Kingdom,COMBUSTION,12,21,51.5,42,44.2,39,74.0,4,54.5,5,36.9,13,91.2,13,126.7,17,36.4,0.0,516.0
University of Wolverhampton,United Kingdom,COMBUSTION,13,23,50.9,62,26.4,45,70.0,19,27.1,16,21.8,10,102.5,12,130.3,7,61.5,0.0,491.0
Oxford Brookes University,United Kingdom,COMBUSTION,14,4,81.1,17,60.2,3,143.0,27,13.8,,,3,141.7,38,5.0,,,0.0,445.0
Reykjavík University,Iceland,COMBUSTION,15,55,-3.6,53,35.8,24,80.0,16,37.1,20,15.0,17,70.5,11,156.2,11,52.7,0.0,444.0
University Of Hertfordshire,United Kingdom,COMBUSTION,16,12,63.8,11,66.6,1,146.0,10,50.3,3,40.9,18,67.7,37,6.0,,,0.0,441.0
Lund University,Sweden,COMBUSTION,17,49,13.6,10,67.8,7,125.0,15,40.3,7,33.2,4,139.7,20,18.0,,,0.0,438.0
Linköping University,Sweden,COMBUSTION,18,32,43.3,22,56.8,17,94.0,28,13.0,14,23.0,15,84.5,14,63.2,13,50.8,0.0,428.0
University of the Basque Country,Spain,ELECTRIC,19,7,73.6,1,75.0,5,137.0,2,65.1,8,31.8,,,43,4.0,,,0.0,386.0
University of Sheffield,United Kingdom,COMBUSTION,20,1,84.9,12,66.1,23,85.0,,,22,6.4,8,112.7,22,15.0,,,0.0,370.0
University of Glasgow,United Kingdom,COMBUSTION,21,20,51.6,18,58.8,24,80.0,12,44.6,24,2.5,16,75.2,19,21.0,,,0.0,334.0
Birmingham City University,United Kingdom,COMBUSTION,22,2,82.8,16,60.4,14,107.0,,,,,27,7.5,24,14.0,14,49.3,0.0,321.0
Sheffield Hallam University,United Kingdom,COMBUSTION,23,15,56.3,20,57.2,45,70.0,,,,,27,7.5,15,61.4,12,52.0,0.0,304.0
Coventry University,United Kingdom,COMBUSTION,24,52,8.5,47,39.2,32,79.0,9,50.9,15,22.2,6,121.1,,,,,-75.0,246.0
University of Southampton,United Kingdom,COMBUSTION,25,50,13.4,5,68.9,9,115.0,,,13,24.5,27,7.5,,,,,0.0,229.0
Universidad Politécnica de Madrid (UPM),Spain,COMBUSTION,26,60,-26.8,26,54.8,49,55.0,22,25.7,19,18.5,23,23.8,16,41.0,16,37.0,0.0,229.0
Universitatea Transilvania din Braşov,Romania,COMBUSTION,27,29,45.0,58,32.7,41,72.0,14,42.9,24,2.5,23,23.8,38,5.0,,,0.0,224.0
Ain Shams University,Egypt,COMBUSTION,28,43,29.9,2,74.0,36,76.0,21,26.6,24,2.5,27,7.5,45,1.0,,,0.0,218.0
Technological University Dublin,Ireland,COMBUSTION,29,33,42.1,35,47.3,12,111.0,25,16.7,24,2.5,,,34,7.0,,,-10.0,217.0
University of the West of England,United Kingdom,COMBUSTION,30,28,45.7,49,38.6,24,80.0,26,14.8,11,28.0,,,34,7.0,,,0.0,214.0
