name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
ETH Zürich,Switzerland,ELECTRIC,1,4,86.66,8,64.12,1,150.0,2,66.77,2,49.64,1,100.0,1,325.0,8,91.47,0.0,934.0
Universität Stuttgart,Germany,ELECTRIC,2,2,88.87,1,75.0,2,138.0,1,75.0,7,32.22,3,81.25,2,308.15,10,90.84,0.0,889.0
TU Delft,Netherlands,ELECTRIC,3,16,71.48,5,69.72,3,137.0,3,63.98,1,75.0,2,86.62,3,257.3,7,94.37,0.0,855.0
Fachhochschule München,Germany,ELECTRIC,4,1,89.89,3,73.0,6,125.0,13,29.32,10,29.41,6,61.42,6,152.73,3,98.22,0.0,659.0
Technische Universiteit Eindhoven,Netherlands,ELECTRIC,5,12,78.49,21,56.28,8,110.0,8,35.98,4,39.03,,,5,153.05,5,95.24,0.0,568.0
Fachhochschule Osnabrück,Germany,ELECTRIC,6,14,74.49,31,39.34,34,65.0,10,33.95,22,13.1,10,41.85,7,147.94,1,100.0,0.0,516.0
Duale Hochschule Baden-Württemberg Stuttgart,Germany,ELECTRIC,7,27,61.06,19,56.59,34,65.0,,,11,29.16,15,23.3,4,174.36,4,95.25,0.0,505.0
Technische Hochschule Ingolstadt,Germany,ELECTRIC,8,29,57.05,32,33.6,14,100.0,14,26.36,,,9,42.52,8,64.19,6,94.53,0.0,418.0
Norwegian University of Science and Technology,Norway,ELECTRIC,9,3,87.03,12,60.59,4,128.0,6,43.28,18,19.99,4,78.0,,,,,0.0,417.0
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,10,8,83.14,13,60.48,7,120.0,9,33.99,14,26.68,7,52.01,,,,,0.0,376.0
Technical University of Munich,Germany,ELECTRIC,11,17,71.16,7,64.89,22,85.0,5,46.44,8,30.09,5,76.23,,,,,0.0,374.0
Technische Hochschule Augsburg,Germany,ELECTRIC,12,10,81.17,14,58.8,22,85.0,,,6,33.67,18,13.39,,,9,91.14,0.0,363.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,13,22,68.81,2,74.0,11,105.0,4,53.77,,,8,51.09,,,,,0.0,353.0
Technische Universität Ilmenau,Germany,ELECTRIC,14,38,34.73,36,25.76,20,90.0,,,5,37.23,14,24.44,9,38.43,2,99.8,0.0,350.0
Technische Universität Darmstadt,Germany,ELECTRIC,15,7,84.19,9,62.37,5,127.0,11,31.44,3,41.38,,,,,,,0.0,346.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,ELECTRIC,16,13,77.0,16,57.44,16,95.0,12,29.63,,,11,29.1,,,,,0.0,288.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,ELECTRIC,17,21,68.94,17,57.26,16,95.0,17,11.42,14,26.68,16,21.81,,,,,0.0,281.0
Technische Universität Wien,Austria,ELECTRIC,18,6,86.37,20,56.49,8,110.0,20,3.5,19,19.9,21,4.5,,,,,0.0,281.0
Rheinisch-Westfälische Technische Hochschule Aachen,Germany,ELECTRIC,19,9,82.6,4,70.0,14,100.0,,,13,27.82,,,,,,,0.0,280.0
Fachhochschule Kiel,Germany,ELECTRIC,20,31,52.04,33,33.18,31,70.0,7,41.8,16,24.59,13,26.48,10,25.0,,,0.0,273.0
Deggendorf Institute of Technology,Germany,ELECTRIC,21,36,43.79,18,56.91,11,105.0,20,3.5,8,30.09,21,4.5,10,25.0,,,0.0,269.0
Technische Universität Bergakademie Freiberg,Germany,ELECTRIC,22,5,86.59,6,68.6,8,110.0,,,,,,,,,,,0.0,265.0
KU Leuven - Group T Campus,Belgium,ELECTRIC,23,30,57.0,11,60.76,20,90.0,16,15.15,,,17,18.2,,,,,0.0,241.0
Escola Tècnica Superior d,Spain,ELECTRIC,24,11,79.05,22,53.55,11,105.0,,,,,,,,,,,0.0,238.0
Universität Bayreuth,Germany,ELECTRIC,25,23,68.69,15,57.54,26,75.0,,,,,12,28.78,,,,,0.0,230.0
Ostfalia University of Applied Sciences,Germany,ELECTRIC,26,20,69.46,10,62.16,26,75.0,15,16.12,,,20,7.25,,,,,0.0,230.0
Technische Universität Hamburg,Germany,ELECTRIC,27,24,65.14,26,43.68,25,80.0,19,7.15,12,27.87,21,4.5,,,,,0.0,228.0
Hochschule RheinMain,Germany,ELECTRIC,28,35,44.0,28,41.3,26,75.0,,,21,13.89,19,12.77,10,25.0,,,0.0,212.0
Hochschule Bonn-Rhein-Sieg,Germany,ELECTRIC,29,28,57.17,25,48.3,26,75.0,18,9.52,20,17.12,21,4.5,,,,,0.0,212.0
Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,Germany,ELECTRIC,30,15,72.03,30,39.76,16,95.0,,,,,,,,,,,0.0,207.0
Technische Universität Dresden,Germany,ELECTRIC,31,19,69.8,23,49.56,31,70.0,,,,,,,,,,,0.0,189.0
Technische Universität Braunschweig,Germany,ELECTRIC,32,33,48.69,27,42.82,16,95.0,,,,,,,,,,,0.0,187.0
Leibniz Universität Hannover,Germany,ELECTRIC,33,32,51.95,24,49.52,22,85.0,,,,,,,,,,,0.0,186.0
Budapest University of Technology and Economics,Hungary,ELECTRIC,34,18,71.12,29,40.04,26,75.0,,,,,,,,,,,0.0,186.0
Universität Siegen,Germany,ELECTRIC,35,37,36.14,37,25.34,36,60.0,20,3.5,17,21.65,21,4.5,10,25.0,,,0.0,176.0
Universität Bremen,Germany,ELECTRIC,36,26,61.78,34,31.71,31,70.0,20,3.5,,,21,4.5,,,,,0.0,171.0
Hochschule Landshut,Germany,ELECTRIC,37,25,62.12,35,30.66,37,55.0,,,,,,,,,,,-5.0,143.0
Universität der Bundeswehr München,Germany,ELECTRIC,38,34,47.36,38,21.99,38,50.0,,,,,,,,,,,0.0,119.0
Technische Universität Clausthal,Germany,ELECTRIC,39,39,13.25,39,21.56,39,40.0,,,,,,,,,,,0.0,75.0
