name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,22,67.2,48,55.1,1,150.0,9,86.4,5,62.2,2,123.0,2,263.9,6,84.6,0.0,892.0
Technische Universität Graz,Austria,COMBUSTION,2,71,60.1,12,67.0,8,110.0,4,89.8,6,58.2,1,125.0,1,275.0,1,100.0,0.0,885.0
École de Technologie Superieure,Canada,COMBUSTION,3,10,70.4,34,59.5,2,141.0,11,85.4,1,75.0,4,101.5,14,155.1,8,83.3,0.0,771.0
University of Michigan - Ann Arbor,United States,COMBUSTION,4,53,63.4,35,59.1,8,110.0,1,100.0,31,36.9,9,91.3,3,237.8,18,63.5,0.0,762.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,5,85,57.9,1,75.0,8,110.0,34,69.2,4,64.3,3,106.5,11,162.1,3,91.0,0.0,736.0
Carleton University,Canada,COMBUSTION,6,2,77.0,69,48.5,19,90.0,43,63.1,2,70.5,15,83.1,5,209.7,10,74.9,0.0,717.0
École Polytechnique de Montréal,Canada,COMBUSTION,7,24,66.8,28,62.2,19,90.0,50,53.3,27,40.1,8,91.4,6,194.7,3,91.0,0.0,690.0
The University of Akron,United States,COMBUSTION,8,67,60.5,40,57.1,6,117.0,76,33.7,31,36.9,7,91.5,4,211.3,12,74.3,0.0,682.0
University of Minnesota Twin Cities,United States,COMBUSTION,9,24,66.8,42,56.8,8,110.0,23,76.0,18,43.5,6,97.5,18,145.0,16,67.8,0.0,663.0
University of Alabama,United States,COMBUSTION,10,90,56.9,7,70.3,7,115.0,33,70.2,31,36.9,13,84.8,9,167.3,15,69.4,-10.0,661.0
University of Connecticut,United States,COMBUSTION,11,94,56.0,6,70.6,19,90.0,6,88.6,31,36.9,20,77.3,8,169.6,21,60.2,0.0,649.0
University of Cincinnati,United States,COMBUSTION,12,87,57.4,53,54.0,19,90.0,56,47.0,9,53.9,16,80.2,7,172.5,7,83.4,0.0,638.0
National University of Singapore,Singapore,COMBUSTION,13,22,67.2,21,64.3,4,133.0,7,87.9,8,54.5,26,73.2,34,95.6,33,47.3,0.0,623.0
