name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Centro Universitário da FEI,Brazil,COMBUSTION,1,2,83.7,8,53.0,1,140.0,2,55.3,1,50.0,1,150.0,1,300.0,2,85.7,0.0,918.0
Universidade Estadual de Campinas,Brazil,COMBUSTION,2,3,82.0,1,75.0,3,125.0,1,58.2,2,31.6,3,76.7,2,263.5,5,5.5,0.0,718.0
Instituto Mauá de Tecnologia,Brazil,COMBUSTION,3,4,76.9,10,48.9,6,93.2,3,47.7,3,30.4,5,37.0,3,251.9,3,56.0,0.0,642.0
Universidade Federal de Minas Gerais,Brazil,COMBUSTION,4,7,71.5,18,32.6,9,79.35,6,43.2,4,30.2,4,70.5,5,142.2,4,22.9,0.0,492.0
Escola Politécnica da Universidade de São Paulo,Brazil,COMBUSTION,5,8,66.4,19,31.0,13,67.9,7,25.7,7,12.9,6,7.5,4,150.8,1,100.0,0.0,462.0
Escola de Engenharia de São Carlos da Universidade de São Paulo,Brazil,COMBUSTION,6,17,50.8,2,73.4,2,135.0,,,,,2,122.5,13,1.0,,,0.0,383.0
Universidade Federal do Rio de Janeiro,Brazil,COMBUSTION,7,11,63.3,6,57.1,8,90.2,4,46.8,5,27.2,6,7.5,9,12.0,,,0.0,304.0
Centro Universitário Facens,Brazil,COMBUSTION,8,1,84.9,3,69.3,5,97.6,8,8.4,6,19.7,6,7.5,7,13.0,,,0.0,300.0
Centro Federal de Educação Tecnológica de Minas Gerais,Brazil,COMBUSTION,9,13,56.5,13,39.1,11,70.75,5,43.4,8,2.5,6,7.5,6,26.0,,,0.0,246.0
Universidade Federal de Santa Maria,Brazil,COMBUSTION,10,5,74.5,16,38.3,4,100.4,,,,,,,10,9.0,,,0.0,222.0
Universidade Tecnológica Federal do Paraná,Brazil,COMBUSTION,11,6,71.7,10,48.9,12,69.7,,,,,,,7,13.0,,,0.0,203.0
Universidade Estadual Paulista - Guaratinguetá,Brazil,COMBUSTION,12,10,64.0,4,61.1,15,62.8,,,,,6,7.5,12,2.0,,,0.0,197.0
Universidade Federal de Itajubá - Itajubá,Brazil,COMBUSTION,13,18,47.2,5,60.3,10,72.55,,,,,6,7.5,,,,,0.0,188.0
Universidade Federal Fluminense - Niterói,Brazil,COMBUSTION,14,12,62.7,13,39.1,14,64.35,9,3.5,8,2.5,6,7.5,13,1.0,,,0.0,181.0
Universidade Federal de São João del Rei,Brazil,COMBUSTION,15,19,45.7,17,33.4,7,92.7,,,,,,,,,,,0.0,172.0
Universidade Paulista,Brazil,COMBUSTION,16,22,40.5,7,53.8,17,61.05,,,,,,,,,,,0.0,155.0
Universidade Federal da Bahia,Brazil,COMBUSTION,17,14,55.5,9,51.0,19,43.6,,,,,,,,,,,0.0,150.0
UNESP - Campus de Ilha Solteira,Brazil,COMBUSTION,18,20,43.6,12,41.6,18,57.25,,,,,,,,,,,0.0,142.0
Universidade Federal do Rio Grande do Sul,Brazil,COMBUSTION,19,16,52.6,22,13.9,16,61.25,,,,,,,11,7.0,,,0.0,135.0
Universidade Federal de São Carlos,Brazil,COMBUSTION,20,15,55.2,21,24.5,20,43.45,,,,,,,,,,,0.0,123.0
Escola de Engenharia de Lorena da Universidade de São Paulo,Brazil,COMBUSTION,21,9,65.3,20,27.7,,,,,,,,,,,,,0.0,93.0
Universidade Federal de Santa Catarina,Brazil,COMBUSTION,22,21,41.3,13,39.1,,,,,,,,,,,,,0.0,80.0
Universidad de Oriente Venezuela,Venezuela,COMBUSTION,23,23,34.9,,,,,,,,,,,,,,,0.0,35.0
Universidade Federal de Sergipe,Brazil,COMBUSTION,24,,,,,21,33.4,,,,,,,,,,,0.0,33.0
