name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Illinois at Urbana-Champaign,United States,COMBUSTION,1,1,92.8,12,68.6,1,150.0,1,100.0,2,68.9,1,125.0,1,275.0,10,73.7,0.0,954.0
Purdue University - West Lafayette,United States,COMBUSTION,2,12,74.9,15,65.6,2,145.0,11,68.7,1,75.0,3,113.1,2,229.4,7,81.6,0.0,853.0
University of Texas at Arlington,United States,COMBUSTION,3,3,84.8,25,56.5,4,135.0,8,80.4,8,58.7,4,110.6,3,220.8,6,81.9,0.0,829.0
San José State University,United States,COMBUSTION,4,21,62.4,20,62.8,3,140.0,2,86.3,19,37.0,8,103.4,4,201.4,12,61.7,0.0,755.0
"University of California, Los Angeles",United States,COMBUSTION,5,6,77.7,9,71.3,11,80.0,16,60.7,16,46.9,6,106.4,5,194.8,2,95.8,0.0,734.0
North Carolina State University,United States,COMBUSTION,6,4,80.7,7,72.0,5,115.0,5,82.8,9,58.5,2,123.9,17,84.6,16,51.5,0.0,669.0
University of Nebraska–Lincoln,United States,COMBUSTION,7,19,64.2,32,52.2,6,100.0,7,80.7,14,49.8,5,107.3,8,151.0,18,49.8,0.0,655.0
University of California San Diego,United States,COMBUSTION,8,16,66.7,40,42.9,20,60.0,6,82.6,7,59.6,11,96.8,10,147.2,8,77.9,0.0,634.0
California Baptist University,United States,COMBUSTION,9,17,66.1,35,50.5,14,70.0,18,59.3,15,47.2,13,89.9,9,147.4,1,100.0,0.0,630.0
University of Texas at Austin,United States,COMBUSTION,10,15,67.0,27,55.1,8,90.0,9,71.5,24,24.5,16,81.9,14,132.0,5,83.3,0.0,605.0
University of Calgary,Canada,COMBUSTION,11,5,80.2,15,65.6,27,50.0,20,40.9,6,60.1,7,103.6,7,152.2,21,41.3,0.0,594.0
The Ohio State University,United States,COMBUSTION,12,14,67.6,22,58.6,20,60.0,3,85.5,25,22.9,13,89.9,12,139.0,11,63.4,0.0,587.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,13,27,54.9,2,73.4,8,90.0,,,3,63.7,12,93.5,11,144.5,15,51.6,-10.0,562.0
University of Missouri,United States,COMBUSTION,14,10,75.1,31,52.7,20,60.0,,,5,60.6,24,67.0,6,183.4,19,48.1,0.0,547.0
Drexel University,United States,COMBUSTION,15,26,55.0,42,29.9,14,70.0,19,47.0,18,39.3,19,79.3,13,134.7,4,84.9,0.0,540.0
University of Southern California,United States,COMBUSTION,16,13,68.7,11,69.5,14,70.0,12,66.9,11,52.3,18,81.5,24,12.0,13,57.8,0.0,479.0
University of Wisconsin-Platteville,United States,COMBUSTION,17,10,75.1,30,53.9,20,60.0,23,11.8,27,3.5,26,46.7,15,97.9,3,95.2,0.0,444.0
University of Virginia,United States,COMBUSTION,18,22,60.9,33,51.8,33,40.0,10,68.8,23,29.8,22,72.2,18,72.5,22,36.4,0.0,432.0
"University of California, Berkeley",United States,COMBUSTION,19,2,88.7,1,75.0,11,80.0,22,17.6,4,63.2,9,98.2,28,9.0,,,0.0,432.0
Pellissippi State Community College,United States,COMBUSTION,20,35,32.9,35,50.5,20,60.0,4,85.1,13,50.3,20,77.9,22,20.0,20,46.5,0.0,423.0
University of Alberta,Canada,COMBUSTION,21,20,63.6,23,57.4,8,90.0,14,63.8,20,33.5,10,98.1,29,7.0,,,0.0,413.0
Rose-Hulman Institute of Technology,United States,COMBUSTION,22,28,48.5,19,64.4,33,40.0,21,19.3,27,3.5,21,74.9,19,55.4,9,76.7,0.0,383.0
Rensselaer Polytechnic Institute,United States,COMBUSTION,23,23,60.1,37,50.3,14,70.0,15,61.6,22,30.0,23,69.3,25,11.0,,,0.0,352.0
Southern Illinois University Carbondale,United States,COMBUSTION,24,29,44.0,21,60.0,20,60.0,17,59.4,21,31.0,25,59.5,21,32.0,,,0.0,346.0
University of Ottawa,Canada,COMBUSTION,25,34,34.5,6,72.4,39,30.0,13,65.3,17,43.8,15,82.8,25,11.0,,,0.0,340.0
Colorado School of Mines,United States,COMBUSTION,26,25,59.2,28,54.7,11,80.0,,,,,,,16,86.9,14,55.8,0.0,337.0
California State Polytechnic University - San Luis Obispo,United States,COMBUSTION,27,7,77.5,13,67.8,6,100.0,,,10,58.4,28,6.5,31,1.0,,,0.0,311.0
Iowa State University,United States,COMBUSTION,28,30,39.0,3,73.0,27,50.0,,,12,50.5,16,81.9,30,3.0,,,0.0,297.0
University of North Texas,United States,COMBUSTION,29,24,59.5,10,70.9,33,40.0,,,,,,,19,55.4,17,50.4,0.0,276.0
Bradley University,United States,COMBUSTION,30,18,64.5,17,65.5,39,30.0,,,26,5.8,27,24.7,23,19.0,,,0.0,209.0
Grand Valley State University,United States,COMBUSTION,31,8,77.4,14,66.9,27,50.0,,,,,,,,,,,0.0,194.0
West Virginia University,United States,COMBUSTION,32,37,24.7,5,72.8,14,70.0,,,,,,,,,,,0.0,168.0
Universidad Panamericana Sede México,Mexico,COMBUSTION,33,9,76.3,38,47.6,33,40.0,,,,,,,,,,,0.0,164.0
"California State University, Chico",United States,COMBUSTION,34,40,7.9,8,71.5,14,70.0,,,,,,,,,,,0.0,149.0
San Diego State University,United States,COMBUSTION,35,33,35.7,4,72.9,33,40.0,,,,,,,,,,,0.0,149.0
Oregon Institute of Technology,United States,COMBUSTION,36,32,37.0,26,55.9,27,50.0,,,,,,,,,,,0.0,143.0
University of Colorado at Boulder,United States,COMBUSTION,37,39,16.7,18,65.3,20,60.0,,,,,,,,,,,0.0,142.0
"California State University, Los Angeles",United States,COMBUSTION,38,31,38.8,29,54.4,42,20.0,,,,,,,,,,,0.0,113.0
Université de Sherbrooke,Canada,COMBUSTION,39,38,17.9,33,51.8,33,40.0,,,,,,,,,,,0.0,110.0
Wichita State University,United States,COMBUSTION,40,36,26.6,43,25.0,27,50.0,,,,,,,,,,,0.0,102.0
University of Georgia,United States,COMBUSTION,41,,,24,57.0,39,30.0,,,,,,,25,11.0,,,-10.0,88.0
