name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Hochschule Esslingen,Germany,COMBUSTION,1,4,75.1,1,75.0,1,145.0,6,58.96,2,70.0,1,100.0,1,425.0,,,0.0,949.0
Fachhochschule Coburg,Germany,COMBUSTION,2,1,78.5,13,53.1,4,114.0,8,46.99,3,66.39,2,75.72,3,371.61,,,0.0,806.0
Czech Technical University in Prague,Czech Republic,COMBUSTION,3,10,61.6,4,72.0,9,86.0,1,75.0,5,60.96,3,62.3,2,381.22,,,0.0,799.0
Fachhochschule München,Germany,COMBUSTION,4,13,55.1,3,73.0,3,125.0,5,61.84,9,45.98,5,57.3,4,263.1,,,0.0,681.0
UAS Kempten,Germany,COMBUSTION,5,8,67.4,2,74.0,6,98.0,11,40.38,7,51.84,7,44.18,5,246.2,,,0.0,622.0
Liverpool John Moores University,United Kingdom,COMBUSTION,6,3,75.5,10,64.0,8,89.0,2,71.09,1,75.0,10,4.5,6,220.8,,,0.0,600.0
Università degli Studi della Tuscia,Italy,COMBUSTION,7,6,73.7,12,61.7,10,77.0,4,65.22,10,38.83,6,53.89,7,166.91,,,0.0,537.0
Hochschule Karlsruhe,Germany,COMBUSTION,8,7,69.0,5,71.0,2,135.0,3,66.42,8,49.48,4,61.11,,,,,0.0,452.0
UAS Würzburg-Schweinfurt,Germany,COMBUSTION,9,11,60.0,8,68.1,7,95.0,7,49.28,4,61.29,10,4.5,9,88.78,,,0.0,427.0
University of the Basque Country,Spain,COMBUSTION,10,5,74.7,9,64.4,12,65.0,10,41.98,13,30.63,8,38.83,8,97.61,,,0.0,413.0
Università del Salento,Italy,COMBUSTION,11,2,77.3,7,68.5,5,109.0,9,42.94,11,34.52,10,4.5,,,,,0.0,337.0
TECNUN - University of Navarra,Spain,COMBUSTION,12,12,56.3,6,70.0,16,51.0,12,38.33,12,31.78,9,25.83,,,,,0.0,273.0
Universitatea Transilvania din Braşov,Romania,COMBUSTION,13,9,62.7,14,49.3,14,59.0,13,38.29,15,3.5,10,4.5,,,,,0.0,217.0
University of Portsmouth,United Kingdom,COMBUSTION,14,14,27.9,11,62.1,11,67.0,14,25.36,14,28.34,10,4.5,,,,,0.0,215.0
Universidad Europea de Madrid,Spain,COMBUSTION,15,15,24.3,15,42.2,15,54.0,15,14.94,6,59.33,,,,,,,0.0,195.0
Gheorghe Asachi Technical University of Iaşi,Romania,COMBUSTION,16,16,14.2,16,20.3,13,61.0,,,,,,,,,,,0.0,96.0
