name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Texas at Arlington,United States,COMBUSTION,1,18,33.36,2,74.77,2,147.0,3,65.63,4,38.52,5,130.84,1,397.4,,,0.0,888.0
Rochester Institute of Technology,United States,COMBUSTION,2,7,51.09,19,65.69,33,83.75,1,75.0,,,1,150.0,2,361.87,,,0.0,787.0
École de Technologie Superieure,Canada,COMBUSTION,3,15,37.46,4,71.12,1,150.0,26,23.87,5,38.22,7,125.52,4,318.71,,,0.0,765.0
Cornell University,United States,COMBUSTION,4,17,36.51,24,60.19,5,140.0,7,54.0,13,19.03,18,97.21,6,300.4,,,0.0,707.0
Virginia Polytechnic Institute and State University,United States,COMBUSTION,5,21,30.36,13,68.03,50,67.32,6,56.83,16,15.47,9,115.33,3,352.28,,,0.0,706.0
Lawrence Technological University,United States,COMBUSTION,6,13,37.62,21,61.04,15,118.79,30,21.05,26,4.77,3,137.51,7,277.62,,,0.0,658.0
Oregon State University,United States,COMBUSTION,7,8,48.52,3,72.89,49,67.79,17,35.21,28,3.93,15,102.3,5,316.86,,,0.0,648.0
Université de Sherbrooke,Canada,COMBUSTION,8,22,30.03,14,68.01,9,129.0,24,24.8,23,8.97,17,98.16,9,268.12,,,0.0,627.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,9,19,32.89,26,59.55,6,135.0,13,39.75,18,12.04,20,88.25,12,226.54,,,0.0,594.0
"California State University, Sacramento",United States,COMBUSTION,10,10,42.13,30,58.72,27,91.29,19,34.75,,,29,67.5,8,273.97,,,0.0,568.0
The University of Akron,United States,COMBUSTION,11,5,54.12,7,69.62,18,112.73,8,47.69,,,35,40.62,11,233.37,,,0.0,558.0
The Ohio State University,United States,COMBUSTION,12,45,2.74,8,69.45,59,54.03,18,34.84,11,21.23,8,122.95,15,217.93,,,0.0,523.0
Drexel University,United States,COMBUSTION,13,28,24.73,65,23.38,20,107.88,,,9,24.76,27,71.46,10,257.29,,,0.0,509.0
University of Washington,United States,COMBUSTION,14,11,39.98,17,66.39,46,68.98,16,36.41,12,20.0,12,107.08,20,160.03,,,0.0,499.0
Worcester Polytechnic Institute,United States,COMBUSTION,15,37,13.52,15,67.68,32,84.05,15,38.04,21,10.49,28,68.72,16,200.27,,,0.0,483.0
Pennsylvania State University,United States,COMBUSTION,16,39,8.22,27,59.31,8,131.0,5,58.9,2,43.64,2,147.69,,,,,0.0,449.0
University of Michigan - Ann Arbor,United States,COMBUSTION,17,14,37.47,18,65.72,13,121.0,4,60.54,1,50.0,10,113.22,,,,,0.0,448.0
Auburn University,United States,COMBUSTION,18,31,23.2,37,53.55,36,77.07,11,42.05,,,41,17.24,14,219.19,,,0.0,432.0
Missouri University of Science and Technology,United States,COMBUSTION,19,46,-1.07,10,68.44,12,124.0,35,9.81,,,24,75.65,21,137.26,,,0.0,414.0
Georgia Institute of Technology,United States,COMBUSTION,20,3,55.69,9,69.12,3,145.0,,,,,6,126.97,,,,,0.0,397.0
"California State University, Northridge",United States,COMBUSTION,21,54,-15.06,6,70.35,11,126.0,2,67.95,8,25.79,22,78.17,30,41.86,,,0.0,395.0
Western Washington University,United States,COMBUSTION,22,2,56.94,16,67.48,17,115.15,24,24.8,3,41.5,23,77.67,,,,,0.0,384.0
Université du Québec à Trois-Rivières,Canada,COMBUSTION,23,25,26.36,36,55.55,63,49.87,,,15,16.17,36,36.14,18,190.63,,,0.0,375.0
University of Cincinnati,United States,COMBUSTION,25,1,58.96,25,59.85,24,96.97,10,43.71,,,30,57.75,29,50.0,,,0.0,367.0
University of Toledo,United States,COMBUSTION,26,28,24.73,54,38.6,60,53.15,,,,,42,15.23,13,225.83,,,0.0,358.0
State University of New York at Buffalo,United States,COMBUSTION,27,9,48.44,43,50.86,44,69.09,14,38.42,6,33.07,13,105.42,,,,,0.0,345.0
Michigan State University,United States,COMBUSTION,28,33,18.75,48,44.51,25,95.76,34,10.14,24,8.11,34,50.11,23,117.78,,,0.0,345.0
