name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Czech Technical University in Prague,Czech Republic,COMBUSTION,1,8,65.0,9,56.0,5,131.0,3,66.48,7,37.79,1,100.0,1,325.0,3,44.3,0.0,826.0
Brno University of Technology,Czech Republic,COMBUSTION,2,2,87.0,6,59.0,1,150.0,8,55.98,8,36.32,4,69.98,4,232.55,1,100.0,0.0,791.0
Wroclaw University of Technology,Poland,COMBUSTION,3,10,59.0,8,58.0,2,145.0,3,66.48,3,51.9,6,51.9,2,289.92,4,34.42,0.0,757.0
Budapest University of Technology and Economics,Hungary,COMBUSTION,4,2,87.0,2,74.0,15,78.0,9,52.15,2,57.37,8,41.23,5,217.21,2,98.05,0.0,705.0
Yıldız Technical University,Turkey,COMBUSTION,5,9,62.0,15,38.0,14,88.0,1,75.0,11,30.39,5,68.9,3,272.78,6,30.76,0.0,666.0
Rzeszów University of Technology,Poland,COMBUSTION,6,14,38.0,9,56.0,11,100.0,2,69.9,5,39.57,9,39.25,7,178.68,7,7.75,0.0,529.0
Technische Universität Berlin,Germany,COMBUSTION,7,4,85.0,16,35.0,4,132.0,13,26.21,1,75.0,2,89.97,,,,,0.0,443.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,8,5,75.0,1,75.0,3,140.0,10,32.69,5,39.57,3,74.15,,,,,0.0,436.0
Czech University of Life Sciences Prague,Czech Republic,COMBUSTION,9,16,32.0,12,50.0,12,95.0,,,,,,,6,187.29,5,33.71,0.0,398.0
Aristotle University of Thessaloniki,Greece,COMBUSTION,10,11,48.0,5,61.0,8,114.0,5,63.63,4,40.47,7,51.29,,,,,0.0,378.0
Otto-von-Guericke-Universität Magdeburg,Germany,COMBUSTION,11,1,98.0,3,73.0,7,115.0,11,28.42,13,14.69,15,4.5,,,,,0.0,334.0
VŠB - Technical University of Ostrava,Czech Republic,COMBUSTION,12,13,40.0,6,59.0,9,105.0,7,58.17,10,34.02,11,26.78,,,,,0.0,323.0
University of Maribor,Slovenia,COMBUSTION,13,12,44.0,4,63.0,13,94.0,12,28.1,9,35.17,10,35.43,,,,,0.0,300.0
Università degli Studi di Firenze,Italy,COMBUSTION,14,6,70.0,11,53.0,6,118.0,,,,,14,11.15,,,,,0.0,252.0
Gujarat Technological University,India,COMBUSTION,15,6,70.0,13,41.0,10,102.0,,,,,,,,,,,0.0,213.0
University of Miskolc,Hungary,COMBUSTION,16,18,21.0,16,35.0,17,27.0,6,59.06,14,3.5,15,4.5,,,,,0.0,150.0
Gdańsk University of Technology,Poland,COMBUSTION,17,17,25.0,14,40.0,18,2.0,,,,,13,12.92,8,37.78,,,0.0,118.0
University of Cadiz,Spain,COMBUSTION,18,14,38.0,18,25.0,16,46.0,,,,,,,,,,,0.0,109.0
Fachhochschule Aachen,Germany,COMBUSTION,19,,,,,,,14,3.5,12,25.31,12,18.62,,,,,0.0,47.0
