name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Cornell University,United States,COMBUSTION,1,22,60.02,1,75.0,1,150.0,4,63.26,1,50.0,1,150.0,1,376.34,,,0.0,925.0
University of Texas at Arlington,United States,COMBUSTION,2,20,61.66,14,63.04,4,138.0,7,59.35,2,47.37,2,146.79,2,370.81,,,0.0,887.0
The University of Akron,United States,COMBUSTION,3,10,68.52,19,60.67,6,129.0,6,59.92,11,39.74,3,134.84,5,311.77,,,0.0,804.0
Missouri University of Science and Technology,United States,COMBUSTION,4,27,56.2,2,71.86,19,127.0,32,40.47,16,37.55,17,116.36,3,318.59,,,0.0,768.0
Rochester Institute of Technology,United States,COMBUSTION,5,13,65.09,24,57.35,32,115.0,2,71.3,18,36.74,12,121.04,8,290.63,,,0.0,757.0
Clemson University,United States,COMBUSTION,6,21,60.98,7,67.16,56,90.0,16,52.63,7,42.21,23,105.85,6,310.75,,,0.0,730.0
University of Waterloo,Canada,COMBUSTION,7,9,69.78,5,68.72,5,130.0,8,58.47,13,38.48,37,71.05,11,282.62,,,0.0,719.0
Rensselaer Polytechnic Institute,United States,COMBUSTION,8,19,61.92,39,51.41,32,115.0,37,34.33,47,19.66,13,119.54,4,316.3,,,0.0,718.0
The Ohio State University,United States,COMBUSTION,9,40,43.09,9,65.41,6,129.0,25,48.01,36,25.18,15,118.09,9,287.33,,,0.0,716.0
Michigan Technological University,United States,COMBUSTION,10,6,72.85,40,50.77,38,105.0,39,33.26,12,38.62,18,114.97,10,285.35,,,0.0,701.0
Western Washington University,United States,COMBUSTION,11,7,72.84,11,63.96,12,128.0,5,62.39,14,38.2,27,96.04,15,230.9,,,0.0,692.0
California State Polytechnic University - San Luis Obispo,United States,COMBUSTION,12,56,23.86,30,54.93,56,90.0,15,53.64,15,37.69,4,130.39,7,296.19,,,0.0,687.0
University of Missouri,United States,COMBUSTION,13,28,54.21,4,69.03,24,120.0,34,40.16,25,33.1,11,122.33,16,230.53,,,0.0,669.0
University of Florida,United States,COMBUSTION,14,15,64.99,6,67.81,6,129.0,57,1.61,2,47.37,19,114.92,14,236.24,,,0.0,662.0
University of Washington,United States,COMBUSTION,15,12,65.16,32,53.76,24,120.0,35,37.41,29,30.26,33,85.48,12,250.82,,,0.0,643.0
Auburn University,United States,COMBUSTION,16,32,52.43,13,63.63,19,127.0,14,53.73,46,20.2,24,99.98,21,198.14,,,0.0,615.0
University of Cincinnati,United States,COMBUSTION,17,3,82.31,21,60.04,6,129.0,18,51.83,27,32.21,49,53.51,18,203.81,,,0.0,613.0
Kennesaw State University,United States,COMBUSTION,18,41,42.7,46,48.46,12,128.0,28,46.79,9,40.78,21,111.28,22,193.84,,,0.0,612.0
Dartmouth College,United States,COMBUSTION,19,35,51.33,15,62.91,24,120.0,23,48.68,21,34.61,9,122.86,31,141.12,,,0.0,582.0
Michigan State University,United States,COMBUSTION,20,23,59.52,36,52.84,24,120.0,17,52.36,42,22.18,36,71.75,20,201.22,,,0.0,580.0
McGill University,Canada,COMBUSTION,21,70,-1.57,47,48.13,23,126.0,33,40.27,19,36.02,42,66.48,13,242.91,,,0.0,558.0
"California State University, Northridge",United States,COMBUSTION,22,58,23.58,50,47.37,38,105.0,26,47.63,26,32.96,32,86.34,19,201.24,,,0.0,544.0
Milwaukee School of Engineering,United States,COMBUSTION,23,59,23.56,78,28.92,47,95.0,21,49.88,48,19.43,30,92.1,17,226.96,,,0.0,536.0
Clarkson University,United States,COMBUSTION,24,34,51.43,65,40.16,47,95.0,20,50.92,17,37.38,39,69.57,23,190.57,,,0.0,535.0
University of Michigan - Ann Arbor,United States,COMBUSTION,25,64,18.15,17,61.75,32,115.0,45,22.37,24,33.12,29,92.39,25,180.9,,,0.0,524.0
Oregon State University,United States,COMBUSTION,26,50,29.89,33,53.69,12,128.0,52,8.83,28,31.47,5,128.32,35,122.64,,,0.0,503.0
