name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,2,83.7,3,71.25,13,102.0,3,73.88,1,50.0,1,150.0,1,376.74,,,0.0,908.0
Politecnico di Torino,Italy,COMBUSTION,2,3,82.1,9,54.0,6,115.0,7,65.86,10,33.72,7,103.07,2,313.29,,,0.0,767.0
Technische Universität Graz,Austria,COMBUSTION,3,5,79.5,1,75.0,1,140.0,1,75.0,7,37.65,3,128.92,7,222.35,,,0.0,758.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,4,13,59.1,7,56.25,3,128.0,6,67.42,8,37.43,5,123.54,4,263.19,,,0.0,735.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,5,4,80.7,4,69.0,5,125.0,11,62.81,4,39.7,8,100.12,5,253.27,,,0.0,731.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,6,14,59.0,16,45.0,19,77.5,14,59.85,2,41.09,4,126.43,6,240.54,,,0.0,649.0
Hochschule Esslingen,Germany,COMBUSTION,7,20,27.5,12,51.0,14,100.0,15,57.92,13,30.59,10,72.09,3,273.73,,,0.0,613.0
Università degli Studi di Firenze,Italy,COMBUSTION,8,1,85.0,2,73.5,17,91.0,16,48.37,15,27.6,16,24.9,8,196.34,,,0.0,547.0
Ostfalia University of Applied Sciences,Germany,COMBUSTION,9,16,47.2,19,41.25,9,108.0,17,33.58,12,30.8,13,65.59,9,195.84,,,0.0,522.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,10,7,77.8,6,63.75,2,137.0,5,70.6,3,40.16,6,116.89,,,,,0.0,506.0
ETH Zürich,Switzerland,COMBUSTION,11,19,33.5,9,54.0,15,97.0,11,62.81,6,38.56,2,141.97,,,,,0.0,428.0
Technische Universiteit Eindhoven,Netherlands,COMBUSTION,12,9,74.8,5,67.5,7,113.0,8,64.83,9,35.44,11,70.92,,,,,0.0,426.0
Università degli studi di Padova,Italy,COMBUSTION,13,5,79.5,7,56.25,12,104.0,4,72.23,18,14.48,12,65.94,,,,,0.0,392.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,COMBUSTION,14,8,75.9,11,52.5,11,105.0,10,63.31,11,31.62,14,63.76,,,,,0.0,392.0
Universität Bayreuth,Germany,COMBUSTION,15,15,53.2,15,48.75,4,127.0,9,64.32,16,25.1,15,44.51,,,,,0.0,363.0
Coventry University,United Kingdom,COMBUSTION,16,10,71.1,14,50.25,10,106.0,20,3.5,5,39.24,9,80.28,,,,,0.0,350.0
Fachhochschule Kiel,Germany,COMBUSTION,17,11,65.2,12,51.0,8,109.0,1,75.0,14,28.38,17,15.8,,,,,0.0,344.0
Aristotle University of Thessaloniki,Greece,COMBUSTION,18,18,37.3,18,42.75,16,95.0,11,62.81,17,22.87,18,7.5,,,,,0.0,268.0
University of Malta,Malta,COMBUSTION,19,12,59.6,20,21.0,18,83.0,18,19.31,20,3.5,18,7.5,,,,,0.0,194.0
"Università degli Studi di Roma ""La Sapienza""",Italy,COMBUSTION,20,17,43.9,17,43.5,20,32.0,19,8.51,19,10.59,18,7.5,,,,,0.0,146.0
