name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,1,1,90.5,1,75.0,1,150.0,2,73.7,2,49.8,4,135.6,1,300.0,5,48.0,0.0,923.0
Technische Universität Darmstadt,Germany,COMBUSTION,2,8,81.5,10,51.0,6,120.0,1,75.0,1,50.0,1,150.0,3,268.7,6,25.5,0.0,822.0
Technische Universität Graz,Austria,COMBUSTION,3,9,71.5,6,60.0,2,140.0,5,72.2,15,33.0,3,139.6,2,269.8,23,-0.6,0.0,786.0
Technische Universiteit Eindhoven,Netherlands,ELECTRIC,4,18,60.4,4,70.0,8,110.0,14,58.6,18,30.6,11,119.0,10,229.3,2,84.5,0.0,762.0
ETH Zürich,Switzerland,ELECTRIC,5,24,48.4,18,35.0,3,135.0,13,62.6,12,35.5,15,115.5,7,239.3,4,73.4,0.0,745.0
Technische Universität Bergakademie Freiberg,Germany,COMBUSTION,6,11,70.7,2,73.0,5,125.0,9,66.0,6,42.9,8,122.5,6,242.0,23,-0.6,0.0,742.0
Fachhochschule Stralsund,Germany,COMBUSTION,7,3,87.7,9,55.0,8,110.0,8,66.1,4,44.8,16,113.8,8,239.1,7,13.5,0.0,730.0
Hochschule Esslingen,Germany,COMBUSTION,8,12,69.9,25,26.0,8,110.0,7,68.5,8,41.7,5,132.1,4,250.7,9,7.2,0.0,706.0
Fachhochschule München,Germany,COMBUSTION,9,14,66.5,14,44.0,11,100.0,17,57.2,7,41.9,2,139.9,9,237.5,26,-8.5,0.0,678.0
Loughborough University,United Kingdom,COMBUSTION,10,5,86.0,3,71.0,19,70.0,4,73.2,20,22.0,13,116.7,5,246.8,27,-50.0,0.0,636.0
Fachhochschule Coburg,Germany,COMBUSTION,11,7,82.7,22,31.0,15,90.0,9,66.0,10,36.3,20,99.6,11,216.7,22,-0.1,0.0,622.0
Hochschule RheinMain,Germany,COMBUSTION,12,22,50.7,26,24.0,11,100.0,5,72.2,13,34.1,19,102.1,12,211.3,25,-2.2,0.0,592.0
Technical University of Munich,Germany,COMBUSTION,13,16,64.6,5,68.0,11,100.0,3,73.5,3,49.5,6,130.0,,,,,0.0,486.0
Deggendorf Institute of Technology,Germany,ELECTRIC,14,23,50.5,18,35.0,18,80.0,26,3.5,11,36.2,26,32.4,14,144.5,1,100.0,0.0,482.0
Universität Paderborn,Germany,COMBUSTION,15,26,46.0,27,20.0,25,50.0,21,47.9,16,32.9,21,85.8,13,185.9,8,13.2,0.0,482.0
University of Bath,United Kingdom,COMBUSTION,16,6,83.9,7,59.0,11,100.0,11,64.8,9,36.9,9,122.4,,,,,0.0,467.0
Technische Universität Graz,Austria,ELECTRIC,17,21,56.5,16,38.0,22,60.0,25,13.8,25,9.4,12,117.3,15,73.2,3,83.3,0.0,452.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,18,10,71.0,13,46.0,4,130.0,24,27.1,5,43.4,18,106.0,,,,,0.0,424.0
Chalmers University of Technology,Sweden,COMBUSTION,19,2,88.6,11,49.0,15,90.0,18,56.1,22,20.3,14,115.7,,,,,0.0,420.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,20,13,67.5,18,35.0,6,120.0,22,41.1,,,7,126.2,,,,,0.0,390.0
Helsinki Metropolia University of Applied Sciences,Finland,COMBUSTION,21,25,48.0,14,44.0,19,70.0,12,64.3,17,30.8,10,119.3,,,,,0.0,376.0
Ostbayerische Technische Hochschule Regensburg,Germany,COMBUSTION,22,17,62.2,8,57.0,19,70.0,20,48.4,24,16.7,17,106.2,,,,,0.0,360.0
Fachhochschule Aachen,Germany,COMBUSTION,23,19,57.4,21,33.0,15,90.0,16,57.5,14,33.6,23,70.8,,,,,0.0,342.0
Deggendorf Institute of Technology,Germany,COMBUSTION,24,15,65.1,12,48.0,22,60.0,19,55.8,23,19.3,22,75.4,,,,,0.0,324.0
Ulm University of Applied Sciences,Germany,COMBUSTION,25,20,57.3,23,29.0,25,50.0,23,36.7,19,27.9,24,68.6,,,,,0.0,270.0
TAMK University of Applied Sciences,Finland,COMBUSTION,26,27,42.4,24,27.0,22,60.0,15,58.4,21,20.5,25,32.8,,,,,0.0,241.0
Manipal Academy of Higher Education,India,COMBUSTION,27,4,87.5,17,37.0,25,50.0,,,,,,,,,,,0.0,174.0
