name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Western Australia,Australia,COMBUSTION,1,3,86.8,1,75.0,1,150.0,2,70.0,2,47.5,1,150.0,1,373.6,,,0.0,953.0
University of Queensland,Australia,COMBUSTION,2,21,61.9,11,56.3,14,78.0,1,75.0,4,42.7,3,127.6,2,344.2,,,0.0,786.0
University of Wollongong,Australia,COMBUSTION,3,2,89.4,9,60.2,4,115.0,8,52.1,15,21.7,2,137.8,6,192.0,,,0.0,668.0
Tokyo Denki University,Japan,COMBUSTION,4,16,67.6,7,61.1,3,125.0,13,40.9,1,50.0,5,76.9,5,197.7,,,0.0,619.0
University of New South Wales,Australia,COMBUSTION,5,4,85.0,18,47.7,11,94.0,5,63.1,7,34.5,6,70.4,4,211.5,,,0.0,606.0
Monash University,Australia,COMBUSTION,6,7,82.4,6,64.8,10,95.0,10,49.8,10,31.0,7,70.2,7,182.8,,,0.0,576.0
University of Sydney,Australia,COMBUSTION,7,10,75.6,15,50.3,13,79.0,9,50.3,13,27.6,12,43.7,3,213.9,,,0.0,540.0
RMIT University,Australia,COMBUSTION,8,8,79.4,1,75.0,2,140.0,7,59.2,3,47.2,4,124.3,,,,,0.0,525.0
Australian National University,Australia,COMBUSTION,9,6,82.8,16,49.9,15,76.0,6,61.6,12,28.3,11,46.5,9,146.1,,,0.0,491.0
University of New South Wales - Australian Defence Force Academy,Australia,COMBUSTION,10,17,66.6,17,49.1,17,72.0,3,67.8,8,32.8,14,7.5,8,179.7,,,0.0,476.0
Swinburne University of Technology,Australia,COMBUSTION,11,5,83.2,4,65.5,5,110.0,4,65.7,6,37.4,8,67.4,,,,,0.0,429.0
Sophia University,Japan,COMBUSTION,12,22,60.2,10,58.5,9,98.0,11,47.1,9,31.4,13,15.3,11,96.3,,,0.0,407.0
Deakin University,Australia,COMBUSTION,13,18,65.8,5,64.9,6,105.0,12,42.9,4,42.7,10,49.2,,,,,0.0,370.0
Queensland University of Technology,Australia,COMBUSTION,14,20,63.7,12,55.0,18,68.0,17,3.5,18,2.5,14,7.5,10,120.0,,,0.0,320.0
The University of Newcastle,Australia,COMBUSTION,15,15,68.6,13,54.7,19,64.0,15,27.2,11,29.8,9,55.3,,,,,0.0,300.0
University of Adelaide,Australia,COMBUSTION,16,13,69.2,7,61.1,12,92.0,14,33.4,14,26.1,14,7.5,,,,,0.0,289.0
University of Auckland,New Zealand,COMBUSTION,17,19,64.5,3,72.2,7,100.0,,,,,,,,,,,0.0,237.0
University of Melbourne,Australia,COMBUSTION,18,12,70.3,14,53.2,8,99.0,,,,,14,7.5,,,,,0.0,230.0
Curtin University,Australia,COMBUSTION,19,9,79.1,22,32.7,16,73.0,,,16,15.5,14,7.5,,,,,0.0,208.0
R.V.College of Engineering,India,COMBUSTION,20,1,96.0,21,36.8,22,50.0,,,,,,,,,,,0.0,183.0
"University of Technology, Sydney",Australia,COMBUSTION,21,14,68.7,19,46.2,20,60.0,,,,,,,,,,,0.0,175.0
"Victoria University, Australia",Australia,COMBUSTION,22,23,55.9,23,22.2,22,50.0,,,,,,,,,,,0.0,128.0
University of South Australia,Australia,COMBUSTION,23,11,71.1,24,4.1,24,45.0,,,,,,,,,,,0.0,120.0
University of Southern Queensland,Australia,COMBUSTION,24,24,-62.0,20,43.3,21,53.0,16,20.5,17,12.6,14,7.5,,,,,0.0,75.0
