name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,2,94.0,1,75.0,12,130.0,6,67.7,9,41.0,2,136.3,1,300.0,2,67.4,0.0,912.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,2,16,78.0,23,59.0,1,141.0,8,66.3,2,49.8,1,150.0,2,276.1,4,65.1,0.0,886.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,3,6,89.0,6,71.0,1,141.0,13,63.8,4,48.9,3,124.5,3,267.0,5,63.3,0.0,868.0
Politecnico di Torino,Italy,COMBUSTION,4,30,68.0,10,69.0,8,133.0,3,69.9,3,49.7,4,118.9,4,223.7,10,32.8,0.0,765.0
Hochschule Esslingen,Germany,COMBUSTION,5,11,82.0,8,70.0,17,123.0,18,59.4,5,46.9,12,88.2,5,222.0,7,59.9,0.0,752.0
Czech Technical University in Prague,Czech Republic,COMBUSTION,6,33,64.0,34,47.0,21,116.0,5,68.2,12,35.4,6,107.3,6,221.9,10,32.8,0.0,692.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,7,27,69.0,33,50.0,15,126.0,24,51.9,1,50.0,11,89.0,7,188.9,3,65.3,0.0,690.0
"Università degli Studi di Roma ""La Sapienza""",Italy,COMBUSTION,8,22,72.0,6,71.0,11,131.0,22,57.8,14,33.3,16,78.4,9,158.3,13,25.2,0.0,627.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,9,39,51.0,36,44.0,32,91.0,36,29.6,31,12.0,18,78.1,8,161.3,1,100.0,0.0,567.0
University of Applied Sciences Ravensburg-Weingarten,Germany,COMBUSTION,10,14,80.0,38,42.0,41,68.0,7,67.5,22,25.1,23,63.5,12,126.2,9,52.5,0.0,525.0
UAS Kempten,Germany,COMBUSTION,11,37,53.0,19,61.0,33,87.0,16,61.8,23,23.7,26,48.0,10,155.9,12,31.8,0.0,522.0
Fachhochschule Konstanz,Germany,COMBUSTION,12,45,-2.0,25,58.0,29,97.0,17,59.9,27,22.0,19,78.0,11,151.2,8,57.7,-20.0,502.0
Chalmers University of Technology,Sweden,COMBUSTION,13,30,68.0,19,61.0,6,134.0,2,74.7,17,27.3,5,113.7,22,17.0,,,0.0,496.0
Technische Universität Bergakademie Freiberg,Germany,COMBUSTION,14,13,81.0,5,72.0,4,138.0,9,66.2,10,39.4,13,82.6,33,8.0,,,0.0,487.0
Ben-Gurion University of the Negev,Israel,COMBUSTION,15,22,72.0,43,36.0,27,103.0,30,44.4,28,20.3,31,32.2,14,105.3,6,61.3,0.0,474.0
Ostfalia University of Applied Sciences,Germany,COMBUSTION,16,9,83.0,15,63.0,23,110.0,11,64.2,11,37.2,15,79.0,22,17.0,,,0.0,453.0
Fachhochschule Coburg,Germany,COMBUSTION,17,9,83.0,15,63.0,20,118.0,26,48.0,15,28.9,9,97.3,31,10.0,,,0.0,449.0
Hochschule Karlsruhe,Germany,COMBUSTION,18,27,69.0,13,64.0,12,130.0,12,63.9,18,26.6,17,78.2,28,11.0,,,0.0,443.0
Technische Universität Darmstadt,Germany,COMBUSTION,19,5,90.0,19,61.0,18,122.0,14,62.7,19,26.4,22,68.0,43,1.0,,,0.0,431.0
Università di Pisa,Italy,COMBUSTION,20,15,79.0,32,52.0,8,133.0,28,47.6,19,26.4,21,71.5,24,15.0,,,0.0,424.0
Ostbayerische Technische Hochschule Regensburg,Germany,COMBUSTION,21,3,93.0,18,62.0,28,99.0,21,58.3,24,22.7,14,81.6,34,6.0,,,0.0,422.0
Technische Hochschule Mittelhessen,Germany,COMBUSTION,22,38,52.0,23,59.0,22,111.0,10,64.3,30,12.5,10,96.8,19,22.0,,,0.0,418.0
