name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,3,82.4,5,68.8,3,140.0,14,52.7,4,49.5,1,100.0,1,325.0,2,85.9,0.0,904.0
Technische Universität Graz,Austria,COMBUSTION,2,4,77.0,4,71.0,4,132.0,12,53.9,1,75.0,9,57.3,4,289.2,1,100.0,0.0,855.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,3,5,74.9,9,65.8,11,114.0,8,63.6,6,46.8,4,80.3,2,315.5,4,80.5,0.0,841.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,4,9,73.3,1,75.0,1,150.0,2,74.6,9,38.1,12,46.8,6,265.8,3,81.0,0.0,805.0
Hochschule Esslingen,Germany,COMBUSTION,5,7,74.1,26,47.3,8,121.0,6,70.2,3,51.6,6,71.0,5,285.5,5,78.0,0.0,799.0
Fachhochschule Coburg,Germany,COMBUSTION,6,17,60.4,5,68.8,14,108.0,3,74.4,11,36.7,2,84.7,3,301.7,7,44.5,0.0,779.0
Ostbayerische Technische Hochschule Regensburg,Germany,COMBUSTION,7,13,68.9,9,65.8,8,121.0,5,70.3,11,36.7,10,56.6,8,203.1,9,37.2,0.0,660.0
University of Applied Sciences Ravensburg-Weingarten,Germany,COMBUSTION,8,6,74.8,7,66.8,7,125.0,1,75.0,5,48.9,18,20.0,9,201.4,8,38.0,0.0,650.0
Czech Technical University in Prague,Czech Republic,COMBUSTION,9,22,44.6,15,59.6,13,109.0,4,70.6,18,24.5,14,36.0,7,221.5,6,46.6,0.0,612.0
UAS Kempten,Germany,COMBUSTION,10,21,47.6,11,64.7,17,98.0,9,63.1,13,35.3,13,37.7,10,135.8,12,7.7,0.0,490.0
Technical University of Munich,Germany,COMBUSTION,11,2,88.8,3,73.0,2,148.0,17,50.9,17,26.7,3,82.9,,,,,0.0,470.0
Hochschule RheinMain,Germany,COMBUSTION,12,18,57.4,13,61.6,15,102.0,22,41.5,16,29.5,16,23.5,11,135.3,10,14.1,0.0,465.0
Fachhochschule München,Germany,COMBUSTION,13,12,69.2,2,74.0,10,120.0,7,69.8,8,39.1,8,60.6,,,,,0.0,433.0
AGH University of Science and Technology,Poland,COMBUSTION,14,23,44.5,31,39.0,23,85.0,15,52.6,10,37.2,17,20.5,12,131.9,11,10.9,0.0,422.0
Hochschule Karlsruhe,Germany,COMBUSTION,15,11,70.6,32,30.8,6,128.0,11,56.4,2,59.4,5,72.0,,,,,0.0,417.0
Universitat Politécnica de Valéncia,Spain,COMBUSTION,16,14,63.3,17,58.6,5,129.0,10,61.2,15,33.0,7,70.1,,,,,0.0,415.0
Politecnico di Milano,Italy,COMBUSTION,17,10,72.1,21,54.5,12,113.0,18,49.5,19,23.0,15,33.6,,,,,0.0,346.0
TECNUN - University of Navarra,Spain,COMBUSTION,18,15,62.4,18,57.5,21,89.0,20,48.0,7,40.9,19,11.0,,,,,0.0,309.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,19,25,41.0,28,45.2,20,90.0,23,38.3,14,35.2,11,49.8,,,,,0.0,299.0
Universidad Europea de Madrid,Spain,COMBUSTION,20,1,88.9,12,62.7,24,80.0,19,48.2,23,6.3,20,4.5,,,,,0.0,290.0
Hochschule Niederrhein,Germany,COMBUSTION,21,8,73.8,21,54.5,19,91.0,25,30.8,20,16.1,20,4.5,,,,,0.0,271.0
UAS Würzburg-Schweinfurt,Germany,COMBUSTION,22,20,48.5,7,66.8,28,72.0,21,47.8,22,9.6,20,4.5,,,,,0.0,249.0
Universitatea Transilvania din Braşov,Romania,COMBUSTION,23,26,40.3,27,46.2,25,78.0,13,53.8,,,20,4.5,13,25.0,,,0.0,248.0
Universidad Politécnica de Madrid (UPM),Spain,COMBUSTION,24,24,43.1,14,60.6,18,95.0,24,37.8,24,3.5,20,4.5,,,,,0.0,244.0
University of Seville,Spain,COMBUSTION,25,19,53.6,15,59.6,29,68.0,16,52.2,24,3.5,,,,,,,0.0,237.0
University of Cambridge,United Kingdom,COMBUSTION,26,16,61.2,20,55.5,27,73.0,26,19.1,24,3.5,20,4.5,,,,,0.0,217.0
Ecole Nationale d,France,COMBUSTION,27,27,38.4,23,53.4,26,76.0,27,3.5,21,15.5,20,4.5,,,,,0.0,191.0
Universidad de Vigo,Spain,COMBUSTION,28,30,32.7,24,52.4,16,101.0,,,,,,,,,,,0.0,186.0
University of Huddersfield,United Kingdom,COMBUSTION,29,29,35.2,18,57.5,22,88.0,,,,,20,4.5,,,,,0.0,185.0
University Carlos III of Madrid,Spain,COMBUSTION,30,28,36.6,25,50.3,32,57.0,,,,,20,4.5,,,,,0.0,148.0
University of Portsmouth,United Kingdom,COMBUSTION,31,32,28.8,34,23.6,31,61.0,,,24,3.5,20,4.5,,,,,0.0,121.0
Escola Politècnica Superior d,Spain,COMBUSTION,32,34,8.0,29,44.2,33,39.0,,,,,,,,,,,0.0,91.0
Escola Politècnica Superior d,Spain,COMBUSTION,33,,,30,43.2,34,36.0,,,,,,,,,,,0.0,79.0
Universitat de Girona,Spain,COMBUSTION,34,,,35,10.3,30,65.0,,,,,,,,,,,0.0,75.0
Universidad Rey Juan Carlos,Spain,COMBUSTION,35,33,11.3,33,24.7,35,33.0,,,,,,,,,,,0.0,69.0
Universitat Jaume I,Spain,COMBUSTION,36,31,31.3,,,36,31.0,,,,,,,,,,,0.0,62.0
