name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
The University of Tokyo,Japan,COMBUSTION,1,6,73.1,2,71.05,1,150.0,3,74.12,1,50.0,2,149.48,1,349.21,,,0.0,917.0
Sophia University,Japan,COMBUSTION,2,16,58.1,1,75.0,3,130.0,9,60.33,2,48.47,1,150.0,2,338.81,,,0.0,861.0
Yokohama National University,Japan,COMBUSTION,3,2,85.1,3,67.11,7,114.0,2,74.77,6,35.21,5,116.3,4,318.92,,,0.0,811.0
Osaka University,Japan,COMBUSTION,4,1,89.8,9,55.26,10,105.0,18,46.16,30,2.5,4,124.8,5,303.59,,,0.0,727.0
Shizuoka University,Japan,COMBUSTION,5,14,58.7,9,55.26,16,98.0,4,73.83,12,29.77,8,107.99,10,235.95,,,0.0,660.0
Tokyo City University,Japan,COMBUSTION,6,11,61.7,31,35.53,22,91.0,32,23.1,3,42.48,33,50.62,3,337.99,,,0.0,642.0
Tokai University,Japan,COMBUSTION,7,34,35.9,27,39.47,25,88.0,11,56.11,14,28.71,6,110.48,6,278.73,,,0.0,637.0
Ibaraki University,Japan,COMBUSTION,8,46,22.9,41,27.63,9,110.0,6,65.46,9,30.97,7,109.42,9,238.54,,,0.0,605.0
Utsunomiya University,Japan,COMBUSTION,9,20,52.4,18,47.37,11,103.0,5,69.94,7,34.96,25,70.91,13,218.82,,,0.0,597.0
Nagoya University,Japan,COMBUSTION,10,18,53.9,18,47.37,36,71.0,12,55.51,13,29.22,20,77.53,7,241.05,,,0.0,576.0
Toyohashi University of Technology,Japan,COMBUSTION,11,13,58.8,22,43.42,5,120.0,1,75.0,22,19.4,21,76.74,20,153.15,,,0.0,547.0
Kanazawa University,Japan,COMBUSTION,12,3,81.5,8,59.21,2,140.0,8,62.84,5,37.46,3,141.47,,,,,0.0,522.0
Kyoto Institute of Technology,Japan,COMBUSTION,13,53,11.6,41,27.63,35,74.0,24,36.58,4,39.74,14,90.48,8,240.67,,,0.0,521.0
Kokushikan University,Japan,COMBUSTION,14,52,12.9,18,47.37,18,95.0,7,63.96,16,23.23,10,104.17,16,201.05,,,-70.0,478.0
Institute of Technologists,Japan,COMBUSTION,15,35,35.3,35,31.58,14,100.0,14,50.71,28,10.4,28,63.95,14,218.78,,,-35.0,476.0
"College of Science and Technology, Nihon University",Japan,COMBUSTION,16,19,52.7,31,35.53,34,76.0,20,39.69,20,20.98,27,64.26,12,220.35,,,-35.0,474.0
Kyoto University,Japan,COMBUSTION,17,48,21.3,18,47.37,19,94.0,25,36.0,25,12.53,19,78.07,19,184.28,,,0.0,474.0
Hokkaido University,Japan,COMBUSTION,18,31,39.3,35,31.58,26,83.0,37,3.5,27,11.88,23,73.08,15,201.84,,,0.0,444.0
Ritsumeikan University,Japan,COMBUSTION,19,41,28.0,50,19.74,38,69.0,,,,,11,102.08,17,192.53,,,0.0,411.0
Kanazawa Institute of Technology,Japan,COMBUSTION,20,45,23.1,55,11.84,30,81.0,,,,,31,61.67,11,222.09,,,0.0,400.0
Kanagawa Institute of Technology,Japan,COMBUSTION,21,5,73.8,5,63.16,8,113.0,10,56.36,11,29.85,32,59.6,,,,,0.0,396.0
King Mongkut,Thailand,COMBUSTION,22,40,28.7,13,51.32,43,61.0,,,,,29,62.88,18,190.85,,,0.0,395.0
Chiba University,Japan,COMBUSTION,23,21,48.5,5,63.16,42,64.0,,,,,17,82.4,23,123.96,,,0.0,382.0
Chiba Institute of Technology,Japan,COMBUSTION,24,10,63.0,45,23.68,32,77.0,31,24.52,8,31.16,39,7.5,21,147.6,,,0.0,374.0
Doshisha University,Japan,COMBUSTION,25,22,45.6,13,51.32,22,91.0,20,39.69,21,19.49,13,100.23,,,,,0.0,347.0
Toyota Technical College Nagoya,Japan,COMBUSTION,26,37,34.1,27,39.47,40,67.0,22,39.52,30,2.5,30,61.89,27,89.89,,,0.0,334.0
Keio University,Japan,COMBUSTION,27,44,26.1,9,55.26,21,92.0,23,36.62,17,22.55,12,100.9,,,,,0.0,333.0
Tokyo University of Agriculture and Technology,Japan,COMBUSTION,28,12,61.2,22,43.42,6,118.0,37,3.5,23,16.93,15,87.69,,,,,0.0,331.0
Honda Technical College Kansai,Japan,COMBUSTION,29,24,43.8,45,23.68,47,46.0,19,41.8,30,2.5,34,42.83,22,124.97,,,0.0,326.0
Yeungnam University College,South Korea,COMBUSTION,30,30,39.5,53,15.79,48,43.0,30,24.85,18,21.9,24,72.78,25,104.96,,,0.0,323.0
Osaka Sangyo University,Japan,COMBUSTION,31,27,42.9,27,39.47,40,67.0,15,50.62,30,2.5,38,21.5,28,89.86,,,0.0,314.0
Okayama University,Japan,COMBUSTION,32,25,43.5,13,51.32,12,102.0,34,8.65,19,21.88,18,80.61,,,,,0.0,308.0
Kurume Institute of Technology,Japan,COMBUSTION,33,17,56.0,22,43.42,31,78.0,28,28.59,15,25.09,22,75.78,,,,,0.0,307.0
Nagoya Institute of Technology,Japan,COMBUSTION,34,33,36.6,22,43.42,28,82.0,33,15.93,26,12.0,9,106.32,,,,,0.0,296.0
Daido Institute of Technology,Japan,COMBUSTION,35,7,72.2,50,19.74,38,69.0,27,31.89,29,3.57,16,86.12,,,,,0.0,283.0
Shizuoka Institute of Science and Technology,Japan,COMBUSTION,36,49,18.9,35,31.58,20,93.0,36,7.22,30,2.5,39,7.5,24,111.68,,,0.0,272.0
University of Yamanashi,Japan,COMBUSTION,37,14,58.7,31,35.53,12,102.0,16,47.67,24,13.47,39,7.5,,,,,0.0,265.0
Meijo University,Japan,COMBUSTION,38,9,69.9,5,63.16,17,96.0,35,7.97,10,30.69,26,64.29,,,,,-70.0,262.0
Gifu University,Japan,COMBUSTION,39,47,21.9,13,51.32,4,125.0,13,53.94,,,39,7.5,,,,,0.0,260.0
Seikei University,Japan,COMBUSTION,40,36,34.7,22,43.42,14,100.0,17,47.03,30,2.5,36,36.75,,,,,-35.0,229.0
Kyushu Institute of Technology,Japan,COMBUSTION,41,4,74.0,31,35.53,24,90.0,37,3.5,30,2.5,39,7.5,,,,,0.0,213.0
Honda Technical College Kanto,Japan,COMBUSTION,42,8,70.4,9,55.26,28,82.0,,,,,,,,,,,0.0,208.0
Kinki University,Japan,COMBUSTION,43,55,5.9,13,51.32,26,83.0,,,,,35,39.56,,,,,0.0,180.0
University of Fukui,Japan,COMBUSTION,44,43,27.4,35,31.58,32,77.0,,,,,,,,,,,0.0,136.0
Ceylon-German Technical Training Institute,Sri Lanka,COMBUSTION,45,56,5.0,45,23.68,57,16.0,,,,,37,28.79,26,90.88,,,-35.0,129.0
Kogakuin University,Japan,COMBUSTION,46,23,44.1,53,15.79,44,60.0,,,,,,,,,,,0.0,120.0
Tongji University,China,COMBUSTION,47,50,17.7,3,67.11,54,32.0,,,,,,,,,,,0.0,117.0
Kobe University,Japan,COMBUSTION,48,29,41.0,35,31.58,49,42.0,,,,,,,,,,,0.0,115.0
Tokyo University of Science,Japan,COMBUSTION,49,39,33.7,41,27.63,36,71.0,,,,,39,7.5,,,,,-35.0,105.0
"College of Industrial Technology, Nihon University",Japan,COMBUSTION,50,58,-19.4,35,31.58,46,53.0,29,28.24,30,2.5,39,7.5,,,,,0.0,103.0
Fukui University of Technology,Japan,COMBUSTION,51,54,10.7,56,7.89,55,30.0,26,35.06,30,2.5,39,7.5,,,,,0.0,94.0
Shonan Institute of Technology,Japan,COMBUSTION,52,51,16.9,45,23.68,50,40.0,,,,,,,,,,,0.0,81.0
Tottori University,Japan,COMBUSTION,53,25,43.5,41,27.63,58,8.0,,,,,,,,,,,0.0,79.0
Niigata University,Japan,COMBUSTION,54,37,34.1,27,39.47,52,38.0,,,,,,,,,,,-35.0,77.0
