name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,1,7,72.0,6,69.0,1,150.0,2,73.9,1,75.0,1,100.0,3,271.13,3,96.08,-20.0,887.0
Czech Technical University in Prague,Czech Republic,ELECTRIC,2,3,83.0,1,75.0,4,135.0,3,56.33,3,54.85,6,42.84,2,311.49,1,100.0,0.0,859.0
Hochschule Bonn-Rhein-Sieg,Germany,ELECTRIC,3,2,86.0,8,60.0,7,115.0,1,75.0,4,44.64,4,53.71,1,325.0,2,97.12,-20.0,836.0
UAS Würzburg-Schweinfurt,Germany,ELECTRIC,4,1,90.0,2,74.0,12,100.0,6,48.37,5,35.29,3,68.67,,,,,0.0,416.0
Universität Paderborn,Germany,ELECTRIC,5,12,64.0,4,72.0,5,130.0,7,24.98,2,57.64,5,44.87,,,,,-5.0,388.0
Universität Siegen,Germany,ELECTRIC,6,10,69.0,17,37.0,3,140.0,4,52.71,6,28.03,7,36.43,,,,,0.0,363.0
Ostbayerische Technische Hochschule Amberg-Weiden (OTH),Germany,ELECTRIC,7,13,58.0,14,46.0,6,121.0,,,,,2,82.96,,,,,0.0,308.0
Università degli Studi di Parma,Italy,ELECTRIC,8,9,71.0,7,65.0,13,91.0,5,50.08,7,16.35,,,,,,,0.0,293.0
Brno University of Technology,Czech Republic,ELECTRIC,9,5,79.0,8,60.0,2,145.0,,,,,8,4.5,,,,,0.0,288.0
Technische Universität Berlin,Germany,ELECTRIC,10,6,73.0,16,43.0,8,111.0,,,,,,,,,,,0.0,227.0
Helsinki Metropolia University of Applied Sciences,Finland,ELECTRIC,11,4,80.0,18,35.0,9,108.0,,,,,,,,,,,-15.0,208.0
Technische Universität Chemnitz,Germany,ELECTRIC,12,11,65.0,5,70.0,14,73.0,,,,,,,,,,,0.0,208.0
Otto-von-Guericke-Universität Magdeburg,Germany,ELECTRIC,13,7,72.0,10,58.0,17,69.0,,,,,,,,,,,-10.0,189.0
University of Patras,Greece,ELECTRIC,14,14,40.0,12,55.0,11,107.0,,,,,,,,,,,-15.0,187.0
Yıldız Technical University,Turkey,ELECTRIC,15,16,35.0,14,46.0,15,71.0,,,,,,,,,,,0.0,152.0
Istanbul Technical University,Turkey,ELECTRIC,16,15,39.0,11,56.0,15,71.0,,,,,,,,,,,-20.0,146.0
Universität Kassel,Germany,ELECTRIC,17,19,2.0,3,73.0,18,55.0,,,,,,,,,,,0.0,130.0
Technische Universität Braunschweig,Germany,ELECTRIC,18,18,4.0,,,9,108.0,,,,,,,,,,,0.0,112.0
Slovak University of Technology in Bratislava,Slovakia,ELECTRIC,19,17,7.0,13,47.0,19,3.0,,,,,,,,,,,0.0,57.0
