name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Glasgow,United Kingdom,COMBUSTION,1,8,84.0,20,73.9,5,125.0,4,58.3,2,63.4,1,100.0,3,221.5,7,49.8,17.0,793.0
University of the West of England,United Kingdom,COMBUSTION,2,16,63.0,1,120.0,15,86.0,7,47.6,3,58.6,4,91.2,5,150.8,4,52.9,7.0,677.0
University of Malta,Malta,COMBUSTION,3,33,38.0,37,55.2,9,107.0,5,58.0,5,38.8,7,66.0,1,250.0,9,43.8,18.0,675.0
Staffordshire University,United Kingdom,COMBUSTION,4,17,60.0,28,64.5,21,72.0,6,57.8,4,39.5,6,79.0,2,232.7,5,52.7,0.0,658.0
"Cardiff University, Wales",United Kingdom,COMBUSTION,5,21,58.0,12,88.6,12,99.0,1,75.0,7,28.5,5,84.9,10,14.0,8,47.4,0.0,495.0
De Montfort University,United Kingdom,COMBUSTION,6,23,56.0,,,32,51.0,3,70.1,6,38.2,10,5.0,4,159.9,6,50.9,0.0,431.0
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,7,15,66.0,30,62.9,2,152.0,,,,,,,10,14.0,3,87.3,14.0,396.0
University of Bath,United Kingdom,ELECTRIC,8,9,83.0,39,51.5,6,115.0,,,,,,,9,15.0,2,97.1,12.0,374.0
University of Southampton,United Kingdom,ELECTRIC,9,4,114.0,11,89.3,3,140.0,,,,,,,,,,,7.0,350.0
University of the Basque Country,Spain,ELECTRIC,10,6,90.0,3,103.0,4,138.0,,,,,,,,,,,16.0,347.0
Coventry University,United Kingdom,COMBUSTION,11,46,3.0,43,37.8,39,39.0,2,72.5,1,75.0,3,92.5,12,13.0,,,8.0,340.0
University Of Hertfordshire,United Kingdom,ELECTRIC,12,5,112.0,6,94.3,10,105.0,,,,,,,,,,,20.0,331.0
Oxford Brookes University,United Kingdom,ELECTRIC,13,9,83.0,24,68.2,1,154.0,,,,,,,,,,,20.0,325.0
University of Strathclyde,United Kingdom,ELECTRIC,14,1,120.0,9,91.3,12,99.0,,,,,,,,,,,11.0,321.0
University of Bath,United Kingdom,COMBUSTION,15,7,85.0,15,82.6,6,115.0,,,,,,,,,,,15.0,298.0
University of Modena and Reggio Emilia,Italy,OTHER,16,3,116.0,40,47.2,12,99.0,,,,,,,,,,,19.0,282.0
University of Sheffield,United Kingdom,COMBUSTION,17,13,76.0,16,81.9,8,110.0,,,,,,,14,2.0,,,5.0,275.0
Indian Institute of Technology Bombay,India,ELECTRIC,18,24,55.0,4,98.7,10,105.0,,,,,,,,,,,12.0,271.0
Sheffield Hallam University,United Kingdom,COMBUSTION,19,2,118.0,7,94.0,38,40.0,,,,,,,,,,,14.0,266.0
Heriot-Watt University,United Kingdom,ELECTRIC,20,11,79.0,5,97.0,18,77.0,,,,,,,,,,,12.0,264.0
University College London,United Kingdom,COMBUSTION,21,36,32.0,31,61.5,40,37.0,,,,,2,95.3,7,24.0,,,0.0,250.0
University of Huddersfield,United Kingdom,COMBUSTION,22,49,-10.0,17,81.3,29,52.0,,,,,7,66.0,8,21.0,10,23.9,12.0,246.0
University of Stavanger,Norway,ELECTRIC,23,45,4.0,49,0.4,27,62.0,,,,,,,6,101.3,1,100.0,-41.0,227.0
University of Leeds,United Kingdom,COMBUSTION,24,26,50.0,25,67.2,15,86.0,,,,,,,,,,,18.0,221.0
