name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,1,3,84.9,3,70.0,7,107.1,6,61.8,1,75.0,1,100.0,1,325.0,3,93.5,0.0,917.0
Technische Universität Graz,Austria,COMBUSTION,2,5,84.5,9,44.2,3,130.0,4,67.5,6,46.5,3,92.2,2,298.3,1,100.0,0.0,863.0
Fachhochschule München,Germany,COMBUSTION,3,3,84.9,2,72.5,6,111.9,2,71.9,7,40.8,6,78.4,3,271.9,4,85.4,0.0,818.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,4,12,59.3,4,62.4,1,150.0,7,59.4,14,24.0,8,77.7,5,238.2,5,79.8,0.0,751.0
University of Bath,United Kingdom,COMBUSTION,5,10,72.3,6,52.1,4,114.8,8,57.6,3,55.3,7,77.8,4,244.9,8,69.4,0.0,744.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,COMBUSTION,6,2,85.2,11,41.1,17,76.8,11,50.1,8,40.5,10,66.1,6,217.9,2,95.6,0.0,673.0
Universität Stuttgart,Germany,COMBUSTION,7,1,90.9,5,59.2,2,140.0,1,75.0,5,48.4,2,99.5,11,11.0,,,0.0,524.0
University of Pittsburgh,United States,COMBUSTION,8,17,36.6,16,26.8,8,98.0,3,68.0,15,22.5,12,60.9,7,138.0,10,52.1,0.0,503.0
Fachhochschule Coburg,Germany,COMBUSTION,9,8,78.4,12,34.7,9,92.9,5,67.0,4,48.6,4,85.4,10,17.0,6,71.4,0.0,495.0
Fachhochschule Konstanz,Germany,COMBUSTION,10,13,53.2,1,75.0,10,92.6,10,51.8,11,31.4,9,67.8,9,31.2,9,53.1,0.0,456.0
Fachhochschule für Wirtschaft und Technik,Germany,COMBUSTION,11,6,82.0,7,51.3,16,77.5,16,28.4,10,34.2,18,35.2,8,77.1,12,30.8,0.0,416.0
Hochschule Karlsruhe,Germany,COMBUSTION,12,7,81.5,13,32.4,12,91.2,9,52.9,2,55.8,5,80.5,14,4.0,,,0.0,398.0
Lund University,Sweden,COMBUSTION,13,14,53.1,15,28.4,13,87.3,12,45.9,9,36.1,11,65.8,17,3.0,,,0.0,320.0
Hochschule Pforzheim,Germany,COMBUSTION,14,15,47.7,18,19.7,18,75.8,14,34.4,17,6.1,14,54.2,,,7,70.9,0.0,309.0
University of Brescia,Italy,COMBUSTION,15,18,33.3,13,32.4,15,77.6,15,32.8,18,3.5,16,46.5,,,11,38.4,0.0,264.0
Bauman Moscow State Technical University,Russia,COMBUSTION,16,11,63.9,10,42.6,11,92.2,,,16,13.9,15,46.9,14,4.0,,,0.0,264.0
"Hochschule Darmstadt, UAS",Germany,COMBUSTION,17,19,20.8,19,18.9,14,85.8,13,42.9,13,27.8,13,57.7,13,5.0,,,0.0,259.0
Technical University of Munich,Germany,COMBUSTION,18,9,76.0,8,48.9,5,113.7,,,,,,,,,,,0.0,239.0
FH Campus Wien,Austria,COMBUSTION,19,,,17,20.5,20,48.4,17,24.7,12,30.3,17,40.8,11,11.0,,,0.0,176.0
Hochschule Heilbronn,Germany,COMBUSTION,20,16,42.0,19,18.9,19,52.8,,,,,,,14,4.0,,,0.0,118.0
