name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Alma Mater Studiorum - Università di Bologna,Italy,COMBUSTION,1,2,86.0,1,75.0,2,135.0,1,62.0,5,38.0,4,134.0,1,300.0,,,0.0,831.0
Universidade Estadual de Campinas,Brazil,COMBUSTION,2,1,90.0,7,55.0,3,118.0,3,51.0,4,41.0,5,106.0,4,213.0,1,100.0,0.0,776.0
Universidade Federal de Santa Maria,Brazil,COMBUSTION,3,13,65.0,15,35.0,13,54.0,9,31.0,7,31.0,6,96.0,2,235.0,2,98.0,0.0,649.0
Centro Universitário Facens,Brazil,COMBUSTION,4,10,69.0,4,68.0,14,53.0,4,47.0,11,6.0,7,81.0,5,162.0,4,87.0,0.0,576.0
Centro Federal de Educação Tecnológica de Minas Gerais,Brazil,COMBUSTION,5,15,64.0,12,40.0,10,72.0,10,30.0,8,25.0,12,7.0,3,226.0,3,97.0,0.0,563.0
Escola de Engenharia de São Carlos da Universidade de São Paulo,Brazil,COMBUSTION,6,5,75.0,2,74.0,1,140.0,8,33.0,1,50.0,2,145.0,,,,,0.0,518.0
Universidade Federal de Minas Gerais,Brazil,COMBUSTION,7,4,76.0,3,71.0,4,97.0,4,47.0,3,43.0,3,136.0,,,,,0.0,472.0
Centro Universitário da FEI,Brazil,COMBUSTION,8,8,73.0,5,64.0,15,45.0,6,43.0,2,48.0,1,150.0,,,,,0.0,425.0
Instituto Mauá de Tecnologia,Brazil,COMBUSTION,9,3,83.0,9,46.0,8,82.0,2,52.0,6,36.0,9,65.0,6,20.0,,,0.0,387.0
Universidade Federal do Rio de Janeiro,Brazil,COMBUSTION,10,13,65.0,12,40.0,6,90.0,7,35.0,9,14.0,8,76.0,,,,,0.0,322.0
Escola Politécnica da Universidade de São Paulo,Brazil,COMBUSTION,11,5,75.0,14,39.0,5,91.0,,,,,11,31.0,,,,,0.0,237.0
Universidade Federal de São João del Rei,Brazil,COMBUSTION,12,11,66.0,5,64.0,9,74.0,,,,,,,,,,,0.0,205.0
Universidade Paulista,Brazil,COMBUSTION,13,9,70.0,9,46.0,,,10,30.0,10,7.0,10,46.0,,,,,0.0,200.0
UNESP - Campus de Ilha Solteira,Brazil,COMBUSTION,14,7,74.0,24,17.0,7,89.0,,,,,,,,,,,0.0,180.0
Polo Universitario de Volta Redonda - Universidade Federal Fluminense,Brazil,COMBUSTION,15,19,59.0,8,52.0,11,66.0,,,,,,,,,,,0.0,178.0
Universidade Federal de Santa Catarina,Brazil,COMBUSTION,16,18,60.0,11,42.0,16,26.0,,,,,,,,,,,0.0,129.0
Universidade Comunitária Regional de Chapecó,Brazil,COMBUSTION,17,23,42.0,23,20.0,12,56.0,,,,,,,,,,,0.0,118.0
Escola de Engenharia de Lorena da Universidade de São Paulo,Brazil,COMBUSTION,18,11,66.0,19,30.0,,,,,,,,,,,,,0.0,97.0
Universidade de Brasília,Brazil,COMBUSTION,19,16,61.0,22,22.0,17,14.0,,,,,,,,,,,0.0,97.0
Universidade Federal Fluminense - Niterói,Brazil,COMBUSTION,20,20,55.0,21,27.0,,,,,,,,,,,,,0.0,83.0
Universidade Federal de Itajubá - Itajubá,Brazil,COMBUSTION,21,22,46.0,17,34.0,,,,,,,,,,,,,0.0,80.0
Federal University of Paraíba,Brazil,COMBUSTION,22,21,49.0,20,28.0,,,,,,,,,,,,,0.0,77.0
Universidade Federal de São Carlos,Brazil,COMBUSTION,23,16,61.0,,,,,,,,,,,,,,,0.0,61.0
São Paulo State University - UNESP - Bauru,Brazil,COMBUSTION,24,24,16.0,15,35.0,,,,,,,,,,,,,0.0,52.0
Universidade Federal de Itajubá - Itabira,Brazil,COMBUSTION,25,25,15.0,17,34.0,,,,,,,,,,,,,0.0,49.0
Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,Brazil,COMBUSTION,26,25,15.0,,,,,,,,,,,,,,,0.0,15.0
