name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
University of Western Australia,Australia,COMBUSTION,1,33,80.5,22,59.2,5,120.0,4,69.3,7,44.4,5,140.0,3,352.2,,,0.0,866.0
Universität Stuttgart,Germany,COMBUSTION,2,15,84.4,8,64.2,15,100.0,10,63.0,5,46.4,14,129.8,1,361.3,,,0.0,849.0
Technical University of Munich,Germany,COMBUSTION,3,93,67.1,3,67.0,5,120.0,7,66.3,9,42.5,9,137.7,5,339.3,,,0.0,840.0
University of Wisconsin-Madison,United States,COMBUSTION,4,3,88.4,7,64.6,36,95.0,28,52.0,26,33.0,2,149.3,2,352.8,,,0.0,835.0
RMIT University,Australia,COMBUSTION,5,25,82.3,23,58.9,15,100.0,9,65.6,22,35.9,6,139.6,4,346.3,,,0.0,829.0
Technische Universität Graz,Austria,COMBUSTION,6,62,76.3,30,56.4,1,150.0,7,66.3,36,29.0,10,132.6,9,302.6,,,0.0,813.0
Cornell University,United States,COMBUSTION,7,35,80.4,19,59.8,15,100.0,5,69.0,4,46.5,16,127.0,6,327.0,,,0.0,810.0
Missouri University of Science and Technology,United States,COMBUSTION,8,7,86.6,32,54.6,15,100.0,12,59.5,14,38.5,1,150.0,13,266.3,,,0.0,756.0
University of Florida,United States,COMBUSTION,9,41,79.3,4,65.9,10,110.0,23,54.7,29,32.0,20,118.2,11,286.4,,,0.0,746.0
University of Cincinnati,United States,COMBUSTION,10,46,79.0,33,54.5,15,100.0,52,42.1,40,27.6,21,112.8,7,323.5,,,0.0,740.0
University of Toronto,Canada,COMBUSTION,11,20,83.1,14,62.6,5,120.0,13,58.2,35,29.5,23,111.1,12,266.7,,,0.0,731.0
University of Toledo,United States,COMBUSTION,12,11,85.4,33,54.5,61,60.0,16,57.8,49,21.5,12,130.6,8,320.5,,,0.0,730.0
University of Illinois at Urbana-Champaign,United States,COMBUSTION,13,26,82.0,63,42.0,37,80.0,24,53.5,15,38.2,19,118.7,10,287.8,,,0.0,702.0
Saginaw Valley State University,United States,COMBUSTION,14,22,82.8,9,64.0,15,100.0,1,75.0,12,39.4,18,118.8,20,209.6,,,0.0,690.0
