name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,4,87.0,2,72.0,2,149.5,4,60.0,2,74.6,4,87.0,2,323.3,1,100.0,-10.0,943.0
Czech Technical University in Prague,Czech Republic,COMBUSTION,2,1,100.0,4,70.0,1,150.0,1,75.0,1,75.0,1,100.0,1,325.0,4,46.8,0.0,942.0
University of Modena and Reggio Emilia,Italy,COMBUSTION,3,2,97.0,5,67.4,4,134.0,2,66.7,5,71.3,2,98.5,3,305.2,3,83.2,-25.0,898.0
Alma Mater Studiorum - Università di Bologna,Italy,COMBUSTION,4,6,84.0,1,75.0,5,129.5,8,42.5,8,50.5,5,81.2,5,198.7,6,3.9,0.0,665.0
Rzeszów University of Technology,Poland,COMBUSTION,5,8,70.0,3,71.0,8,96.5,7,46.2,6,70.6,7,69.5,4,231.5,5,19.6,-65.0,610.0
Fachhochschule Stralsund,Germany,COMBUSTION,6,10,65.5,6,66.9,9,76.0,10,38.1,9,50.3,9,33.5,6,135.8,2,92.0,-30.0,528.0
Budapest University of Technology and Economics,Hungary,COMBUSTION,7,3,92.5,8,58.7,3,135.2,11,35.9,3,72.8,6,78.8,,,,,-20.0,454.0
Széchenyi István University,Hungary,COMBUSTION,8,5,86.0,7,63.8,7,113.5,9,42.0,4,72.2,3,91.8,,,,,-50.0,419.0
Universitatea Transilvania din Braşov,Romania,COMBUSTION,9,7,71.0,11,37.9,10,62.5,6,48.1,11,44.6,11,25.4,7,112.4,7,3.5,-5.0,400.0
Fachhochschule Coburg,Germany,COMBUSTION,10,9,66.5,10,44.6,6,122.5,3,60.4,7,68.0,10,30.9,,,,,-30.0,363.0
AGH University of Science and Technology,Poland,COMBUSTION,11,,,9,50.8,11,54.5,5,51.9,10,46.4,8,62.6,,,,,-35.0,231.0
