name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Technical University of Munich,Germany,COMBUSTION,1,14,69.48,3,73.0,1,150.0,15,32.8,5,45.43,1,150.0,2,282.53,5,86.75,0.0,890.0
Hochschule Esslingen,Germany,COMBUSTION,2,1,80.79,20,53.57,6,140.0,5,51.67,2,46.75,3,148.5,1,300.0,11,64.03,0.0,885.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,3,9,73.92,16,57.14,9,134.0,1,75.0,3,45.69,4,143.39,4,256.48,3,98.6,0.0,884.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,4,20,58.85,14,60.71,2,148.0,10,42.86,3,45.69,2,149.88,3,261.63,13,56.87,0.0,824.0
Technical University of Munich,Germany,ELECTRIC,5,12,71.49,12,62.86,7,138.0,2,61.05,1,50.0,8,116.64,8,209.44,1,100.0,0.0,809.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,6,7,74.23,6,67.14,5,142.0,13,34.62,11,36.96,5,132.53,6,219.96,9,69.49,0.0,777.0
Brno University of Technology,Czech Republic,COMBUSTION,7,25,50.31,16,57.14,11,130.0,16,32.76,6,44.12,11,108.25,5,222.59,14,53.68,0.0,699.0
Universität Kassel,Germany,COMBUSTION,8,15,69.36,15,60.0,21,103.0,22,26.35,17,32.82,9,113.67,7,212.93,16,52.71,0.0,671.0
Hochschule für Technik und Wirtschaft Berlin,Germany,COMBUSTION,9,18,60.81,5,71.0,16,117.0,6,49.62,16,33.27,14,100.37,10,199.8,21,37.06,0.0,669.0
Fachhochschule Konstanz,Germany,COMBUSTION,10,11,72.15,1,75.0,16,117.0,9,43.86,13,35.56,21,87.62,12,190.0,18,43.93,0.0,665.0
Hochschule Esslingen,Germany,ELECTRIC,11,24,54.0,18,56.43,10,132.0,30,9.88,8,39.85,12,102.59,16,166.71,4,97.39,0.0,659.0
Aristotle University of Thessaloniki,Greece,COMBUSTION,12,5,74.62,9,64.29,8,136.0,7,47.09,19,27.83,29,64.59,13,177.45,22,35.95,0.0,628.0
UAS Würzburg-Schweinfurt,Germany,COMBUSTION,13,16,68.51,24,47.14,19,111.0,11,37.2,25,15.37,16,97.35,11,195.65,15,53.06,0.0,625.0
Széchenyi István University,Hungary,COMBUSTION,14,10,72.79,7,65.71,28,86.0,23,22.61,24,18.05,23,83.94,18,157.37,6,78.81,0.0,585.0
University of Huddersfield,United Kingdom,COMBUSTION,15,4,77.63,9,64.29,20,110.0,31,3.5,14,34.63,27,67.91,20,138.99,8,76.52,0.0,573.0
Swansea University,United Kingdom,COMBUSTION,16,2,79.19,24,47.14,27,93.0,19,31.64,21,22.58,25,78.01,14,175.36,23,34.95,0.0,562.0
Tallinn TU UAS,Estonia,ELECTRIC,17,17,65.49,7,65.71,13,121.0,8,45.51,12,36.49,7,123.61,22,25.0,7,77.54,0.0,560.0
