name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Technische Universität Graz,Austria,COMBUSTION,1,13,79.88,4,71.94,1,150.0,4,71.15,2,49.78,2,143.98,2,275.84,4,84.31,-10.0,917.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,2,34,55.29,3,73.47,11,122.63,8,61.2,4,47.03,1,150.0,1,300.0,7,67.74,0.0,877.0
Czech Technical University in Prague,Czech Republic,COMBUSTION,3,23,68.34,6,70.41,2,144.53,1,75.0,6,42.49,3,125.51,3,251.73,13,55.57,-20.0,814.0
Aristotle University of Thessaloniki,Greece,COMBUSTION,4,3,92.71,6,70.41,9,125.91,11,58.64,12,30.63,10,94.64,4,221.11,12,57.61,0.0,752.0
Universität Kassel,Germany,COMBUSTION,5,7,86.73,9,67.35,5,135.77,19,49.12,5,42.99,5,111.45,11,176.91,11,61.19,0.0,732.0
Fachhochschule Konstanz,Germany,COMBUSTION,6,14,79.72,4,71.94,14,109.49,10,59.31,3,47.62,8,97.9,5,201.49,16,43.31,0.0,711.0
Technische Universität Berlin,Germany,COMBUSTION,7,2,96.88,21,52.04,7,133.58,28,27.47,8,38.18,13,78.05,8,187.72,2,95.98,0.0,710.0
Università degli studi di Padova,Italy,COMBUSTION,8,24,67.97,1,75.0,7,133.58,14,55.02,13,27.58,12,78.41,7,192.18,9,63.11,0.0,693.0
Fachhochschule Aachen,Germany,COMBUSTION,9,20,73.8,30,42.86,21,95.26,5,70.5,11,31.72,11,86.91,12,152.63,5,73.19,0.0,627.0
Czech University of Life Sciences Prague,Czech Republic,COMBUSTION,10,40,9.91,30,42.86,34,74.45,15,54.93,9,36.15,6,111.0,6,197.01,10,62.31,0.0,589.0
Wroclaw University of Technology,Poland,COMBUSTION,11,15,79.36,18,56.63,28,82.12,2,73.72,25,14.55,26,25.52,10,179.99,14,48.83,-10.0,551.0
Universität Stuttgart,Germany,COMBUSTION,12,6,89.26,2,74.24,3,143.43,3,72.89,1,50.0,4,113.13,,,,,0.0,543.0
Hochschule Niederrhein,Germany,COMBUSTION,13,1,100.0,13,59.69,15,108.39,29,9.01,14,26.84,19,52.18,15,125.11,1,100.0,-40.0,541.0
University of Brescia,Italy,COMBUSTION,14,17,75.9,8,68.88,12,120.44,22,45.34,23,14.82,24,34.5,17,90.82,6,69.24,0.0,520.0
