name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Nagoya University,Japan,COMBUSTION,1,6,62.14,1,75.0,2,135.0,3,74.48,10,32.94,4,143.24,1,300.0,9,78.69,-10.0,891.0
Kyoto University,Japan,COMBUSTION,2,3,67.85,2,67.11,8,104.0,20,60.25,2,44.51,3,144.59,2,292.7,1,100.0,0.0,881.0
Doshisha University,Japan,COMBUSTION,3,1,83.9,12,51.32,4,122.0,10,68.63,9,33.51,13,125.16,10,230.26,6,84.81,0.0,800.0
Toyohashi University of Technology,Japan,COMBUSTION,4,35,28.49,4,59.21,3,131.0,6,69.32,24,24.69,7,133.66,3,278.67,23,55.87,0.0,781.0
Kyoto Institute of Technology,Japan,COMBUSTION,5,5,62.98,63,14.74,24,75.0,25,55.58,8,34.11,5,138.66,4,278.43,4,92.67,0.0,752.0
Tokai University,Japan,COMBUSTION,6,54,13.58,6,55.26,5,120.0,19,60.43,36,13.26,10,127.63,5,268.54,11,76.45,0.0,735.0
Nagoya Institute of Technology,Japan,COMBUSTION,7,23,36.26,26,39.47,24,75.0,16,63.33,17,28.31,2,144.88,7,250.21,2,97.08,0.0,735.0
Yokohama National University,Japan,COMBUSTION,8,12,46.71,12,51.32,7,112.0,,,,,9,131.74,6,257.02,7,82.57,-10.0,671.0
Nihon Automobile College,Japan,COMBUSTION,9,11,49.2,16,47.37,39,61.0,6,69.32,4,40.52,11,127.45,13,199.41,16,71.92,0.0,666.0
Shibaura Institute of Technology,Japan,COMBUSTION,10,36,28.26,69,7.89,12,86.0,17,62.35,5,38.65,15,122.89,9,233.07,15,72.31,0.0,651.0
Chiba University,Japan,COMBUSTION,11,30,31.26,16,47.37,20,78.0,5,69.91,32,16.46,18,118.32,12,204.51,14,75.45,0.0,641.0
Ibaraki University,Japan,COMBUSTION,12,50,15.9,3,63.16,16,83.0,1,75.0,43,2.5,6,134.59,15,191.6,24,50.75,0.0,616.0
Kanazawa University,Japan,COMBUSTION,13,25,34.93,16,47.37,36,64.0,52,11.57,43,2.5,8,133.44,8,244.64,3,93.65,-20.0,612.0
King Mongkut,Thailand,COMBUSTION,14,57,13.02,26,39.47,35,65.0,26,55.49,6,34.5,17,118.48,14,194.69,10,78.26,0.0,599.0
Tokyo University of Science,Japan,COMBUSTION,15,21,37.26,6,55.26,32,70.0,21,60.07,31,19.28,27,105.93,17,159.85,12,75.8,0.0,583.0
Osaka University,Japan,COMBUSTION,16,2,75.01,6,55.26,1,150.0,2,74.74,1,50.0,1,150.0,31,16.0,31,23.6,-25.0,570.0
Kobe University,Japan,COMBUSTION,17,20,38.45,12,51.32,6,119.0,47,28.27,42,2.8,24,110.34,18,159.69,27,46.52,0.0,556.0
Hubei University of Automotive Technology,China,COMBUSTION,18,65,9.18,60,15.79,30,72.0,8,69.12,16,28.51,40,82.74,11,207.2,20,68.77,0.0,553.0
