name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,1,9,81.34,2,74.0,20,105.0,6,59.79,1,75.0,1,100.0,1,325.0,2,91.67,0.0,912.0
Universität Stuttgart,Germany,COMBUSTION,2,4,85.52,4,70.0,15,110.0,4,61.02,8,47.97,17,45.5,6,227.02,9,78.83,0.0,726.0
Chalmers University of Technology,Sweden,COMBUSTION,3,8,82.62,20,56.68,11,115.0,9,56.84,37,26.36,3,73.88,5,228.86,8,78.9,0.0,719.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,COMBUSTION,4,3,86.05,12,61.44,11,115.0,24,49.5,23,39.0,29,26.56,2,243.03,10,76.26,0.0,697.0
Czech Technical University in Prague,Czech Republic,COMBUSTION,5,57,50.74,8,64.84,20,105.0,3,64.78,9,47.07,20,42.92,3,235.06,19,53.32,0.0,664.0
University of Washington,United States,COMBUSTION,6,29,67.75,23,54.91,7,129.0,30,44.66,40,23.17,23,36.43,10,195.26,4,88.81,0.0,640.0
Fachhochschule Coburg,Germany,COMBUSTION,7,27,69.39,44,44.04,27,95.0,2,64.88,19,39.83,14,52.98,4,228.99,30,33.61,0.0,629.0
University of Applied Sciences Ravensburg-Weingarten,Germany,COMBUSTION,8,6,84.05,13,60.62,46,70.0,20,50.3,11,44.54,11,56.81,7,221.75,28,35.2,0.0,623.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,9,1,86.97,57,40.59,31,90.0,7,57.57,36,28.08,12,55.5,9,212.18,29,34.0,0.0,605.0
Technische Hochschule Mittelhessen,Germany,COMBUSTION,10,39,63.89,37,47.51,32,85.0,11,56.26,38,24.74,19,45.23,8,213.11,13,65.51,0.0,601.0
Fachhochschule München,Germany,COMBUSTION,11,26,70.09,7,66.88,6,131.0,23,49.58,34,29.22,27,34.19,16,149.49,15,58.62,0.0,589.0
Aristotle University of Thessaloniki,Greece,COMBUSTION,12,5,85.37,9,64.43,25,100.0,29,45.51,41,22.78,21,38.91,14,178.8,23,44.11,0.0,580.0
Hochschule Karlsruhe,Germany,COMBUSTION,13,30,67.56,47,43.63,32,85.0,28,46.4,10,46.56,16,46.46,11,194.31,26,37.12,0.0,567.0
Ostbayerische Technische Hochschule Regensburg,Germany,COMBUSTION,14,23,72.77,33,50.43,15,110.0,16,54.82,32,31.71,30,24.88,13,181.11,27,36.59,0.0,562.0
University of Strathclyde,United Kingdom,COMBUSTION,15,15,76.35,32,50.46,40,75.0,41,37.48,17,40.62,24,36.23,15,168.83,12,66.56,0.0,552.0
Lund University,Sweden,COMBUSTION,16,32,67.12,25,53.95,20,105.0,39,39.5,30,32.61,22,36.55,20,121.57,5,83.91,0.0,540.0
UAS Kempten,Germany,COMBUSTION,17,51,55.28,6,68.71,32,85.0,14,55.09,15,42.01,37,15.47,17,144.12,11,67.0,0.0,533.0
Universität Kassel,Germany,COMBUSTION,18,69,27.94,11,61.71,32,85.0,35,41.95,16,41.22,26,34.26,12,182.97,18,56.43,0.0,531.0
Monash University,Australia,COMBUSTION,19,2,86.84,5,69.63,4,142.0,42,36.35,2,64.7,6,69.67,,,20,53.2,0.0,522.0
Technische Universität Graz,Austria,COMBUSTION,20,19,74.59,22,55.73,8,122.0,13,55.72,26,37.46,4,72.33,,,7,82.55,0.0,500.0
Università degli studi di Padova,Italy,COMBUSTION,21,43,62.27,1,75.0,25,100.0,36,41.75,49,20.65,38,12.76,19,126.12,21,52.32,0.0,491.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,22,42,63.66,17,59.23,15,110.0,18,53.89,4,59.03,5,71.31,,,16,58.06,0.0,475.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,23,13,78.41,3,73.0,3,143.0,1,75.0,13,43.0,10,62.34,,,,,0.0,475.0
The Ohio State University,United States,COMBUSTION,24,59,48.35,18,58.92,9,120.0,17,54.29,18,40.08,18,45.28,22,56.97,24,43.19,0.0,467.0
Xiamen University of Technology,China,COMBUSTION,25,58,49.59,40,45.94,64,45.0,33,42.49,35,28.49,35,18.43,18,128.26,1,100.0,0.0,458.0
Hochschule für Technik und Wirtschaft Mittweida,Germany,COMBUSTION,26,21,73.0,60,35.88,58,55.0,34,41.99,12,43.45,31,20.26,21,111.73,17,56.77,0.0,438.0
Technical University of Munich,Germany,COMBUSTION,27,22,72.85,10,62.8,1,150.0,50,24.91,19,39.83,2,81.38,,,,,0.0,432.0
Hochschule Esslingen,Germany,COMBUSTION,28,7,82.82,41,44.99,11,115.0,15,54.91,2,64.7,8,67.28,,,,,0.0,430.0
The University of Akron,United States,COMBUSTION,29,41,63.77,26,53.93,2,144.0,21,49.96,5,58.93,13,53.17,,,,,0.0,424.0
University of Bath,United Kingdom,COMBUSTION,30,17,74.93,21,56.27,5,140.0,25,49.12,24,38.55,9,63.71,,,,,0.0,423.0
