name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
École de Technologie Superieure,Canada,COMBUSTION,1,14,67.9,18,59.4,1,150.0,1,75.0,3,48.1,4,122.0,1,300.0,3,93.8,0.0,916.0
University of Oklahoma,United States,COMBUSTION,2,19,65.8,13,62.9,4,125.0,10,59.3,1,50.0,6,114.7,5,276.4,12,67.4,0.0,822.0
University of Wisconsin-Madison,United States,COMBUSTION,3,5,77.8,26,51.5,5,120.0,16,54.5,7,35.8,7,108.0,3,286.1,9,74.2,0.0,808.0
University of Maryland,United States,COMBUSTION,4,47,37.4,16,62.6,17,100.0,13,58.4,4,40.8,3,130.5,2,296.0,17,43.5,0.0,769.0
University of Bath,United Kingdom,COMBUSTION,5,8,74.9,5,69.4,3,130.0,17,54.3,22,20.9,38,7.5,4,279.2,6,79.9,0.0,716.0
University of Illinois at Urbana-Champaign,United States,COMBUSTION,6,23,61.1,27,51.0,8,110.0,20,49.9,6,37.1,8,99.6,9,220.0,15,45.0,0.0,674.0
University of Alberta,Canada,COMBUSTION,7,1,91.5,1,75.0,8,110.0,9,60.2,28,16.8,22,48.7,13,193.2,13,62.0,0.0,657.0
University of Texas at Austin,United States,COMBUSTION,8,25,59.9,3,70.6,28,74.0,6,65.8,13,29.6,12,84.2,7,221.4,18,38.9,0.0,644.0
Massachusetts Institute of Technology,United States,COMBUSTION,9,4,77.9,51,28.6,18,92.0,22,44.7,27,18.1,13,80.8,6,231.9,11,69.3,0.0,643.0
San José State University,United States,COMBUSTION,10,16,66.3,42,37.5,25,82.0,3,72.8,12,30.1,15,72.2,10,212.2,19,34.7,0.0,608.0
Oakland University,United States,COMBUSTION,11,11,71.3,24,51.6,25,82.0,7,64.7,11,30.7,21,50.6,12,197.5,15,45.0,0.0,594.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,12,31,56.3,22,53.7,8,110.0,4,72.5,16,26.3,31,31.7,11,202.8,22,17.6,0.0,571.0
