name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Fachhochschule Coburg,Germany,COMBUSTION,1,8,66.0,3,73.0,7,126.0,5,53.8,6,45.4,1,150.0,1,300.0,10,46.5,0.0,861.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,COMBUSTION,2,2,75.0,9,63.3,6,130.0,4,58.8,14,25.8,2,149.8,2,281.4,6,59.8,0.0,844.0
Budapest University of Technology and Economics,Hungary,ELECTRIC,3,9,65.4,11,61.7,3,142.0,1,75.0,2,49.8,3,143.0,7,198.4,2,97.0,0.0,832.0
University of Applied Sciences Ravensburg-Weingarten,Germany,COMBUSTION,4,1,79.8,12,57.5,1,150.0,3,69.5,5,45.9,6,134.6,3,228.8,7,58.5,0.0,824.0
University of Bath,United Kingdom,COMBUSTION,5,7,66.2,1,75.0,2,146.0,7,48.8,4,47.5,7,125.0,5,209.0,4,67.0,-40.0,744.0
Universität Paderborn,Germany,COMBUSTION,6,5,68.0,2,74.0,5,134.0,8,48.5,13,27.2,12,88.2,6,202.9,11,46.2,0.0,689.0
Hochschule Esslingen,Germany,ELECTRIC,7,10,62.2,5,71.0,4,138.0,14,27.6,7,44.9,4,139.9,4,223.8,3,81.8,-160.0,629.0
Brno University of Technology,Czech Republic,COMBUSTION,8,4,70.7,9,63.3,8,120.0,2,74.7,3,49.1,5,138.3,14,30.0,5,60.3,0.0,606.0
AGH University of Science and Technology,Poland,COMBUSTION,9,17,47.0,4,72.0,11,103.0,6,49.0,12,31.8,8,121.1,10,137.3,13,34.7,0.0,596.0
Technische Universität Berlin,Germany,COMBUSTION,10,16,51.2,12,57.5,11,103.0,17,10.8,15,14.9,10,100.3,8,193.0,9,51.7,0.0,582.0
Technion - Israel Institute of Technology,Israel,COMBUSTION,11,12,54.5,12,57.5,9,108.5,9,43.9,8,39.5,11,96.3,9,148.6,14,32.9,0.0,582.0
Marche Polytechnic University,Italy,COMBUSTION,12,3,72.4,6,70.0,16,69.5,12,37.5,10,37.5,14,84.6,16,25.0,15,11.8,0.0,408.0
Togliatti State University,Russia,COMBUSTION,13,13,53.0,19,49.2,23,51.0,10,41.1,9,38.3,15,52.3,11,34.0,8,52.9,0.0,372.0
Bauman Moscow State Technical University,Russia,COMBUSTION,14,22,30.4,20,47.5,18,64.0,13,33.1,16,9.8,13,88.1,19,4.0,,,0.0,277.0
Moscow State Automobile & Road Technical University - MADI,Russia,ELECTRIC,15,19,40.9,18,50.0,21,57.0,18,3.5,,,17,7.5,11,34.0,1,100.0,-20.0,273.0
Gheorghe Asachi Technical University of Iaşi,Romania,COMBUSTION,16,,,17,51.7,24,49.0,15,23.5,17,2.5,17,7.5,11,34.0,12,42.3,0.0,210.0
Rzeszów University of Technology,Poland,COMBUSTION,17,20,38.0,7,67.5,20,57.5,16,15.5,,,16,44.5,20,1.0,,,-20.0,204.0
Silesian University of Technology,Poland,COMBUSTION,18,21,31.2,23,40.8,14,72.5,18,3.5,17,2.5,17,7.5,17,17.0,,,-10.0,165.0
Tel Aviv University,Israel,COMBUSTION,19,11,59.7,15,55.0,19,58.0,,,,,,,,,,,-10.0,163.0
Peoples,Russia,COMBUSTION,20,15,51.7,23,40.8,22,52.0,,,,,,,,,,,0.0,144.0
Moscow Polytechnic University,Russia,COMBUSTION,21,6,67.2,26,23.3,13,99.0,,,,,,,,,,,-50.0,140.0
Universität Duisburg-Essen,Germany,ELECTRIC,22,25,13.0,22,42.5,15,72.0,,,,,,,,,,,0.0,128.0
John von Neumann University,Hungary,COMBUSTION,23,18,45.2,25,30.0,28,24.0,18,3.5,17,2.5,17,7.5,18,14.0,,,0.0,127.0
Hochschule für Angewandte Wissenschaften Hof,Germany,ELECTRIC,24,,,16,52.5,17,67.0,,,,,,,,,,,-10.0,110.0
Odessa Polytechnic National State University,Ukraine,COMBUSTION,25,23,26.0,21,43.3,26,38.5,,,,,,,,,,,0.0,108.0
Universität der Bundeswehr München,Germany,COMBUSTION,26,24,14.5,7,67.5,25,39.0,,,11,33.9,,,,,,,-60.0,95.0
TAMK University of Applied Sciences,Finland,COMBUSTION,27,14,51.8,,,10,104.0,11,38.7,1,50.0,9,107.8,14,30.0,,,-330.0,52.0
"National Technical University of Ukraine ""Kyiv Polytechnic Institute""",Ukraine,COMBUSTION,28,,,,,27,37.0,,,,,,,,,,,0.0,37.0
