name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,ELECTRIC,1,2,98.0,29,50.5,1,150.0,1,75.0,1,75.0,1,100.0,1,325.0,5,86.9,0.0,960.0
Westsächsische Hochschule Zwickau,Germany,ELECTRIC,2,13,80.6,4,69.8,3,139.0,3,57.1,2,68.2,2,63.8,2,166.6,4,87.7,0.0,733.0
Fachhochschule Kiel,Germany,ELECTRIC,3,17,77.3,8,66.1,31,70.0,5,50.9,4,57.0,4,43.5,3,91.3,1,100.0,0.0,556.0
Technische Universität Dresden,Germany,ELECTRIC,4,7,88.4,5,67.5,4,130.0,2,71.8,12,18.2,10,4.5,5,37.4,3,88.6,0.0,506.0
Georg-Simon-Ohm-Hochschule Nürnberg,Germany,ELECTRIC,5,30,53.0,10,65.3,32,66.0,6,48.6,15,4.9,9,11.6,4,68.7,2,97.4,0.0,416.0
Fachhochschule München,Germany,ELECTRIC,6,11,82.8,22,60.6,9,118.0,9,43.0,3,65.4,6,22.9,,,,,0.0,393.0
Barcelona School of Industrial Engineering - ETSEIB - UPC,Spain,ELECTRIC,7,6,89.5,12,64.1,7,122.0,10,42.1,11,27.1,5,24.8,,,,,0.0,370.0
Hochschule Bonn-Rhein-Sieg,Germany,ELECTRIC,8,3,95.0,28,50.9,14,110.0,4,56.5,16,4.5,10,4.5,6,25.0,,,0.0,346.0
Universidade de Lisboa - Instituto Superior Técnico,Portugal,ELECTRIC,9,20,71.8,6,67.4,6,124.0,8,44.4,6,30.0,10,4.5,,,,,0.0,342.0
Escola Superior d,Spain,ELECTRIC,10,5,90.6,2,74.0,7,122.0,,,5,38.6,10,4.5,,,,,0.0,330.0
École Polytechnique Fédérale de Lausanne,Switzerland,ELECTRIC,11,25,59.7,1,75.0,19,102.0,14,13.3,8,28.6,10,4.5,6,25.0,,,0.0,308.0
Technical University of Munich,Germany,ELECTRIC,12,12,81.7,13,63.6,2,148.0,,,,,,,,,,,0.0,293.0
Fachhochschule Konstanz,Germany,ELECTRIC,13,21,70.7,6,67.4,12,112.0,17,3.5,7,28.7,10,4.5,,,,,0.0,287.0
