name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
TU Delft,Netherlands,ELECTRIC,1,32,54.9,17,60.9,4,147.0,2,73.2,2,49.3,1,150.0,7,220.4,2,99.8,0.0,856.0
Universität Stuttgart,Germany,COMBUSTION,2,2,77.3,19,59.7,2,149.0,6,38.4,10,34.3,8,104.7,1,300.0,9,73.3,0.0,837.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,3,15,64.9,4,68.6,5,146.0,10,36.7,14,28.5,2,137.1,3,268.2,8,78.1,0.0,828.0
ETH Zürich,Switzerland,ELECTRIC,4,16,64.2,7,65.0,3,148.0,1,75.0,3,43.9,6,118.2,9,212.8,1,100.0,0.0,827.0
Monash University,Australia,COMBUSTION,5,7,72.6,3,69.7,7,135.0,26,20.9,1,50.0,3,121.8,2,283.9,10,67.2,0.0,821.0
Oxford Brookes University,United Kingdom,COMBUSTION,6,17,63.5,8,64.6,1,150.0,18,30.0,4,42.2,10,103.0,8,219.9,12,60.2,0.0,733.0
University of Bath,United Kingdom,COMBUSTION,7,4,75.0,6,65.1,7,135.0,8,37.6,9,35.6,12,84.4,4,235.9,11,63.7,0.0,732.0
"Cardiff University, Wales",United Kingdom,COMBUSTION,8,5,73.8,35,54.0,14,120.0,22,25.3,16,26.0,16,69.3,6,220.8,13,59.9,0.0,649.0
Norwegian University of Science and Technology,Norway,ELECTRIC,9,,,58,40.3,7,135.0,5,43.0,5,39.8,7,113.6,5,228.4,5,94.6,-50.0,645.0
University of Zagreb,Croatia,COMBUSTION,10,3,76.0,36,53.7,40,90.0,16,31.6,39,2.5,17,68.0,12,181.9,14,55.2,0.0,559.0
Brunel University London,United Kingdom,COMBUSTION,11,21,61.4,67,36.5,59,70.0,7,37.8,26,19.0,20,66.3,10,208.6,15,53.7,0.0,554.0
Edith Cowan University,Australia,COMBUSTION,12,35,53.3,31,55.4,13,130.0,11,36.4,12,32.9,22,64.2,14,123.4,17,46.8,0.0,542.0
University of Modena and Reggio Emilia,Italy,COMBUSTION,13,50,46.5,72,31.6,28,100.0,12,33.8,24,20.8,17,68.0,11,186.6,18,38.1,0.0,525.0
