name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Centro Universitário da FEI,Brazil,COMBUSTION,1,1,79.5,4,57.29,1,126.67,1,75.0,1,50.0,1,150.0,1,350.0,1,50.0,0.0,938.0
Centro Universitário Facens,Brazil,COMBUSTION,2,6,72.4,2,67.71,3,88.83,2,57.18,2,30.13,2,141.28,,,,,0.0,458.0
Escola de Engenharia de São Carlos da Universidade de São Paulo,Brazil,COMBUSTION,3,5,74.0,5,52.08,2,124.0,5,7.03,,,,,,,,,0.0,257.0
Centro Federal de Educação Tecnológica de Minas Gerais,Brazil,COMBUSTION,4,2,77.4,8,25.0,6,48.83,3,45.77,3,2.5,4,10.12,,,,,0.0,210.0
Universidade Estadual de Campinas,Brazil,COMBUSTION,5,7,63.6,1,75.0,4,67.33,,,,,,,,,,,0.0,206.0
Universidade Federal do Rio de Janeiro,Brazil,COMBUSTION,6,3,77.1,6,41.67,5,49.5,,,,,,,,,,,0.0,168.0
Universidade Paulista,Brazil,COMBUSTION,7,8,61.2,10,5.21,9,25.33,4,39.51,3,2.5,3,21.68,,,,,0.0,155.0
Universidade Federal Fluminense - Niterói,Brazil,COMBUSTION,8,4,74.3,7,31.25,7,43.83,,,,,,,,,,,0.0,149.0
Centro integrado de Manufatura e Tecnologia - SENAI/CIMATEC,Brazil,COMBUSTION,9,9,48.6,3,62.5,8,26.33,,,,,,,,,,,0.0,137.0
Universidade Estadual Paulista - Guaratinguetá,Brazil,COMBUSTION,10,,,9,18.75,,,,,,,,,,,,,0.0,19.0
