name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,52,63.8,2,74.3,2,145.0,28,73.0,12,45.7,1,125.0,3,232.9,8,81.3,0.0,841.0
Technische Universität Graz,Austria,COMBUSTION,2,77,60.8,8,71.4,3,132.0,49,58.6,2,57.0,2,99.9,2,236.7,2,96.1,0.0,812.0
Universitat Politécnica de Valéncia,Spain,COMBUSTION,3,81,59.6,33,62.7,7,110.0,33,70.5,3,56.3,5,87.9,1,275.0,16,68.4,0.0,790.0
Technical University of Munich,Germany,COMBUSTION,4,67,61.9,54,54.3,1,150.0,50,57.6,14,45.3,9,74.7,6,181.2,7,81.8,0.0,707.0
École de Technologie Superieure,Canada,COMBUSTION,5,30,66.5,48,57.0,10,100.0,15,82.5,27,37.8,14,66.2,7,178.5,1,100.0,0.0,688.0
The University of Akron,United States,COMBUSTION,6,26,67.6,11,70.8,10,100.0,51,57.0,27,37.8,24,55.9,9,171.6,4,92.5,0.0,653.0
Carleton University,Canada,COMBUSTION,7,17,69.5,53,54.4,17,80.0,40,63.3,6,51.3,12,70.2,5,189.5,10,74.4,0.0,653.0
University of Wisconsin-Madison,United States,COMBUSTION,8,14,70.3,27,64.8,4,128.0,35,67.3,34,34.1,17,63.0,14,128.6,13,72.1,0.0,628.0
University of Michigan - Ann Arbor,United States,COMBUSTION,9,46,64.7,106,31.4,17,80.0,47,58.9,5,51.6,10,73.7,4,190.9,37,50.5,0.0,602.0
AGH University of Science and Technology,Poland,COMBUSTION,10,101,54.2,2,74.3,48,60.0,25,75.2,6,51.3,30,51.1,8,175.8,28,55.3,0.0,597.0
École Polytechnique de Montréal,Canada,COMBUSTION,11,23,68.4,73,43.1,17,80.0,16,81.6,4,56.1,21,57.2,17,118.9,6,82.7,0.0,588.0
Cornell University,United States,COMBUSTION,12,69,61.7,17,66.8,10,100.0,19,79.9,9,50.0,19,61.2,18,113.0,31,54.1,0.0,587.0
University of Connecticut,United States,COMBUSTION,13,40,65.6,30,63.2,48,60.0,4,98.6,18,41.6,34,43.5,12,151.3,29,54.5,0.0,578.0
Purdue University - West Lafayette,United States,COMBUSTION,14,100,55.7,65,48.0,48,60.0,59,51.6,23,39.7,8,76.6,10,170.2,9,75.8,0.0,578.0
National University of Singapore,Singapore,COMBUSTION,15,27,67.5,6,73.0,5,125.0,6,96.0,23,39.7,27,54.8,36,47.0,20,64.1,0.0,567.0
Rochester Institute of Technology,United States,COMBUSTION,16,105,53.8,41,59.3,6,115.0,32,71.2,39,32.4,32,47.4,19,112.7,11,73.7,0.0,566.0
Villanova University,United States,COMBUSTION,17,8,72.8,22,65.5,17,80.0,8,94.2,22,39.8,62,25.1,20,110.8,24,62.4,0.0,550.0
Auburn University,United States,COMBUSTION,18,60,62.5,41,59.3,10,100.0,66,46.9,18,41.6,3,91.1,28,71.4,15,69.7,0.0,542.0
Centro Universitário Facens,Brazil,COMBUSTION,19,77,60.8,93,37.5,48,60.0,38,64.9,52,27.4,15,65.1,11,151.5,22,63.5,0.0,531.0
Kookmin University,South Korea,COMBUSTION,20,24,68.1,100,34.4,17,80.0,3,99.0,63,22.9,54,29.0,16,120.4,14,70.9,0.0,525.0
Saginaw Valley State University,United States,COMBUSTION,21,35,66.1,91,37.8,48,60.0,36,66.1,41,32.2,49,32.4,13,137.6,5,84.2,0.0,516.0
University of Waterloo,Canada,COMBUSTION,22,40,65.6,89,38.3,17,80.0,17,81.4,34,34.1,38,40.9,21,101.1,17,67.9,0.0,509.0
Rensselaer Polytechnic Institute,United States,COMBUSTION,23,46,64.7,22,65.5,17,80.0,34,69.1,37,33.9,29,52.2,24,94.9,41,40.7,0.0,501.0
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,24,91,57.4,24,65.1,8,108.0,7,94.5,1,75.0,6,83.5,,,,,0.0,484.0
University of Saskatchewan,Canada,COMBUSTION,25,28,67.1,38,59.9,17,80.0,53,53.6,27,37.8,43,38.2,26,73.7,25,60.5,0.0,471.0
Brown University,United States,COMBUSTION,26,48,64.3,49,56.0,48,60.0,13,86.8,80,13.4,80,6.5,15,124.2,30,54.2,0.0,465.0
University of Minnesota Twin Cities,United States,COMBUSTION,27,52,63.8,18,66.5,17,80.0,42,62.1,8,50.5,11,71.2,70,6.0,26,57.5,0.0,458.0
Louisiana State University,United States,COMBUSTION,28,75,61.2,7,72.2,17,80.0,5,97.6,49,27.5,20,57.7,60,9.0,36,51.2,0.0,456.0
Penn State Harrisburg,United States,COMBUSTION,29,60,62.5,24,65.1,84,50.0,22,76.2,42,30.7,61,25.4,22,99.2,39,44.4,0.0,454.0
Missouri University of Science and Technology,United States,COMBUSTION,30,37,65.9,12,69.0,17,80.0,2,99.7,11,47.8,7,80.8,78,4.0,,,0.0,447.0
Michigan State University,United States,COMBUSTION,31,22,69.1,87,39.2,17,80.0,24,75.5,26,39.0,4,90.0,62,7.0,40,42.1,0.0,442.0
University of Missouri,United States,COMBUSTION,32,31,66.4,50,55.2,17,80.0,11,87.5,12,45.7,39,40.7,53,13.0,34,53.0,0.0,442.0
Białystok University of Technology,Poland,COMBUSTION,33,95,56.9,28,63.4,17,80.0,31,71.5,23,39.7,18,61.9,57,10.0,35,51.6,0.0,435.0
Pennsylvania State University,United States,COMBUSTION,34,20,69.2,57,51.9,48,60.0,18,80.0,21,40.1,23,56.8,35,54.0,50,23.0,0.0,435.0
Michigan Technological University,United States,COMBUSTION,35,12,71.0,24,65.1,48,60.0,27,74.2,33,34.2,57,26.1,33,57.3,43,39.9,0.0,428.0
The Ohio State University,United States,COMBUSTION,36,102,54.0,9,71.1,17,80.0,29,72.8,81,12.3,45,36.2,53,13.0,12,72.3,0.0,412.0
Wayne State University,United States,COMBUSTION,37,4,74.8,70,44.8,84,50.0,11,87.5,46,29.0,55,27.9,37,42.0,32,53.8,0.0,410.0
University of British Columbia - Vancouver,Canada,COMBUSTION,38,85,59.0,31,63.1,17,80.0,9,91.9,15,43.6,13,69.8,87,1.0,,,0.0,408.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,39,18,69.4,21,65.6,46,70.0,1,100.0,20,41.3,25,55.1,70,6.0,,,0.0,407.0
