name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Universität Stuttgart,Germany,COMBUSTION,1,9,84.39,21,63.35,5,130.0,13,63.03,1,75.0,1,100.0,1,325.0,4,78.71,0.0,919.0
University Of Hertfordshire,United Kingdom,COMBUSTION,2,39,67.43,23,63.16,5,130.0,4,70.88,3,73.11,9,79.92,5,260.83,10,68.55,0.0,814.0
University of Western Australia,Australia,COMBUSTION,3,26,74.84,28,59.28,4,135.0,8,65.77,16,54.7,24,66.92,2,279.04,7,75.26,0.0,811.0
Technical University of Munich,Germany,COMBUSTION,4,6,85.07,26,60.21,3,140.0,10,65.22,31,43.4,16,74.0,3,277.79,20,57.32,0.0,803.0
University of Michigan - Ann Arbor,United States,COMBUSTION,5,20,78.81,21,63.35,16,100.0,2,72.63,7,67.68,7,80.98,4,263.6,9,71.56,0.0,799.0
École de Technologie Superieure,Canada,COMBUSTION,6,27,74.78,18,64.83,5,130.0,34,52.16,11,61.77,10,79.6,7,251.58,15,63.81,0.0,779.0
Technische Hochschule Köln,Germany,COMBUSTION,7,24,76.05,16,65.38,10,120.0,23,58.77,15,55.02,15,75.05,6,257.84,21,56.41,0.0,765.0
ETH Zürich,Switzerland,COMBUSTION,8,34,72.45,52,49.87,5,130.0,2,72.63,19,53.84,25,66.84,12,216.8,3,80.74,0.0,743.0
Technische Universität Graz,Austria,COMBUSTION,9,16,81.56,38,54.85,16,100.0,5,68.01,10,65.07,31,58.59,9,243.91,13,64.32,0.0,736.0
Duale Hochschule Baden-Württemberg Ravensburg,Germany,COMBUSTION,10,13,83.09,8,67.78,34,80.0,5,68.01,17,54.58,5,83.28,10,237.17,18,58.73,0.0,733.0
Hochschule Esslingen,Germany,COMBUSTION,11,43,64.05,40,53.01,16,100.0,27,57.21,20,52.13,18,71.45,8,246.11,31,33.61,0.0,678.0
Technische Universität Darmstadt,Germany,COMBUSTION,12,35,72.44,13,66.12,10,120.0,28,56.69,37,36.26,29,61.61,15,200.54,29,39.41,0.0,653.0
Technische Universität Bergakademie Freiberg,Germany,COMBUSTION,13,53,59.16,43,52.27,34,80.0,18,60.88,14,56.57,17,72.33,14,202.11,11,67.44,0.0,651.0
Technische Universiteit Eindhoven,Netherlands,COMBUSTION,14,14,81.87,4,70.0,10,120.0,31,54.16,41,30.61,26,66.38,18,178.38,25,47.89,0.0,649.0
Technische Universität Braunschweig,Germany,COMBUSTION,15,41,64.98,19,64.09,34,80.0,31,54.16,25,49.48,11,79.29,13,204.14,24,52.37,0.0,648.0
Brunel University London,United Kingdom,COMBUSTION,16,44,63.53,7,69.26,34,80.0,5,68.01,5,69.37,14,75.14,19,176.92,28,43.68,0.0,646.0
"California State Polytechnic University, Pomona",United States,COMBUSTION,17,50,61.5,44,51.9,16,100.0,19,60.35,21,51.7,35,56.57,11,236.88,35,19.91,0.0,639.0
TU Delft,Netherlands,COMBUSTION,18,1,92.26,3,73.0,1,150.0,21,59.82,29,46.33,3,93.94,,,1,100.0,0.0,615.0
University of Birmingham,United Kingdom,COMBUSTION,19,25,75.8,14,65.93,16,100.0,15,61.41,28,47.9,40,49.23,22,148.4,19,58.31,0.0,607.0
Fachhochschule Kiel,Germany,COMBUSTION,20,12,83.16,25,60.58,60,40.0,1,75.0,56,13.87,33,57.37,16,185.11,26,47.62,0.0,563.0
Oregon State University,United States,COMBUSTION,21,31,74.5,27,59.65,10,120.0,8,65.77,18,54.31,2,98.95,,,2,86.25,0.0,559.0
