name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Nagoya Institute of Technology,Japan,COMBUSTION,1,11,46.21,19,55.46,18,87.0,18,66.55,1,75.0,1,125.0,1,275.0,12,70.59,0.0,801.0
Yokohama National University,Japan,COMBUSTION,2,29,28.84,2,68.75,4,119.0,6,82.68,5,62.4,2,124.39,2,236.39,18,65.14,0.0,788.0
Nagoya University,Japan,ELECTRIC,3,34,25.19,15,57.81,3,125.0,4,91.24,4,64.83,17,97.4,10,185.08,2,99.76,0.0,746.0
Tongji University,China,COMBUSTION,4,53,16.74,41,43.75,8,112.0,8,79.36,16,48.25,14,101.93,6,208.87,19,62.95,0.0,674.0
Kobe University,Japan,COMBUSTION,5,6,58.32,15,57.81,15,90.0,20,63.51,39,32.1,10,105.31,8,197.99,20,62.43,0.0,667.0
Ibaraki University,Japan,COMBUSTION,6,24,34.68,37,44.53,7,117.0,40,47.08,23,42.36,12,103.96,5,211.28,31,51.11,0.0,652.0
Tokai University,Japan,COMBUSTION,7,37,23.57,61,33.59,33,70.0,11,74.87,29,38.11,11,104.52,4,213.8,17,65.26,0.0,624.0
Nihon Automobile College,Japan,COMBUSTION,8,10,47.07,45,42.18,36,67.0,16,68.75,25,40.04,24,92.36,7,201.27,26,57.09,0.0,616.0
National Tsing Hua University,Taiwan,ELECTRIC,9,51,18.0,4,67.18,25,78.0,5,88.76,33,35.24,44,73.27,18,114.82,3,99.53,0.0,575.0
Ritsumeikan University,Japan,COMBUSTION,10,28,32.77,,,45,61.0,36,49.63,2,68.12,16,98.34,3,217.83,39,33.57,0.0,561.0
Sophia University,Japan,COMBUSTION,11,50,18.22,75,27.34,19,86.0,46,40.68,10,51.61,9,105.63,9,189.41,13,70.56,-40.0,549.0
Saitama University,Japan,COMBUSTION,12,56,16.22,11,60.93,28,76.0,21,62.8,49,20.37,22,93.54,12,155.49,29,54.49,0.0,540.0
Osaka University,Japan,COMBUSTION,13,1,84.13,18,57.03,2,147.0,7,79.92,13,50.94,13,103.45,56,7.0,,,0.0,529.0
Shizuoka Institute of Science and Technology,Japan,COMBUSTION,14,43,19.68,81,19.53,41,66.0,34,51.01,35,34.22,6,109.4,11,181.89,14,69.6,-40.0,511.0
Tongji University,China,ELECTRIC,15,59,15.0,22,53.9,8,112.0,3,92.52,45,26.29,23,92.83,44,11.0,1,100.0,0.0,504.0
Waseda University,Japan,COMBUSTION,16,40,21.51,30,49.21,14,91.0,49,37.26,30,37.03,21,95.48,13,149.12,35,41.53,-20.0,502.0
