name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
McGill University,Canada,ELECTRIC,1,8,80.7,3,73.9,1,150.0,1,100.0,2,70.8,7,94.4,4,181.4,3,97.0,0.0,848.0
University of Washington,United States,ELECTRIC,2,21,56.0,7,67.7,4,110.0,,,,,4,107.3,1,275.0,7,93.0,0.0,709.0
University of Pennsylvania,United States,ELECTRIC,3,6,81.7,16,59.1,8,100.0,,,5,20.2,2,121.8,3,208.8,10,87.8,0.0,680.0
University of California Davis,United States,ELECTRIC,4,2,89.4,10,64.2,8,100.0,,,,,10,60.4,2,243.0,5,93.7,0.0,651.0
The University of Akron,United States,ELECTRIC,5,7,81.4,23,44.1,16,60.0,4,30.9,6,10.5,6,106.0,5,168.5,2,99.5,0.0,601.0
Massachusetts Institute of Technology,United States,ELECTRIC,6,5,82.9,4,72.8,4,110.0,2,68.8,3,51.6,,,8,110.9,11,87.4,0.0,584.0
University of Texas at Austin,United States,ELECTRIC,7,10,75.8,9,65.9,4,110.0,6,4.5,7,8.4,8,77.8,6,157.1,6,93.3,-20.0,573.0
Carnegie Mellon University,United States,ELECTRIC,8,1,95.0,6,68.7,3,130.0,3,61.0,1,75.0,1,125.0,13,3.0,,,0.0,558.0
University of Michigan - Ann Arbor,United States,ELECTRIC,9,22,54.8,5,71.6,13,80.0,5,27.6,4,46.0,3,108.4,11,8.0,4,94.2,0.0,491.0
University of Illinois at Urbana-Champaign,United States,ELECTRIC,10,19,63.9,17,51.7,10,90.0,6,4.5,,,9,71.5,9,80.6,9,90.6,0.0,453.0
Purdue University - West Lafayette,United States,ELECTRIC,11,23,51.9,11,63.1,10,90.0,,,,,,,7,141.8,1,100.0,0.0,447.0
University of Wisconsin-Madison,United States,ELECTRIC,12,18,64.6,20,49.4,2,135.0,,,,,5,106.4,,,,,0.0,355.0
Western University,Canada,ELECTRIC,13,13,74.6,12,61.6,4,110.0,,,,,,,10,11.0,7,93.0,0.0,350.0
University of Manitoba,Canada,ELECTRIC,14,16,68.6,1,75.0,13,80.0,6,4.5,8,3.5,11,6.5,12,5.0,,,0.0,243.0
California State Polytechnic University - San Luis Obispo,United States,ELECTRIC,15,4,85.5,20,49.4,10,90.0,,,,,,,,,,,0.0,225.0
San José State University,United States,ELECTRIC,16,14,73.5,15,59.3,16,60.0,,,,,,,,,,,0.0,193.0
École Polytechnique de Montréal,Canada,ELECTRIC,17,3,87.6,17,51.7,15,70.0,,,,,,,,,,,-20.0,189.0
The University of Michigan-Dearborn,United States,ELECTRIC,18,9,79.3,14,59.9,21,50.0,,,,,,,,,,,0.0,189.0
Virginia Polytechnic Institute and State University,United States,ELECTRIC,19,10,75.8,19,50.5,16,60.0,,,,,,,,,,,0.0,186.0
"University of California, Riverside",United States,ELECTRIC,20,17,66.8,7,67.7,23,40.0,,,,,,,,,,,0.0,174.0
University of Utah,United States,ELECTRIC,21,24,51.3,13,60.5,21,50.0,,,,,,,,,,,0.0,162.0
California Institute of Technology,United States,ELECTRIC,22,20,57.9,2,74.9,23,40.0,,,,,,,,,,,-20.0,153.0
San Diego State University,United States,ELECTRIC,23,25,47.4,22,47.8,16,60.0,,,,,,,,,,,-10.0,145.0
Kennesaw State University,United States,ELECTRIC,24,12,75.1,24,20.0,16,60.0,,,,,,,,,,,-20.0,135.0
University of California - Santa Cruz,United States,ELECTRIC,25,15,69.7,,,25,30.0,,,,,,,,,,,-60.0,40.0
