name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Kyoto Institute of Technology,Japan,COMBUSTION,1,1,81.19,11,56.25,8,114.0,23,58.72,4,67.1,1,125.0,2,267.3,11,79.67,0.0,849.0
Shibaura Institute of Technology,Japan,COMBUSTION,2,8,55.66,42,37.5,10,112.0,5,74.74,1,75.0,3,116.3,3,254.07,33,55.08,0.0,780.0
Nagoya Institute of Technology,Japan,COMBUSTION,3,22,41.8,69,26.25,11,109.0,32,51.0,3,67.7,2,121.65,1,275.0,8,83.29,0.0,776.0
Nagoya University,Japan,ELECTRIC,4,16,47.46,1,75.0,2,130.0,3,76.38,28,38.36,15,99.26,16,202.53,2,97.51,0.0,766.0
Nihon Automobile College,Japan,COMBUSTION,5,9,55.63,4,63.75,16,97.0,17,67.3,16,50.42,10,104.46,4,254.01,36,49.99,0.0,743.0
Yokohama National University,Japan,COMBUSTION,6,15,49.61,11,56.25,31,77.0,7,72.05,5,65.71,7,107.28,6,242.77,21,66.98,0.0,738.0
Tongji University,China,COMBUSTION,7,54,19.62,11,56.25,4,119.0,2,85.99,9,56.5,11,103.73,8,231.71,25,64.27,0.0,737.0
Meijo University,Japan,COMBUSTION,8,4,71.99,31,45.0,18,92.0,30,53.72,26,41.14,4,111.62,7,233.09,10,80.82,0.0,729.0
Tokyo University of Science,Japan,COMBUSTION,9,26,38.01,42,37.5,13,105.0,29,54.03,17,48.85,8,106.74,10,220.79,12,79.54,0.0,690.0
Kyoto University,Japan,COMBUSTION,10,12,52.42,27,48.75,1,135.0,39,41.35,7,59.16,13,102.26,27,159.12,9,82.53,0.0,681.0
Chiba University,Japan,COMBUSTION,11,19,43.54,7,60.0,24,81.0,8,71.7,34,35.82,23,89.78,9,226.23,28,61.01,0.0,669.0
Shizuoka University,Japan,COMBUSTION,12,7,55.7,27,48.75,14,99.0,34,46.89,10,54.54,20,90.68,17,199.25,26,62.17,0.0,657.0
Osaka University,Japan,COMBUSTION,13,5,69.2,42,37.5,4,119.0,15,68.27,21,46.67,27,85.54,23,175.34,37,48.53,0.0,650.0
University of Fukui,Japan,COMBUSTION,14,28,34.34,34,41.25,19,90.0,21,61.84,40,30.89,17,97.82,12,208.34,30,57.53,0.0,622.0
Tokyo City University,Japan,COMBUSTION,15,2,79.31,27,48.75,24,81.0,4,75.71,38,33.48,39,70.77,20,192.04,43,38.44,0.0,620.0
Toyohashi University of Technology,Japan,COMBUSTION,16,46,23.77,42,37.5,17,93.0,22,59.41,13,52.35,9,105.3,5,245.62,,,-20.0,597.0
Nippon Institute of Technology,Japan,COMBUSTION,17,13,52.28,4,63.75,37,72.0,44,36.5,36,35.13,24,88.6,29,148.35,7,85.22,0.0,582.0
Okayama University,Japan,COMBUSTION,18,34,30.56,7,60.0,20,89.0,48,33.81,29,38.09,28,84.45,22,182.04,27,61.46,0.0,579.0
Kasetsart University,Thailand,COMBUSTION,19,64,11.81,42,37.5,41,70.0,10,70.82,15,50.92,18,92.67,13,206.58,29,57.95,-25.0,573.0
Liaoning University of Technology,China,ELECTRIC,20,70,9.35,42,37.5,56,56.0,18,66.39,27,39.48,46,61.34,18,197.81,3,95.58,0.0,563.0
Ibaraki University,Japan,COMBUSTION,21,18,45.43,20,52.5,7,115.0,,,,,14,101.59,14,206.35,40,40.51,0.0,561.0
Ritsumeikan University,Japan,COMBUSTION,22,78,-10.0,31,45.0,23,84.0,19,62.28,6,60.37,6,107.69,19,194.75,44,36.8,-20.0,561.0
Osaka Institute of Technology,Japan,COMBUSTION,23,39,26.8,42,37.5,34,75.0,11,69.77,50,16.82,19,91.23,24,175.13,31,56.8,0.0,549.0
Waseda University,Japan,COMBUSTION,24,38,27.0,20,52.5,33,76.0,49,32.95,39,32.52,22,90.07,25,171.81,24,65.41,0.0,548.0
Shizuoka Institute of Science and Technology,Japan,COMBUSTION,25,23,40.89,60,33.75,59,55.0,55,4.5,42,28.87,15,99.26,15,205.33,15,75.68,-20.0,523.0
Tokai University,Japan,COMBUSTION,26,79,-100.0,42,37.5,37,72.0,13,69.19,12,52.65,12,102.55,11,216.17,20,67.03,0.0,517.0
National Tsing Hua University,Taiwan,COMBUSTION,27,32,32.11,11,56.25,30,78.0,25,57.93,31,37.91,51,55.07,30,140.62,32,56.49,-20.0,494.0
Honda Technical College Kanto,Japan,COMBUSTION,28,24,39.53,42,37.5,51,61.0,54,5.52,41,30.53,37,72.09,26,161.81,4,92.17,-10.0,490.0
Tokyo University of Agriculture and Technology,Japan,COMBUSTION,29,3,77.96,42,37.5,37,72.0,41,39.08,43,26.63,50,59.93,28,154.72,45,35.83,-20.0,484.0
Hubei University of Automotive Technology,China,COMBUSTION,30,79,-100.0,60,33.75,21,88.0,6,74.68,14,51.22,30,82.57,21,188.25,35,54.07,0.0,473.0
Sophia University,Japan,COMBUSTION,31,20,43.33,34,41.25,6,116.0,12,69.25,2,67.74,5,110.86,64,1.0,,,0.0,449.0
Kyushu Institute of Technology,Japan,COMBUSTION,32,17,46.62,65,30.0,47,64.0,55,4.5,20,47.28,44,63.23,32,116.57,18,72.7,0.0,445.0
University of Yamanashi,Japan,COMBUSTION,33,51,20.32,34,41.25,64,53.0,40,40.48,8,58.95,45,62.08,36,101.49,22,66.71,0.0,444.0
