name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
Hochschule Esslingen,Germany,COMBUSTION,1,13,83.2,7,69.3,2,147.0,5,60.9,2,48.1,6,141.4,1,300.0,5,48.4,0.0,898.0
Karlsruhe Institute of Technology,Germany,COMBUSTION,2,2,95.9,8,68.5,4,141.0,8,59.2,1,50.0,3,147.3,4,275.5,6,47.2,0.0,885.0
Hochschule für Angewandte Wissenschaften Hamburg,Germany,COMBUSTION,3,18,75.3,3,73.0,5,138.0,10,56.3,4,47.9,2,148.5,2,291.8,9,35.8,0.0,866.0
Karlsruhe Institute of Technology,Germany,ELECTRIC,4,4,93.4,18,62.0,7,132.0,1,75.0,28,2.5,1,150.0,7,243.0,2,89.9,0.0,848.0
Fachhochschule Joanneum Graz,Austria,COMBUSTION,5,1,98.5,16,62.7,8,129.0,4,61.8,6,43.6,11,124.1,6,244.0,8,45.0,0.0,809.0
Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,COMBUSTION,6,17,76.3,5,70.0,16,104.85,19,44.9,5,46.8,9,129.6,3,284.0,4,49.0,0.0,806.0
Czech Technical University in Prague,Czech Republic,COMBUSTION,7,11,83.3,5,70.0,14,107.61,3,67.0,7,41.7,4,143.1,8,231.7,13,28.6,0.0,773.0
University of Applied Sciences Ravensburg-Weingarten,Germany,COMBUSTION,8,11,83.3,15,63.4,18,89.21,7,59.5,10,36.4,5,142.2,5,268.7,15,22.6,0.0,765.0
Budapest University of Technology and Economics,Hungary,ELECTRIC,9,5,89.8,16,62.7,1,150.0,16,46.8,12,33.9,14,110.8,11,148.4,1,100.0,0.0,742.0
Universität Kassel,Germany,COMBUSTION,10,7,85.4,23,56.9,10,117.72,22,41.7,9,36.7,10,125.6,9,194.7,7,45.8,0.0,704.0
