name,country,kind,place,cost_place,cost_score,bp_place,bp_score,ed_place,ed_score,acc_place,acc_score,sp_place,sp_score,autox_place,autox_score,endu_place,endu_score,eff_place,eff_score,pen,total
GFR DHBW Ravensburg & Oregon State University,Bermuda,COMBUSTION,1,79,65.9,1,75.0,1,150.0,31,49.4,14,33.9,2,147.5,1,300.0,5,86.1,0.0,908.0
University of Michigan - Ann Arbor,United States,COMBUSTION,2,5,89.9,20,59.2,15,100.0,1,75.0,5,40.6,4,143.2,2,277.9,9,68.5,0.0,854.0
Technische Universität Graz,Austria,COMBUSTION,3,80,65.0,6,66.4,3,130.0,3,66.4,4,41.7,6,138.6,7,270.5,12,64.7,0.0,843.0
University of Maryland,United States,COMBUSTION,4,40,77.2,40,49.5,4,110.0,2,71.1,1,50.0,3,143.4,3,277.3,30,36.4,0.0,815.0
Rochester Institute of Technology,United States,COMBUSTION,5,6,89.1,3,69.9,15,100.0,9,59.9,6,40.4,7,128.9,6,274.6,22,51.8,0.0,814.0
University of Texas at Arlington,United States,COMBUSTION,6,68,68.9,47,45.6,15,100.0,47,38.4,2,42.2,9,118.8,4,277.2,4,87.6,0.0,779.0
Technical University of Munich,Germany,COMBUSTION,7,82,64.6,25,57.0,4,110.0,10,59.1,16,33.2,12,109.5,5,275.1,11,65.0,0.0,774.0
The University of Michigan-Dearborn,United States,COMBUSTION,8,25,79.5,35,52.4,4,110.0,13,58.1,26,29.1,14,105.2,13,205.4,8,68.7,0.0,708.0
Cornell University,United States,COMBUSTION,9,77,66.1,12,64.4,4,110.0,5,65.3,11,36.9,15,102.1,9,230.4,32,33.1,0.0,708.0
Kookmin University,South Korea,COMBUSTION,10,2,92.2,14,63.4,73,60.0,11,58.8,19,32.4,10,118.6,14,203.6,20,57.7,0.0,687.0
Western Washington University,United States,COMBUSTION,11,44,76.7,11,64.6,15,100.0,38,45.9,27,29.0,13,106.6,8,238.6,38,15.4,0.0,677.0
University of Toledo,United States,COMBUSTION,12,72,67.2,27,56.7,15,100.0,26,50.2,30,28.1,19,85.9,12,210.6,28,40.5,0.0,639.0
University of Illinois at Urbana-Champaign,United States,COMBUSTION,13,15,83.5,27,56.7,15,100.0,40,44.1,15,33.5,8,123.6,20,172.9,37,16.6,0.0,631.0
